x z dist ED
 10.2 -48.9 -50.0 -222.508430213
 10.2 -48.8 -49.9 -220.701068746
 10.2 -48.7 -49.8 -219.012034245
 10.2 -48.6 -49.7 -217.449494488
 10.1 -48.6 -49.6 -216.021391259
 10.1 -48.5 -49.5 -214.735275054
 10.1 -48.4 -49.4 -213.598140748
 10.1 -48.3 -49.3 -212.616265885
 10.1 -48.2 -49.2 -211.79505327
 10.0 -48.1 -49.1 -211.138879471
 10.0 -48.0 -49.0 -210.650950798
 10.0 -47.9 -48.9 -210.333168256
 10.0 -47.8 -48.8 -210.186002868
 10.0 -47.7 -48.7 -210.208382683
 9.9 -47.6 -48.6 -210.397592675
 9.9 -47.5 -48.5 -210.749188595
 9.9 -47.4 -48.4 -211.256925739
 9.9 -47.3 -48.3 -211.912703441
 9.9 -47.2 -48.2 -212.706525949
 9.8 -47.1 -48.1 -213.626480198
 9.8 -47.0 -48.0 -214.658730846
 9.8 -46.9 -47.9 -215.787532768
 9.8 -46.8 -47.8 -216.99526104
 9.8 -46.7 -47.7 -218.262458304
 9.7 -46.6 -47.6 -219.56789924
 9.7 -46.5 -47.5 -220.888671694
 9.7 -46.4 -47.4 -222.2002739
 9.7 -46.3 -47.3 -223.476727067
 9.7 -46.2 -47.2 -224.69070245
 9.6 -46.1 -47.1 -225.813661947
 9.6 -46.0 -47.0 -226.816011075
 9.6 -45.9 -46.9 -227.667263138
 9.6 -45.8 -46.8 -228.336213256
 9.5 -45.7 -46.7 -228.791120862
 9.5 -45.6 -46.6 -228.999899197
 9.5 -45.5 -46.5 -228.93031028
 9.5 -45.4 -46.4 -228.550163782
 9.5 -45.3 -46.3 -227.827518205
 9.4 -45.2 -46.2 -226.730882762
 9.4 -45.1 -46.1 -225.229418343
 9.4 -45.0 -46.0 -223.293135979
 9.4 -44.9 -45.9 -220.893091229
 9.4 -44.8 -45.8 -218.001572985
 9.3 -44.7 -45.7 -214.592285224
 9.3 -44.6 -45.6 -210.640520321
 9.3 -44.5 -45.5 -206.1233226
 9.3 -44.4 -45.4 -201.019640929
 9.3 -44.3 -45.3 -195.310469228
 9.2 -44.2 -45.2 -188.978973903
 9.2 -44.1 -45.1 -182.010607316
 9.2 -44.0 -45.0 -174.393206553
 9.2 -44.0 -44.9 -166.117076874
 9.2 -43.9 -44.8 -157.175059343
 9.1 -43.8 -44.7 -147.562582336
 9.1 -43.7 -44.6 -137.277696697
 9.1 -43.6 -44.5 -126.321094508
 9.1 -43.5 -44.4 -114.696111552
 9.1 -43.4 -44.3 -102.408713698
 9.0 -43.3 -44.2 -89.4674675607
 9.0 -43.2 -44.1 -75.8834959391
 9.0 -43.1 -44.0 -61.6704186286
 9.0 -43.0 -43.9 -46.8442793526
 9.0 -42.9 -43.8 -31.4234596389
 8.9 -42.8 -43.7 -15.428580581
 8.9 -42.7 -43.6  1.11760649534
 8.9 -42.6 -43.5  18.1903393612
 8.9 -42.5 -43.4  35.7629730447
 8.9 -42.4 -43.3  53.807115606
 8.8 -42.3 -43.2  72.2927702698
 8.8 -42.2 -43.1  91.1884826304
 8.8 -42.1 -43.0  110.461491632
 8.8 -42.0 -42.9  130.077883024
 8.8 -41.9 -42.8  150.002743996
 8.7 -41.8 -42.7  170.200317745
 8.7 -41.7 -42.6  190.634156723
 8.7 -41.6 -42.5  211.267273405
 8.7 -41.5 -42.4  232.062287446
 8.7 -41.4 -42.3  252.981568183
 8.6 -41.3 -42.2  273.987371496
 8.6 -41.2 -42.1  295.041970164
 8.6 -41.1 -42.0  316.107776914
 8.6 -41.0 -41.9  337.147459475
 8.5 -40.9 -41.8  358.124047068
 8.5 -40.8 -41.7  379.001027862
 8.5 -40.7 -41.6  399.742437036
 8.5 -40.6 -41.5  420.312935223
 8.5 -40.5 -41.4  440.677877212
 8.4 -40.4 -41.3  460.803370907
 8.4 -40.3 -41.2  480.656326663
 8.4 -40.2 -41.1  500.204497207
 8.4 -40.1 -41.0  519.416508504
 8.4 -40.0 -40.9  538.261881971
 8.3 -39.9 -40.8  556.711048587
 8.3 -39.8 -40.7  574.735355517
 8.3 -39.7 -40.6  592.307065929
 8.3 -39.6 -40.5  609.399352784
 8.3 -39.5 -40.4  625.986287422
 8.2 -39.4 -40.3  642.04282381
 8.2 -39.4 -40.2  657.544779373
 8.2 -39.3 -40.1  672.468813338
 8.2 -39.2 -40.0  686.792403559
 8.2 -39.1 -39.9  700.493822758
 8.1 -39.0 -39.8  713.552115146
 8.1 -38.9 -39.7  725.947074339
 8.1 -38.8 -39.6  737.659223473
 8.1 -38.7 -39.5  748.669798352
