x z dist ED
 49.7 -44.5 -50.0 -278.591578163
 49.8 -44.4 -49.9 -272.183641985
 49.8 -44.3 -49.8 -266.058510135
 49.9 -44.2 -49.7 -260.2094085
 49.9 -44.2 -49.6 -254.629178012
 50.0 -44.1 -49.5 -249.310330148
 50.0 -44.0 -49.4 -244.245100432
 50.0 -43.9 -49.3 -239.425499692
 50.1 -43.8 -49.2 -234.843362837
 50.1 -43.7 -49.1 -230.49039498
 50.2 -43.6 -49.0 -226.35821472
 50.2 -43.5 -48.9 -222.438394453
 50.3 -43.4 -48.8 -218.722497601
 50.3 -43.4 -48.7 -215.202112667
 50.4 -43.3 -48.6 -211.868884069
 50.4 -43.2 -48.5 -208.714539719
 50.5 -43.1 -48.4 -205.730915344
 50.5 -43.0 -48.3 -202.909975575
 50.5 -42.9 -48.2 -200.243831842
 50.6 -42.8 -48.1 -197.724757162
 50.6 -42.7 -48.0 -195.345197891
 50.7 -42.6 -47.9 -193.097782569
 50.7 -42.6 -47.8 -190.97532798
 50.8 -42.5 -47.7 -188.970842576
 50.8 -42.4 -47.6 -187.077527432
 50.9 -42.3 -47.5 -185.288774902
 50.9 -42.2 -47.4 -183.598165173
 51.0 -42.1 -47.3 -181.999460899
 51.0 -42.0 -47.2 -180.486600141
 51.0 -41.9 -47.1 -179.053687799
 51.1 -41.8 -47.0 -177.694985772
 51.1 -41.8 -46.9 -176.404902043
 51.2 -41.7 -46.8 -175.17797892
 51.2 -41.6 -46.7 -174.008880632
 51.3 -41.5 -46.6 -172.892380497
 51.3 -41.4 -46.5 -171.823347862
 51.4 -41.3 -46.4 -170.796735016
 51.4 -41.2 -46.3 -169.807564256
 51.5 -41.1 -46.2 -168.850915285
 51.5 -41.0 -46.1 -167.921913118
 51.5 -40.9 -46.0 -167.015716631
 51.6 -40.9 -45.9 -166.127507914
 51.6 -40.8 -45.8 -165.252482533
 51.7 -40.7 -45.7 -164.385840832
 51.7 -40.6 -45.6 -163.522780351
 51.8 -40.5 -45.5 -162.658489461
 51.8 -40.4 -45.4 -161.788142253
 51.9 -40.3 -45.3 -160.906894757
 51.9 -40.2 -45.2 -160.009882495
 52.0 -40.1 -45.1 -159.092219409
 52.0 -40.1 -45.0 -158.148998135
 52.0 -40.0 -44.9 -157.175291634
 52.1 -39.9 -44.8 -156.166156138
 52.1 -39.8 -44.7 -155.11663536
 52.2 -39.7 -44.6 -154.021765923
 52.2 -39.6 -44.5 -152.876583937
 52.3 -39.5 -44.4 -151.676132641
 52.3 -39.4 -44.3 -150.415471014
 52.4 -39.3 -44.2 -149.089683276
 52.4 -39.3 -44.1 -147.69388915
 52.5 -39.2 -44.0 -146.22325479
 52.5 -39.1 -43.9 -144.673004254
 52.5 -39.0 -43.8 -143.038431388
 52.6 -38.9 -43.7 -141.314912026
 52.6 -38.8 -43.6 -139.497916359
 52.7 -38.7 -43.5 -137.583021352
 52.7 -38.6 -43.4 -135.565923106
 52.8 -38.5 -43.3 -133.442449027
 52.8 -38.5 -43.2 -131.208569698
 52.9 -38.4 -43.1 -128.860410341
 52.9 -38.3 -43.0 -126.394261777
 53.0 -38.2 -42.9 -123.80659077
 53.0 -38.1 -42.8 -121.094049693
 53.0 -38.0 -42.7 -118.253485418
 53.1 -37.9 -42.6 -115.281947376
 53.1 -37.8 -42.5 -112.17669472
 53.2 -37.7 -42.4 -108.935202558
 53.2 -37.7 -42.3 -105.55516721
 53.3 -37.6 -42.2 -102.034510467
 53.3 -37.5 -42.1 -98.3713828488
 53.4 -37.4 -42.0 -94.5641658496
 53.4 -37.3 -41.9 -90.6114731948
 53.5 -37.2 -41.8 -86.5121511211
 53.5 -37.1 -41.7 -82.2652777212
 53.5 -37.0 -41.6 -77.8701613945
 53.6 -36.9 -41.5 -73.3263384592
 53.6 -36.9 -41.4 -68.6335699896
 53.7 -36.8 -41.3 -63.7918379507
 53.7 -36.7 -41.2 -58.8013407098
 53.8 -36.6 -41.1 -53.6624880133
 53.8 -36.5 -41.0 -48.3758955191
 53.9 -36.4 -40.9 -42.9423789844
 53.9 -36.3 -40.8 -37.3629482087
 54.0 -36.2 -40.7 -31.6388008348
 54.0 -36.1 -40.6 -25.7713161154
 54.1 -36.1 -40.5 -19.7620487473
 54.1 -36.0 -40.4 -13.6127228805
 54.1 -35.9 -40.3 -7.32522640142
 54.2 -35.8 -40.2 -0.901605590993
 54.2 -35.7 -40.1  5.65593974869
 54.3 -35.6 -40.0  12.3450606111
 54.3 -35.5 -39.9  19.1632624623
 54.4 -35.4 -39.8  26.1079082049
 54.4 -35.3 -39.7  33.176220362
 54.5 -35.3 -39.6  40.3652824249
 54.5 -35.2 -39.5  47.6720393192
 54.6 -35.1 -39.4  55.0932969519
 54.6 -35.0 -39.3  62.6257208174
 54.6 -34.9 -39.2  70.2658336487
 54.7 -34.8 -39.1  78.0100121143
 54.7 -34.7 -39.0  85.8544825746
 54.8 -34.6 -38.9  93.7953159204
 54.8 -34.5 -38.8  101.828421535
 54.9 -34.5 -38.7  109.949540425
 54.9 -34.4 -38.6  118.154237591
 55.0 -34.3 -38.5  126.437893704
 55.0 -34.2 -38.4  134.795696179
 55.1 -34.1 -38.3  143.222629744
 55.1 -34.0 -38.2  151.713466607
 55.1 -33.9 -38.1  160.262756347
 55.2 -33.8 -38.0  168.864815642
 55.2 -33.7 -37.9  177.513717983
