x z dist ED
 49.7 -44.5 -50.0 -314.273968969
 49.8 -44.4 -49.9 -308.459778904
 49.8 -44.3 -49.8 -302.948170888
 49.9 -44.2 -49.7 -297.726197983
 49.9 -44.2 -49.6 -292.780148133
 50.0 -44.1 -49.5 -288.095641985
 50.0 -44.0 -49.4 -283.657732035
 50.0 -43.9 -49.3 -279.451002498
 50.1 -43.8 -49.2 -275.459669377
 50.1 -43.7 -49.1 -271.667680126
 50.2 -43.6 -49.0 -268.058812386
 50.2 -43.5 -48.9 -264.616771226
 50.3 -43.4 -48.8 -261.325284371
 50.3 -43.4 -48.7 -258.168194899
 50.4 -43.3 -48.6 -255.129550915
 50.4 -43.2 -48.5 -252.193691729
 50.5 -43.1 -48.4 -249.345330094
 50.5 -43.0 -48.3 -246.569630082
 50.5 -42.9 -48.2 -243.852280215
 50.6 -42.8 -48.1 -241.179561494
 50.6 -42.7 -48.0 -238.538409991
 50.7 -42.6 -47.9 -235.916473745
 50.7 -42.6 -47.8 -233.302163679
 50.8 -42.5 -47.7 -230.684698352
 50.8 -42.4 -47.6 -228.054142364
 50.9 -42.3 -47.5 -225.401438278
 50.9 -42.2 -47.4 -222.718431977
 51.0 -42.1 -47.3 -219.997891402
 51.0 -42.0 -47.2 -217.233518654
 51.0 -41.9 -47.1 -214.419955498
 51.1 -41.8 -47.0 -211.552782346
 51.1 -41.8 -46.9 -208.628510813
 51.2 -41.7 -46.8 -205.644570001
 51.2 -41.6 -46.7 -202.599286713
 51.3 -41.5 -46.6 -199.491859783
 51.3 -41.4 -46.5 -196.322328817
 51.4 -41.3 -46.4 -193.091537607
 51.4 -41.2 -46.3 -189.801092535
 51.5 -41.1 -46.2 -186.453316335
 51.5 -41.0 -46.1 -183.051197562
 51.5 -40.9 -46.0 -179.598336172
 51.6 -40.9 -45.9 -176.098885625
 51.6 -40.8 -45.8 -172.557491955
 51.7 -40.7 -45.7 -168.979230232
 51.7 -40.6 -45.6 -165.369538904
 51.8 -40.5 -45.5 -161.73415246
 51.8 -40.4 -45.4 -158.079032913
 51.9 -40.3 -45.3 -154.410300563
 51.9 -40.2 -45.2 -150.734164524
 52.0 -40.1 -45.1 -147.056853492
 52.0 -40.1 -45.0 -143.384547222
 52.0 -40.0 -44.9 -139.723309162
 52.1 -39.9 -44.8 -136.079020711
 52.1 -39.8 -44.7 -132.457317515
 52.2 -39.7 -44.6 -128.863528231
 52.2 -39.6 -44.5 -125.302616146
 52.3 -39.5 -44.4 -121.779124026
 52.3 -39.4 -44.3 -118.297122551
 52.4 -39.3 -44.2 -114.860162651
 52.4 -39.3 -44.1 -111.471232046
 52.5 -39.2 -44.0 -108.132716242
 52.5 -39.1 -43.9 -104.846364241
 52.5 -39.0 -43.8 -101.613259136
 52.6 -38.9 -43.7 -98.4337937892
 52.6 -38.8 -43.6 -95.3076517017
 52.7 -38.7 -43.5 -92.2337931943
 52.7 -38.6 -43.4 -89.2104469482
 52.8 -38.5 -43.3 -86.2351069429
 52.8 -38.5 -43.2 -83.3045347811
