x z ED
-150.0 -100.0  688.276905932
-150.0 -99.0  655.161967608
-150.0 -98.0  566.30481464
-150.0 -97.0  425.960491626
-150.0 -96.0  259.790382241
-150.0 -95.0  107.719075124
-150.0 -94.0  3.4097605554
-150.0 -93.0 -45.1818781387
-150.0 -92.0 -58.6451419727
-150.0 -91.0 -68.642784397
-150.0 -90.0 -92.1805637076
-150.0 -89.0 -116.746640247
-150.0 -88.0 -107.880506145
-150.0 -87.0 -34.1115359585
-150.0 -86.0  108.675682109
-150.0 -85.0  290.713418221
-150.0 -84.0  463.51756341
-150.0 -83.0  585.069798853
-150.0 -82.0  637.447145685
-150.0 -81.0  626.821521949
-150.0 -80.0  569.811436939
-150.0 -79.0  479.404011168
-150.0 -78.0  361.392555326
-150.0 -77.0  221.523911108
-150.0 -76.0  73.9635744987
-150.0 -75.0 -58.7866292041
-150.0 -74.0 -155.964266281
-150.0 -73.0 -210.52815961
-150.0 -72.0 -232.743370091
-150.0 -71.0 -242.035031091
-150.0 -70.0 -253.774695851
-150.0 -69.0 -271.917368464
-150.0 -68.0 -293.117572171
-150.0 -67.0 -317.603427201
-150.0 -66.0 -355.680911393
-150.0 -65.0 -422.11528636
-150.0 -64.0 -521.350734527
-150.0 -63.0 -635.666878944
-150.0 -62.0 -727.878813022
-150.0 -61.0 -759.705002853
-150.0 -60.0 -714.412651298
-150.0 -59.0 -607.847920441
-150.0 -58.0 -479.491737215
-150.0 -57.0 -369.340962002
-150.0 -56.0 -296.471158663
-150.0 -55.0 -253.445161383
-150.0 -54.0 -218.716803633
-150.0 -53.0 -176.155086096
-150.0 -52.0 -126.616896921
-150.0 -51.0 -83.8456285352
-150.0 -50.0 -59.6003300004
-150.0 -49.0 -50.8095868947
-150.0 -48.0 -38.9339826006
-150.0 -47.0 -1.41821461885
-150.0 -46.0  74.1914958703
-150.0 -45.0  183.903364343
-150.0 -44.0  311.788006025
-150.0 -43.0  439.473035896
-150.0 -42.0  551.88987966
-150.0 -41.0  635.754863275
-150.0 -40.0  675.38604685
-150.0 -39.0  653.768365682
-150.0 -38.0  561.897153451
-150.0 -37.0  410.44684679
-150.0 -36.0  232.954114782
-150.0 -35.0  74.2055030662
-150.0 -34.0 -31.2680330403
-150.0 -33.0 -76.6253140058
-150.0 -32.0 -83.1648931669
-150.0 -31.0 -82.3014008124
-150.0 -30.0 -91.1609501571
-150.0 -29.0 -99.1328144024
-150.0 -28.0 -75.1817532979
-150.0 -27.0  9.21272753532
-150.0 -26.0  157.780318722
-150.0 -25.0  343.196438478
-150.0 -24.0  520.167905378
-150.0 -23.0  647.557406369
-150.0 -22.0  704.249480639
-150.0 -21.0  690.208298302
-150.0 -20.0  616.40542532
-150.0 -19.0  494.856094565
-150.0 -18.0  337.247467683
-150.0 -17.0  160.840745793
-150.0 -16.0 -7.44778904485
-150.0 -15.0 -136.659167943
-150.0 -14.0 -205.843721904
-150.0 -13.0 -216.438800241
-150.0 -12.0 -192.409565332
-150.0 -11.0 -166.525721559
-150.0 -10.0 -162.213003106
-150.0 -9.0 -184.178389837
-150.0 -8.0 -223.937763881
-150.0 -7.0 -274.103468005
-150.0 -6.0 -338.084815
-150.0 -5.0 -425.997454253
-150.0 -4.0 -539.867553427
-150.0 -3.0 -661.379664846
-150.0 -2.0 -754.596138922
-150.0 -1.0 -784.39248281
-150.0  0.0 -738.123763933
-150.0  1.0 -634.262353658
-150.0  2.0 -510.974312036
-150.0  3.0 -402.765996461
-150.0  4.0 -322.338021213
-150.0  5.0 -260.346875215
-150.0  6.0 -201.440520413
-150.0  7.0 -142.251723876
-150.0  8.0 -96.1516753553
-150.0  9.0 -80.980610238
-150.0  10.0 -100.203805543
-150.0  11.0 -133.395802464
-150.0  12.0 -144.419363279
-150.0  13.0 -101.596625749
-150.0  14.0  4.85586725156
-150.0  15.0  159.805038279
-150.0  16.0  334.308485582
-150.0  17.0  500.074526429
-150.0  18.0  636.081068053
-150.0  19.0  725.394895226
-150.0  20.0  750.286113896
-150.0  21.0  695.250887417
-150.0  22.0  558.997117527
-150.0  23.0  365.592026364
-150.0  24.0  162.197519614
-150.0  25.0 -0.146683386561
-150.0  26.0 -92.09024942
-150.0  27.0 -119.959942929
-150.0  28.0 -116.844993441
-150.0  29.0 -115.888891813
-150.0  30.0 -124.591389411
-150.0  31.0 -118.849394163
-150.0  32.0 -61.1799412737
-150.0  33.0  70.1502443004
-150.0  34.0  261.989323265
-150.0  35.0  470.03886118
-150.0  36.0  641.363636073
-150.0  37.0  738.950950389
-150.0  38.0  752.539817144
-150.0  39.0  692.426099911
-150.0  40.0  575.996445201
-150.0  41.0  419.847942804
-150.0  42.0  242.093027717
-150.0  43.0  68.1455224773
-150.0  44.0 -70.6053678703
-150.0  45.0 -148.861684455
-150.0  46.0 -162.498614703
-150.0  47.0 -133.773587657
-150.0  48.0 -100.108498592
-150.0  49.0 -92.9002055255
-150.0  50.0 -121.483379208
-150.0  51.0 -173.914984746
-150.0  52.0 -232.98983543
-150.0  53.0 -293.609529765
-150.0  54.0 -366.629883374
-150.0  55.0 -465.718260644
-150.0  56.0 -588.315328033
-150.0  57.0 -707.437701122
-150.0  58.0 -782.885943578
-150.0  59.0 -784.888511101
-150.0  60.0 -712.902816752
-150.0  61.0 -595.621693983
-150.0  62.0 -472.544117639
-150.0  63.0 -371.250634269
-150.0  64.0 -296.847373249
-150.0  65.0 -239.423848598
-150.0  66.0 -190.786707685
-150.0  67.0 -155.078430076
-150.0  68.0 -144.213650057
-150.0  69.0 -162.643670119
-150.0  70.0 -195.313227537
-150.0  71.0 -210.177006906
-150.0  72.0 -174.688347426
-150.0  73.0 -74.3818389146
-150.0  74.0  79.7202574138
-150.0  75.0  258.918036193
-150.0  76.0  432.142680901
-150.0  77.0  576.589146472
-150.0  78.0  677.570195371
-150.0  79.0  722.185194223
-150.0  80.0  696.989335889
-150.0  81.0  595.308078158
-150.0  82.0  429.247178316
-150.0  83.0  234.505184933
-150.0  84.0  59.6989314148
-150.0  85.0 -56.0473645175
-150.0  86.0 -102.751724635
-150.0  87.0 -101.892290046
-150.0  88.0 -88.4887155387
-150.0  89.0 -84.904735283
-150.0  90.0 -84.8503995347
-150.0  91.0 -58.9210001427
-150.0  92.0  22.555539696
-150.0  93.0  165.845989385
-150.0  94.0  345.702593286
-150.0  95.0  517.353851388
-150.0  96.0  638.960608594
-150.0  97.0  689.022371554
-150.0  98.0  669.156669978
-150.0  99.0  594.617569951
-150.0  100.0  482.975873557
-148.5 -100.0  673.705173407
-148.5 -99.0  664.59075641
-148.5 -98.0  600.802178118
-148.5 -97.0  479.830309078
-148.5 -96.0  319.571306181
-148.5 -95.0  156.696168615
-148.5 -94.0  29.8571130387
-148.5 -93.0 -41.5322582975
-148.5 -92.0 -67.0337900792
-148.5 -91.0 -75.0735744
-148.5 -90.0 -89.4906942817
-148.5 -89.0 -109.83227457
-148.5 -88.0 -110.216385875
-148.5 -87.0 -57.9456799425
-148.5 -86.0  61.5461515423
-148.5 -85.0  231.263688021
-148.5 -84.0  409.721005785
-148.5 -83.0  552.498468827
-148.5 -82.0  632.682425299
-148.5 -81.0  647.227614433
-148.5 -80.0  608.15592528
-148.5 -79.0  528.691374684
-148.5 -78.0  416.315116532
-148.5 -77.0  276.756603824
-148.5 -76.0  122.562417978
-148.5 -75.0 -24.0022951605
-148.5 -74.0 -138.43048459
