x z dist ED
 49.7 -44.5 -50.0 -268.01713917
 49.8 -44.4 -49.9 -262.077021791
 49.8 -44.3 -49.8 -256.496322744
 49.9 -44.2 -49.7 -251.264140801
 49.9 -44.2 -49.6 -246.368640287
 50.0 -44.1 -49.5 -241.797142031
 50.0 -44.0 -49.4 -237.536216219
 50.0 -43.9 -49.3 -233.571776588
 50.1 -43.8 -49.2 -229.889175437
 50.1 -43.7 -49.1 -226.473298878
 50.2 -43.6 -49.0 -223.308661819
 50.2 -43.5 -48.9 -220.379502121
 50.3 -43.4 -48.8 -217.669873427
 50.3 -43.4 -48.7 -215.16373615
 50.4 -43.3 -48.6 -212.845046124
 50.4 -43.2 -48.5 -210.697840476
 50.5 -43.1 -48.4 -208.70632024
 50.5 -43.0 -48.3 -206.854929327
 50.5 -42.9 -48.2 -205.128429428
 50.6 -42.8 -48.1 -203.511970518
 50.6 -42.7 -48.0 -201.991156607
 50.7 -42.6 -47.9 -200.552106449
 50.7 -42.6 -47.8 -199.181508954
 50.8 -42.5 -47.7 -197.866673065
 50.8 -42.4 -47.6 -196.595571915
 50.9 -42.3 -47.5 -195.35688112
 50.9 -42.2 -47.4 -194.14001108
 51.0 -42.1 -47.3 -192.935133231
 51.0 -42.0 -47.2 -191.7332002
 51.0 -41.9 -47.1 -190.525959879
 51.1 -41.8 -47.0 -189.305963441
 51.1 -41.8 -46.9 -188.066567401
 51.2 -41.7 -46.8 -186.801929827
 51.2 -41.6 -46.7 -185.507000842
 51.3 -41.5 -46.6 -184.177507635
 51.3 -41.4 -46.5 -182.809934164
 51.4 -41.3 -46.4 -181.401495828
 51.4 -41.2 -46.3 -179.950109382
 51.5 -41.1 -46.2 -178.45435839
 51.5 -41.0 -46.1 -176.91345457
 51.5 -40.9 -46.0 -175.327195367
 51.6 -40.9 -45.9 -173.695918136
 51.6 -40.8 -45.8 -172.020451332
 51.7 -40.7 -45.7 -170.302063105
 51.7 -40.6 -45.6 -168.542407726
 51.8 -40.5 -45.5 -166.74347027
 51.8 -40.4 -45.4 -164.907509988
 51.9 -40.3 -45.3 -163.037002814
 51.9 -40.2 -45.2 -161.134583428
 52.0 -40.1 -45.1 -159.202987337
 52.0 -40.1 -45.0 -157.244993372
 52.0 -40.0 -44.9 -155.263367058
 52.1 -39.9 -44.8 -153.260805239
 52.1 -39.8 -44.7 -151.239882371
 52.2 -39.7 -44.6 -149.202998865
 52.2 -39.6 -44.5 -147.152331841
 52.3 -39.5 -44.4 -145.089788634
 52.3 -39.4 -44.3 -143.016963379
 52.4 -39.3 -44.2 -140.935096963
 52.4 -39.3 -44.1 -138.845040621
 52.5 -39.2 -44.0 -136.747223415
 52.5 -39.1 -43.9 -134.641623809
 52.5 -39.0 -43.8 -132.527745516
 52.6 -38.9 -43.7 -130.404597782
 52.6 -38.8 -43.6 -128.270680209
 52.7 -38.7 -43.5 -126.123972214
 52.7 -38.6 -43.4 -123.961927175
 52.8 -38.5 -43.3 -121.781471276
 52.8 -38.5 -43.2 -119.579007056
 52.9 -38.4 -43.1 -117.350421594
 52.9 -38.3 -43.0 -115.091099269
 53.0 -38.2 -42.9 -112.795938985
 53.0 -38.1 -42.8 -110.459375714
 53.0 -38.0 -42.7 -108.075406201
 53.1 -37.9 -42.6 -105.637618624
 53.1 -37.8 -42.5 -103.139226002
 53.2 -37.7 -42.4 -100.573103093
 53.2 -37.7 -42.3 -97.9318265297
 53.3 -37.6 -42.2 -95.2077178852
 53.3 -37.5 -42.1 -92.3928893855
 53.4 -37.4 -42.0 -89.4792919298
 53.4 -37.3 -41.9 -86.4587650921
 53.5 -37.2 -41.8 -83.3230887553
 53.5 -37.1 -41.7 -80.0640360222
 53.5 -37.0 -41.6 -76.6734270425
 53.6 -36.9 -41.5 -73.14318339
 53.6 -36.9 -41.4 -69.4653826241
 53.7 -36.8 -41.3 -65.63231267
 53.7 -36.7 -41.2 -61.6365256552
 53.8 -36.6 -41.1 -57.4708908496
 53.8 -36.5 -41.0 -53.1286463588
