x z dist ED
 49.7 -44.5 -50.0 -300.981553118
 49.8 -44.4 -49.9 -294.461002165
 49.8 -44.3 -49.8 -288.290213736
 49.9 -44.2 -49.7 -282.458462547
 49.9 -44.2 -49.6 -276.954091695
 50.0 -44.1 -49.5 -271.764603554
 50.0 -44.0 -49.4 -266.876752572
 50.0 -43.9 -49.3 -262.276639415
 50.1 -43.8 -49.2 -257.949805918
 50.1 -43.7 -49.1 -253.881330282
 50.2 -43.6 -49.0 -250.055921996
 50.2 -43.5 -48.9 -246.458015943
 50.3 -43.4 -48.8 -243.071865163
 50.3 -43.4 -48.7 -239.881631784
 50.4 -43.3 -48.6 -236.871475616
 50.4 -43.2 -48.5 -234.025639956
 50.5 -43.1 -48.4 -231.328534147
 50.5 -43.0 -48.3 -228.764812481
 50.5 -42.9 -48.2 -226.319449042
 50.6 -42.8 -48.1 -223.977808148
 50.6 -42.7 -48.0 -221.72571003
 50.7 -42.6 -47.9 -219.549491489
 50.7 -42.6 -47.8 -217.436061233
 50.8 -42.5 -47.7 -215.372949692
 50.8 -42.4 -47.6 -213.348353111
 50.9 -42.3 -47.5 -211.351171772
 50.9 -42.2 -47.4 -209.37104223
 51.0 -42.1 -47.3 -207.398363501
 51.0 -42.0 -47.2 -205.424317144
 51.0 -41.9 -47.1 -203.440881268
 51.1 -41.8 -47.0 -201.440838482
 51.1 -41.8 -46.9 -199.417777885
 51.2 -41.7 -46.8 -197.366091205
 51.2 -41.6 -46.7 -195.28096324
 51.3 -41.5 -46.6 -193.158356787
 51.3 -41.4 -46.5 -190.994992285
 51.4 -41.3 -46.4 -188.78832241
 51.4 -41.2 -46.3 -186.536501922
 51.5 -41.1 -46.2 -184.238353049
 51.5 -41.0 -46.1 -181.893326757
 51.5 -40.9 -46.0 -179.501460252
 51.6 -40.9 -45.9 -177.063331095
 51.6 -40.8 -45.8 -174.580008315
 51.7 -40.7 -45.7 -172.053000939
 51.7 -40.6 -45.6 -169.484204341
 51.8 -40.5 -45.5 -166.875844853
 51.8 -40.4 -45.4 -164.230423071
 51.9 -40.3 -45.3 -161.55065628
 51.9 -40.2 -45.2 -158.839420456
 52.0 -40.1 -45.1 -156.099692266
 52.0 -40.1 -45.0 -153.334491501
 52.0 -40.0 -44.9 -150.546824366
 52.1 -39.9 -44.8 -147.73962804
 52.1 -39.8 -44.7 -144.915716892
 52.2 -39.7 -44.6 -142.07773076
 52.2 -39.6 -44.5 -139.228085623
 52.3 -39.5 -44.4 -136.368927047
 52.3 -39.4 -44.3 -133.502086688
 52.4 -39.3 -44.2 -130.629042183
 52.4 -39.3 -44.1 -127.750880669
 52.5 -39.2 -44.0 -124.868266194
 52.5 -39.1 -43.9 -121.981411223
 52.5 -39.0 -43.8 -119.090052412
 52.6 -38.9 -43.7 -116.193430827
 52.6 -38.8 -43.6 -113.290276692
 52.7 -38.7 -43.5 -110.378798785
 52.7 -38.6 -43.4 -107.456678512
 52.8 -38.5 -43.3 -104.521068687
 52.8 -38.5 -43.2 -101.568597009
 52.9 -38.4 -43.1 -98.5953741847
 52.9 -38.3 -43.0 -95.5970066187
 53.0 -38.2 -42.9 -92.5686135734
 53.0 -38.1 -42.8 -89.5048486465
 53.0 -38.0 -42.7 -86.3999254086
 53.1 -37.9 -42.6 -83.2476470025
 53.1 -37.8 -42.5 -80.0414394836
 53.2 -37.7 -42.4 -76.7743886579
 53.2 -37.7 -42.3 -73.4392801493
 53.3 -37.6 -42.2 -70.0286424093
 53.3 -37.5 -42.1 -66.5347923633
 53.4 -37.4 -42.0 -62.9498833719
 53.4 -37.3 -41.9 -59.2659551714
 53.5 -37.2 -41.8 -55.4749854486
 53.5 -37.1 -41.7 -51.5689426927
 53.5 -37.0 -41.6 -47.5398399637
 53.6 -36.9 -41.5 -43.379789213
 53.6 -36.9 -41.4 -39.0810557871
 53.7 -36.8 -41.3 -34.6361127521
 53.7 -36.7 -41.2 -30.0376946756
 53.8 -36.6 -41.1 -25.2788505116
 53.8 -36.5 -41.0 -20.3529952408
 53.9 -36.4 -40.9 -15.2539599316
 53.9 -36.3 -40.8 -9.97603989787
