x z dist ED
 10.2 -48.9 -50.0 -204.913619427
 10.2 -48.8 -49.9 -202.828671292
 10.2 -48.7 -49.8 -200.947046937
 10.2 -48.6 -49.7 -199.282783822
 10.1 -48.6 -49.6 -197.848867869
 10.1 -48.5 -49.5 -196.657021554
 10.1 -48.4 -49.4 -195.717500935
 10.1 -48.3 -49.3 -195.038903662
 10.1 -48.2 -49.2 -194.627989909
 10.0 -48.1 -49.1 -194.489518031
 10.0 -48.0 -49.0 -194.626096655
 10.0 -47.9 -48.9 -195.038054705
 10.0 -47.8 -48.8 -195.72333073
 10.0 -47.7 -48.7 -196.677382728
 9.9 -47.6 -48.6 -197.893119436
 9.9 -47.5 -48.5 -199.360853892
 9.9 -47.4 -48.4 -201.068279848
 9.9 -47.3 -48.3 -203.00047141
 9.9 -47.2 -48.2 -205.139906061
 9.8 -47.1 -48.1 -207.466511014
 9.8 -47.0 -48.0 -209.957732621
 9.8 -46.9 -47.9 -212.588628365
 9.8 -46.8 -47.8 -215.331980729
 9.8 -46.7 -47.7 -218.158432074
 9.7 -46.6 -47.6 -221.03663943
 9.7 -46.5 -47.5 -223.933447955
 9.7 -46.4 -47.4 -226.814081616
 9.7 -46.3 -47.3 -229.642349534
 9.7 -46.2 -47.2 -232.380866242
 9.6 -46.1 -47.1 -234.991284041
 9.6 -46.0 -47.0 -237.434535482
 9.6 -45.9 -46.9 -239.671083939
 9.6 -45.8 -46.8 -241.661180177
 9.5 -45.7 -46.7 -243.365122758
 9.5 -45.6 -46.6 -244.743520087
 9.5 -45.5 -46.5 -245.75755193
 9.5 -45.4 -46.4 -246.369228209
 9.5 -45.3 -46.3 -246.541642942
 9.4 -45.2 -46.2 -246.239221212
 9.4 -45.1 -46.1 -245.427957173
 9.4 -45.0 -46.0 -244.075641133
 9.4 -44.9 -45.9 -242.152073899
 9.4 -44.8 -45.8 -239.629266689
 9.3 -44.7 -45.7 -236.481625032
 9.3 -44.6 -45.6 -232.686115256
 9.3 -44.5 -45.5 -228.222412312
 9.3 -44.4 -45.4 -223.073027864
 9.3 -44.3 -45.3 -217.223417759
 9.2 -44.2 -45.2 -210.662068174
 9.2 -44.1 -45.1 -203.380559954
 9.2 -44.0 -45.0 -195.373610824
 9.2 -44.0 -44.9 -186.63909539
 9.2 -43.9 -44.8 -177.178043027
 9.1 -43.8 -44.7 -166.994613948
 9.1 -43.7 -44.6 -156.096053965
 9.1 -43.6 -44.5 -144.492628607
 9.1 -43.5 -44.4 -132.197537467
 9.1 -43.4 -44.3 -119.226809809
 9.0 -43.3 -44.2 -105.599182631
 9.0 -43.2 -44.1 -91.3359625154
 9.0 -43.1 -44.0 -76.4608727404
 9.0 -43.0 -43.9 -60.9998872443
 9.0 -42.9 -43.8 -44.981053125
 8.9 -42.8 -43.7 -28.4343034515
 8.9 -42.7 -43.6 -11.3912622221
 8.9 -42.6 -43.5  6.11495664543
 8.9 -42.5 -43.4  24.0499543782
 8.9 -42.4 -43.3  42.3782545466
 8.8 -42.3 -43.2  61.0635104852
 8.8 -42.2 -43.1  80.0687110515
 8.8 -42.1 -43.0  99.35638289
 8.8 -42.0 -42.9  118.888787429
 8.8 -41.9 -42.8  138.628110923
