x z ED
-150.0  96.0  719.858315874
-150.0  97.0  766.901542868
-150.0  98.0  728.599092506
-150.0  99.0  629.899235412
-150.0  100.0  498.191663672
-148.5 -100.0  688.920963522
-148.5 -99.0  699.872421871
-148.5 -98.0  660.244600646
-148.5 -97.0  557.709480393
-148.5 -96.0  400.469013462
-148.5 -95.0  223.492152028
-148.5 -94.0  73.1228844222
-148.5 -93.0 -20.4310056896
-148.5 -92.0 -61.3154995629
-148.5 -91.0 -81.2098553249
-148.5 -90.0 -111.226981704
-148.5 -89.0 -153.913677034
-148.5 -88.0 -177.695566319
-148.5 -87.0 -139.038071513
-148.5 -86.0 -15.9284869038
-148.5 -85.0  172.599025569
-148.5 -84.0  375.213400668
-148.5 -83.0  537.825405189
-148.5 -82.0  631.337903732
-148.5 -81.0  658.320276618
-148.5 -80.0  637.415455801
-148.5 -79.0  581.771208834
-148.5 -78.0  490.479149014
-148.5 -77.0  358.64231719
-148.5 -76.0  194.486607169
-148.5 -75.0  25.8148544576
-148.5 -74.0 -112.017105228
-148.5 -73.0 -197.574670928
-148.5 -72.0 -236.325686428
-148.5 -71.0 -254.018526943
-148.5 -70.0 -275.968926626
-148.5 -69.0 -309.69113789
-148.5 -68.0 -345.10993675
-148.5 -67.0 -370.968360333
-148.5 -66.0 -391.559404707
-148.5 -65.0 -427.306272694
-148.5 -64.0 -496.866675869
-148.5 -63.0 -595.385813333
-148.5 -62.0 -688.551515464
-148.5 -61.0 -730.312902397
-148.5 -60.0 -692.825554997
-148.5 -59.0 -586.316310961
-148.5 -58.0 -453.401988283
-148.5 -57.0 -341.755094246
-148.5 -56.0 -275.404740833
-148.5 -55.0 -245.330528775
-148.5 -54.0 -224.353185414
-148.5 -53.0 -192.517707754
-148.5 -52.0 -152.215731094
-148.5 -51.0 -122.133307877
-148.5 -50.0 -116.944416795
-148.5 -49.0 -130.688394042
-148.5 -48.0 -137.494552278
-148.5 -47.0 -108.247535898
-148.5 -46.0 -29.0296123132
-148.5 -45.0  92.8799942726
-148.5 -44.0  237.910213593
-148.5 -43.0  387.753272865
-148.5 -42.0  530.745583712
-148.5 -41.0  655.571029922
-148.5 -40.0  742.116208507
-148.5 -39.0  762.145964555
-148.5 -38.0  693.901807255
-148.5 -37.0  541.019268798
-148.5 -36.0  339.581051415
-148.5 -35.0  144.299119653
-148.5 -34.0  0.738830048688
-148.5 -33.0 -77.6506587303
-148.5 -32.0 -111.213560231
-148.5 -31.0 -133.24025596
-148.5 -30.0 -161.933621144
-148.5 -29.0 -185.568154731
-148.5 -28.0 -170.978319128
-148.5 -27.0 -88.1693670385
-148.5 -26.0  67.2223194333
-148.5 -25.0  268.77988212
-148.5 -24.0  472.805753848
-148.5 -23.0  638.70413614
-148.5 -22.0  741.93907773
-148.5 -21.0  773.881476976
-148.5 -20.0  734.289510545
-148.5 -19.0  626.662063382
-148.5 -18.0  461.294313895
-148.5 -17.0  261.352293791
-148.5 -16.0  62.7280875737
-148.5 -15.0 -96.8719065377
-148.5 -14.0 -194.326964211
-148.5 -13.0 -231.543509087
-148.5 -12.0 -231.753609515
-148.5 -11.0 -223.884837948
-148.5 -10.0 -226.268438456
-148.5 -9.0 -241.13034915
-148.5 -8.0 -262.380943664
-148.5 -7.0 -288.478673792
-148.5 -6.0 -328.37523427
-148.5 -5.0 -394.789870864
-148.5 -4.0 -490.128836916
-148.5 -3.0 -597.152399849
-148.5 -2.0 -683.395248955
-148.5 -1.0 -717.778750533
-148.5  0.0 -688.217453796
-148.5  1.0 -607.920464763
-148.5  2.0 -506.31344394
-148.5  3.0 -411.574525893
-148.5  4.0 -337.203212071
-148.5  5.0 -281.001564763
-148.5  6.0 -234.935633999
-148.5  7.0 -196.437907432
-148.5  8.0 -171.667830968
-148.5  9.0 -168.519502981
-148.5  10.0 -185.629479619
-148.5  11.0 -206.689551225
-148.5  12.0 -205.056813392
-148.5  13.0 -155.838442492
-148.5  14.0 -47.5407208069
-148.5  15.0  113.432113121
-148.5  16.0  306.331500861
-148.5  17.0  503.248015579
-148.5  18.0  674.78963612
-148.5  19.0  792.857393583
-148.5  20.0  833.29714904
-148.5  21.0  781.631922835
-148.5  22.0  641.12914179
-148.5  23.0  437.723868958
-148.5  24.0  215.597289114
-148.5  25.0  22.2764310486
-148.5  26.0 -110.173674808
-148.5  27.0 -176.905676254
-148.5  28.0 -197.081091767
-148.5  29.0 -197.012288065
-148.5  30.0 -190.219091554
-148.5  31.0 -167.517690717
-148.5  32.0 -103.887736486
-148.5  33.0  22.2932363098
-148.5  34.0  210.313767057
-148.5  35.0  430.809948271
-148.5  36.0  635.857836144
-148.5  37.0  778.732419111
-148.5  38.0  831.345849185
-148.5  39.0  790.535584958
-148.5  40.0  672.798338942
-148.5  41.0  504.116590669
-148.5  42.0  312.316193828
-148.5  43.0  124.421672817
-148.5  44.0 -34.2085349604
-148.5  45.0 -143.446593919
-148.5  46.0 -195.129743476
-148.5  47.0 -198.213921008
-148.5  48.0 -176.489620577
-148.5  49.0 -157.779633468
-148.5  50.0 -160.564085522
-148.5  51.0 -187.095163567
-148.5  52.0 -227.914029978
-148.5  53.0 -273.96701115
-148.5  54.0 -326.204136477
-148.5  55.0 -394.208901374
-148.5  56.0 -484.329099936
-148.5  57.0 -587.025187901
-148.5  58.0 -674.973608865
-148.5  59.0 -715.744446259
-148.5  60.0 -691.290493612
-148.5  61.0 -610.271682947
-148.5  62.0 -503.755484722
-148.5  63.0 -406.967134353
-148.5  64.0 -340.114188938
-148.5  65.0 -301.643321227
-148.5  66.0 -277.274831161
-148.5  67.0 -255.813494412
-148.5  68.0 -237.994296794
-148.5  69.0 -231.243424842
-148.5  70.0 -235.653358685
-148.5  71.0 -234.336241389
-148.5  72.0 -198.04758418
-148.5  73.0 -102.234628275
-148.5  74.0  55.8029044445
-148.5  75.0  252.4584929
-148.5  76.0  449.064511563
-148.5  77.0  609.912519983
-148.5  78.0  713.978768274
-148.5  79.0  754.04590317
-148.5  80.0  728.341144039
-148.5  81.0  635.736104435
-148.5  82.0  480.75258485
-148.5  83.0  283.507547404
-148.5  84.0  82.6529582022
-148.5  85.0 -76.4968389216
-148.5  86.0 -163.756430494
-148.5  87.0 -180.374683034
-148.5  88.0 -155.980970903
-148.5  89.0 -126.043265375
-148.5  90.0 -105.252195019
-148.5  91.0 -76.7610801158
-148.5  92.0 -6.1638990261
-148.5  93.0  129.514045167
-148.5  94.0  319.209880558
-148.5  95.0  518.395896748
-148.5  96.0  672.259332223
-148.5  97.0  744.43061824
-148.5  98.0  731.35285345
-148.5  99.0  654.771781824
-148.5  100.0  541.834010882
-147.0 -100.0  667.521007997
-147.0 -99.0  701.91078485
-147.0 -98.0  687.886304431
-147.0 -97.0  607.575272944
-147.0 -96.0  461.377517088
-147.0 -95.0  279.174631285
-147.0 -94.0  109.630715436
-147.0 -93.0 -7.22698624766
-147.0 -92.0 -63.8000658567
-147.0 -91.0 -85.8093046711
-147.0 -90.0 -108.36132669
-147.0 -89.0 -145.156431929
-147.0 -88.0 -174.88686886
-147.0 -87.0 -155.822704254
-147.0 -86.0 -57.6556327788
-147.0 -85.0  113.597785831
-147.0 -84.0  315.988652366
-147.0 -83.0  495.803065279
-147.0 -82.0  616.292209182
-147.0 -81.0  670.146589623
-147.0 -80.0  669.707951671
-147.0 -79.0  627.132562064
-147.0 -78.0  543.225069933
-147.0 -77.0  413.8371645
-147.0 -76.0  245.892376386
-147.0 -75.0  66.1337066714
-147.0 -74.0 -87.8076599742
-147.0 -73.0 -188.447503534
-147.0 -72.0 -234.705176347
-147.0 -71.0 -249.825807505
-147.0 -70.0 -262.574736443
-147.0 -69.0 -287.23014125
-147.0 -68.0 -318.539588845
-147.0 -67.0 -344.570998025
-147.0 -66.0 -364.674949067
-147.0 -65.0 -395.211361386
-147.0 -64.0 -456.41760819
-147.0 -63.0 -550.796436027
-147.0 -62.0 -652.079016729
-147.0 -61.0 -716.372367788
-147.0 -60.0 -709.270300109
-147.0 -59.0 -629.125213064
-147.0 -58.0 -508.717153707
-147.0 -57.0 -393.844099079
-147.0 -56.0 -314.867909772
-147.0 -55.0 -272.018272521
-147.0 -54.0 -243.764276686
-147.0 -53.0 -209.406310028
-147.0 -52.0 -166.838389454
-147.0 -51.0 -131.853818794
-147.0 -50.0 -121.205508671
-147.0 -49.0 -134.575391784
-147.0 -48.0 -150.439452173
-147.0 -47.0 -138.580752637
-147.0 -46.0 -78.5318505723
-147.0 -45.0  30.3545826094
-147.0 -44.0  173.047395476
-147.0 -43.0  330.645612732
-147.0 -42.0  487.954358867
-147.0 -41.0  630.848808715
-147.0 -40.0  738.722334152
-147.0 -39.0  783.310315483
-147.0 -38.0  740.031425969
-147.0 -37.0  605.873511555
-147.0 -36.0  409.509826661
-147.0 -35.0  202.793486368
-147.0 -34.0  36.2370537506
-147.0 -33.0 -65.9780246455
-147.0 -32.0 -114.198274238
-147.0 -31.0 -138.943980273
-147.0 -30.0 -164.449062778
-147.0 -29.0 -189.086608684
-147.0 -28.0 -186.166154478
-147.0 -27.0 -123.513064257
-147.0 -26.0  12.8246267461
-147.0 -25.0  206.988820571
-147.0 -24.0  420.014510963
-147.0 -23.0  607.841312657
-147.0 -22.0  737.482872814
-147.0 -21.0  792.621900279
-147.0 -20.0  769.851576364
-147.0 -19.0  673.469338971
-147.0 -18.0  515.118977832
-147.0 -17.0  317.237391703
-147.0 -16.0  113.556966128
-147.0 -15.0 -58.6750756652
-147.0 -14.0 -172.71535133
-147.0 -13.0 -223.811897006
-147.0 -12.0 -229.591506658
-147.0 -11.0 -218.30946294
-147.0 -10.0 -212.875465027
-147.0 -9.0 -221.614196688
-147.0 -8.0 -241.240115615
-147.0 -7.0 -267.84453429
-147.0 -6.0 -305.576385894
-147.0 -5.0 -365.047907542
-147.0 -4.0 -452.382760267
-147.0 -3.0 -558.05733447
-147.0 -2.0 -655.600737705
-147.0 -1.0 -712.98430007
-147.0  0.0 -709.769461653
-147.0  1.0 -648.388375708
-147.0  2.0 -551.920050496
-147.0  3.0 -450.299932242
-147.0  4.0 -364.78337544
-147.0  5.0 -300.890225148
-147.0  6.0 -253.047685378
-147.0  7.0 -215.345674243
-147.0  8.0 -188.905259004
-147.0  9.0 -179.965906488
-147.0  10.0 -190.712975148
-147.0  11.0 -210.795757917
-147.0  12.0 -217.002252165
-147.0  13.0 -182.370330028
-147.0  14.0 -89.1270780811
-147.0  15.0  62.543439035
-147.0  16.0  254.410014177
-147.0  17.0  457.13405851
-147.0  18.0  638.749950065
-147.0  19.0  770.291583061
-147.0  20.0  828.498557627
-147.0  21.0  798.744669356
-147.0  22.0  680.301555367
-147.0  23.0  491.699431198
-147.0  24.0  270.558955745
-147.0  25.0  63.7986542108
-147.0  26.0 -89.4940842544
-147.0  27.0 -173.59285401
-147.0  28.0 -199.947012647
-147.0  29.0 -195.573260548
-147.0  30.0 -182.554770859
-147.0  31.0 -161.938767101
-147.0  32.0 -113.170759593
-147.0  33.0 -9.99114351588
-147.0  34.0  157.607597692
-147.0  35.0  370.107460803
-147.0  36.0  582.779698936
-147.0  37.0  744.67663263
-147.0  38.0  820.10802511
-147.0  39.0  800.071594157
-147.0  40.0  699.26429497
-147.0  41.0  544.251286708
-147.0  42.0  362.603554546
-147.0  43.0  178.915927293
-147.0  44.0  15.8718701466
-147.0  45.0 -105.985653711
-147.0  46.0 -173.613087986
-147.0  47.0 -188.97212439
-147.0  48.0 -171.269098386
-147.0  49.0 -149.168829917
-147.0  50.0 -146.278702245
-147.0  51.0 -169.744069605
-147.0  52.0 -210.595669006
-147.0  53.0 -255.660667674
-147.0  54.0 -301.301483105
-147.0  55.0 -357.170408636
-147.0  56.0 -435.995545896
-147.0  57.0 -537.269258084
-147.0  58.0 -638.837391714
-147.0  59.0 -705.182336894
-147.0  60.0 -708.204892073
-147.0  61.0 -645.793036634
-147.0  62.0 -544.172094322
-147.0  63.0 -441.881105085
-147.0  64.0 -367.033296339
-147.0  65.0 -324.285510976
-147.0  66.0 -299.820051128
-147.0  67.0 -278.227744027
-147.0  68.0 -256.199791042
-147.0  69.0 -241.619293419
-147.0  70.0 -239.734932138
-147.0  71.0 -239.546247415
