x z ED
-150.0 -100.0  716.871944885
-150.0 -99.0  693.510253098
-150.0 -98.0  617.242257998
-150.0 -97.0  487.254719281
-150.0 -96.0  322.831965238
-150.0 -95.0  162.718408072
-150.0 -94.0  45.7813529545
-150.0 -93.0 -13.7052367363
-150.0 -92.0 -35.5414076838
-150.0 -91.0 -57.520987806
-150.0 -90.0 -103.871272154
-150.0 -89.0 -162.119074931
-150.0 -88.0 -187.457309553
-150.0 -87.0 -133.141582305
-150.0 -86.0  14.7874830503
-150.0 -85.0  223.897713578
-150.0 -84.0  432.467763923
-150.0 -83.0  584.043820914
-150.0 -82.0  654.336314422
-150.0 -81.0  653.248818622
-150.0 -80.0  605.211064275
-150.0 -79.0  526.908648709
-150.0 -78.0  420.554939358
-150.0 -77.0  285.14030193
-150.0 -76.0  131.851055934
-150.0 -75.0 -13.0109416234
-150.0 -74.0 -121.937921147
-150.0 -73.0 -185.180646449
-150.0 -72.0 -217.597647906
-150.0 -71.0 -246.389902376
-150.0 -70.0 -289.52426681
-150.0 -69.0 -343.195088335
-150.0 -68.0 -389.153289036
-150.0 -67.0 -415.358734838
-150.0 -66.0 -431.225122642
-150.0 -65.0 -462.64998717
-150.0 -64.0 -529.262897118
-150.0 -63.0 -622.43814987
-150.0 -62.0 -703.632548063
-150.0 -61.0 -726.985050784
-150.0 -60.0 -670.352759496
-150.0 -59.0 -551.353827548
-150.0 -58.0 -416.067804827
-150.0 -57.0 -309.038147476
-150.0 -56.0 -247.24026188
-150.0 -55.0 -216.604319079
-150.0 -54.0 -191.212642376
-150.0 -53.0 -157.677798861
-150.0 -52.0 -124.54574065
-150.0 -51.0 -110.311109935
-150.0 -50.0 -121.797763132
-150.0 -49.0 -142.143349896
-150.0 -48.0 -138.781311448
-150.0 -47.0 -84.7567448546
-150.0 -46.0  23.9637570737
-150.0 -45.0  168.22382486
-150.0 -44.0  320.598752197
-150.0 -43.0  461.372240195
-150.0 -42.0  582.179761115
-150.0 -41.0  676.478192784
-150.0 -40.0  728.807155709
-150.0 -39.0  716.242793601
-150.0 -38.0  624.02095605
-150.0 -37.0  463.053270786
-150.0 -36.0  272.87168608
-150.0 -35.0  103.920446194
-150.0 -34.0 -10.0009657897
-150.0 -33.0 -69.0503733269
-150.0 -32.0 -100.913233908
-150.0 -31.0 -134.951912062
-150.0 -30.0 -176.267726797
-150.0 -29.0 -199.214525936
-150.0 -28.0 -165.093314659
-150.0 -27.0 -50.6293599205
-150.0 -26.0  133.555106862
-150.0 -25.0  346.729211898
-150.0 -24.0  539.387095728
-150.0 -23.0  675.604268232
-150.0 -22.0  741.835978408
-150.0 -21.0  740.296032961
-150.0 -20.0  677.2234184
-150.0 -19.0  558.11232889
-150.0 -18.0  393.005747339
-150.0 -17.0  204.052221551
-150.0 -16.0  24.6429675666
-150.0 -15.0 -112.977729722
-150.0 -14.0 -193.643774219
-150.0 -13.0 -226.213174754
-150.0 -12.0 -235.358698512
-150.0 -11.0 -244.117815679
-150.0 -10.0 -260.66217801
-150.0 -9.0 -279.192618167
-150.0 -8.0 -293.006477183
-150.0 -7.0 -307.490536019
-150.0 -6.0 -340.746392069
-150.0 -5.0 -409.959416057
-150.0 -4.0 -513.978658518
-150.0 -3.0 -626.675169824
-150.0 -2.0 -707.956661844
-150.0 -1.0 -725.851709962
-150.0  0.0 -674.483255388
-150.0  1.0 -575.721580809
-150.0  2.0 -464.334834959
-150.0  3.0 -368.061501439
-150.0  4.0 -296.449126304
-150.0  5.0 -244.308837019
-150.0  6.0 -204.102097482
-150.0  7.0 -175.638791889
-150.0  8.0 -165.220388657
-150.0  9.0 -175.994838568
-150.0  10.0 -198.652980447
-150.0  11.0 -210.987896585
-150.0  12.0 -187.368496459
-150.0  13.0 -111.371000263
-150.0  14.0  17.0558149366
-150.0  15.0  183.4864765
-150.0  16.0  366.399242194
-150.0  17.0  543.286002187
-150.0  18.0  691.839347709
-150.0  19.0  788.65112955
-150.0  20.0  811.104106977
-150.0  21.0  745.338622075
-150.0  22.0  596.583615296
-150.0  23.0  393.638888226
-150.0  24.0  181.416709964
-150.0  25.0  3.38609003378
-150.0  26.0 -116.315461279
-150.0  27.0 -179.802030385
-150.0  28.0 -206.756554802
-150.0  29.0 -215.970603347
-150.0  30.0 -209.69816605
-150.0  31.0 -171.499905413
-150.0  32.0 -78.9282820144
-150.0  33.0  77.7251849793
-150.0  34.0  283.256390515
-150.0  35.0  499.753804307
-150.0  36.0  681.281207371
-150.0  37.0  791.557374386
-150.0  38.0  814.663619743
-150.0  39.0  754.900527831
-150.0  40.0  629.417554059
-150.0  41.0  460.571272313
-150.0  42.0  272.382909171
-150.0  43.0  90.0447267763
-150.0  44.0 -61.7946216981
-150.0  45.0 -164.541223938
-150.0  46.0 -212.726353499
-150.0  47.0 -217.112117893
-150.0  48.0 -199.955827439
-150.0  49.0 -184.233968527
-150.0  50.0 -183.680812339
-150.0  51.0 -200.380466146
-150.0  52.0 -230.918679158
-150.0  53.0 -275.132242531
-150.0  54.0 -339.125722117
-150.0  55.0 -428.877418341
-150.0  56.0 -539.08443125
-150.0  57.0 -647.134886596
-150.0  58.0 -719.462011189
-150.0  59.0 -728.394418208
-150.0  60.0 -668.84292495
-150.0  61.0 -562.901741914
-150.0  62.0 -448.29785268
-150.0  63.0 -358.021905195
-150.0  64.0 -304.759535839
-150.0  65.0 -279.958549408
-150.0  66.0 -266.330918934
-150.0  67.0 -252.833737713
-150.0  68.0 -240.249366923
-150.0  69.0 -233.92138999
-150.0  70.0 -231.062798496
-150.0  71.0 -214.531878192
-150.0  72.0 -159.542625241
-150.0  73.0 -49.0343257535
-150.0  74.0  113.746602548
-150.0  75.0  304.693723774
-150.0  76.0  490.030162337
-150.0  77.0  640.205537294
