x z dist ED
 48.1 -44.5 -50.0 -119.126933812
 48.1 -44.4 -49.9 -117.887137666
 48.2 -44.3 -49.8 -116.640373622
 48.2 -44.2 -49.7 -115.38646709
 48.3 -44.2 -49.6 -114.125225953
 48.3 -44.1 -49.5 -112.8564409
 48.3 -44.0 -49.4 -111.579885808
 48.4 -43.9 -49.3 -110.29531815
 48.4 -43.8 -49.2 -109.002479448
 48.5 -43.7 -49.1 -107.701095763
 48.5 -43.6 -49.0 -106.390878224
 48.6 -43.5 -48.9 -105.071523584
 48.6 -43.4 -48.8 -103.742714825
 48.7 -43.4 -48.7 -102.40412179
 48.7 -43.3 -48.6 -101.055401855
 48.8 -43.2 -48.5 -99.6962006259
 48.8 -43.1 -48.4 -98.3261526832
 48.8 -43.0 -48.3 -96.9448823453
 48.9 -42.9 -48.2 -95.5520044712
 48.9 -42.8 -48.1 -94.1471252911
 49.0 -42.7 -48.0 -92.7298432667
 49.0 -42.6 -47.9 -91.2997499802
 49.1 -42.6 -47.8 -89.8564310498
 49.1 -42.5 -47.7 -88.399467072
 49.2 -42.4 -47.6 -86.9284345878
 49.2 -42.3 -47.5 -85.4429070732
 49.3 -42.2 -47.4 -83.942455951
 49.3 -42.1 -47.3 -82.4266516233
 49.3 -42.0 -47.2 -80.8950645238
 49.4 -41.9 -47.1 -79.347266187
 49.4 -41.8 -47.0 -77.7828303338
 49.5 -41.8 -46.9 -76.2013339719
 49.5 -41.7 -46.8 -74.6023585087
 49.6 -41.6 -46.7 -72.9854908757
 49.6 -41.5 -46.6 -71.3503246626
 49.7 -41.4 -46.5 -69.6964612588
 49.7 -41.3 -46.4 -68.0235110011
 49.8 -41.2 -46.3 -66.3310943264
 49.8 -41.1 -46.2 -64.6188429258
 49.8 -41.0 -46.1 -62.8864009005
 49.9 -40.9 -46.0 -61.1334259153
 49.9 -40.9 -45.9 -59.3595903506
 50.0 -40.8 -45.8 -57.564582448
 50.0 -40.7 -45.7 -55.7481074503
 50.1 -40.6 -45.6 -53.9098887323
 50.1 -40.5 -45.5 -52.0496689209
 50.2 -40.4 -45.4 -50.1672110035
 50.2 -40.3 -45.3 -48.2622994214
 50.3 -40.2 -45.2 -46.334741147
 50.3 -40.1 -45.1 -44.3843667432
 50.4 -40.1 -45.0 -42.4110314031
 50.4 -40.0 -44.9 -40.4146159668
 50.4 -39.9 -44.8 -38.3950279156
 50.5 -39.8 -44.7 -36.3522023406
 50.5 -39.7 -44.6 -34.286102883
 50.6 -39.6 -44.5 -32.1967226465
 50.6 -39.5 -44.4 -30.0840850784
 50.7 -39.4 -44.3 -27.9482448176
 50.7 -39.3 -44.2 -25.7892885094
 50.8 -39.3 -44.1 -23.6073355835
 50.8 -39.2 -44.0 -21.402538995
 50.9 -39.1 -43.9 -19.1750859256
 50.9 -39.0 -43.8 -16.9251984453
 50.9 -38.9 -43.7 -14.6531341308
 51.0 -38.8 -43.6 -12.359186641
 51.0 -38.7 -43.5 -10.0436862472
 51.1 -38.6 -43.4 -7.70700031735
 51.1 -38.5 -43.3 -5.34953375254
 51.2 -38.5 -43.2 -2.97172937453
 51.2 -38.4 -43.1 -0.574068263578
 51.3 -38.3 -43.0  1.84292995484
