x z ED
-150.0  95.0  150.611355287
-150.0  96.0  180.320699308
-150.0  97.0  201.269910163
-150.0  98.0  211.744367876
-150.0  99.0  210.919694916
-150.0  100.0  198.899800451
-148.5 -100.0  202.91896231
-148.5 -99.0  197.592116471
-148.5 -98.0  182.41212932
-148.5 -97.0  158.6933673
-148.5 -96.0  128.485188516
-148.5 -95.0  94.4100767644
-148.5 -94.0  59.4437205555
-148.5 -93.0  26.6569777258
-148.5 -92.0 -1.05635491918
-148.5 -91.0 -21.2403867102
-148.5 -90.0 -32.101843051
-148.5 -89.0 -32.6771380257
-148.5 -88.0 -22.9256599817
-148.5 -87.0 -3.74005727075
-148.5 -86.0  23.1278433653
-148.5 -85.0  55.2188640553
-148.5 -84.0  89.5820713784
-148.5 -83.0  123.034154851
-148.5 -82.0  152.438522811
-148.5 -81.0  174.978288569
-148.5 -80.0  188.39803941
-148.5 -79.0  191.19240244
-148.5 -78.0  182.724630811
-148.5 -77.0  163.2652158
-148.5 -76.0  133.948218092
-148.5 -75.0  96.6508537326
-148.5 -74.0  53.809103959
-148.5 -73.0  8.18804400605
-148.5 -72.0 -37.3703634676
-148.5 -71.0 -80.1974708851
-148.5 -70.0 -118.022225619
-148.5 -69.0 -149.148564732
-148.5 -68.0 -172.569944842
-148.5 -67.0 -188.011530368
-148.5 -66.0 -195.89793284
-148.5 -65.0 -197.251893148
-148.5 -64.0 -193.536180985
-148.5 -63.0 -186.456568154
-148.5 -62.0 -177.747462975
-148.5 -61.0 -168.963304854
-148.5 -60.0 -161.297966361
-148.5 -59.0 -155.451285902
-148.5 -58.0 -151.556775817
-148.5 -57.0 -149.178033076
-148.5 -56.0 -147.374082771
-148.5 -55.0 -144.826548576
-148.5 -54.0 -140.014916378
-148.5 -53.0 -131.420916707
-148.5 -52.0 -117.739741837
-148.5 -51.0 -98.0747869893
-148.5 -50.0 -72.0939865571
-148.5 -49.0 -40.1294887489
-148.5 -48.0 -3.20802603604
-148.5 -47.0  36.9936543057
-148.5 -46.0  78.2662306144
-148.5 -45.0  118.048420249
-148.5 -44.0  153.654289805
-148.5 -43.0  182.525557857
-148.5 -42.0  202.484060611
-148.5 -41.0  211.958876918
-148.5 -40.0  210.164494236
-148.5 -39.0  197.210693562
-148.5 -38.0  174.131147993
-148.5 -37.0  142.825467345
-148.5 -36.0  105.917830668
-148.5 -35.0  66.5436023526
-148.5 -34.0  28.0826024815
-148.5 -33.0 -6.13673881955
-148.5 -32.0 -33.1348460675
-148.5 -31.0 -50.5519653653
-148.5 -30.0 -56.8666408753
-148.5 -29.0 -51.5404008841
-148.5 -28.0 -35.0741822775
-148.5 -27.0 -8.9703369259
-148.5 -26.0  24.3969408262
-148.5 -25.0  61.9911306059
-148.5 -24.0  100.383485231
-148.5 -23.0  136.058466018
-148.5 -22.0  165.725816955
-148.5 -21.0  186.609921215
-148.5 -20.0  196.689295538
-148.5 -19.0  194.863955163
-148.5 -18.0  181.035449847
-148.5 -17.0  156.092933206
-148.5 -16.0  121.807832835
-148.5 -15.0  80.6486180209
-148.5 -14.0  35.5349199745
-148.5 -13.0 -10.4439342139
-148.5 -12.0 -54.317644131
-148.5 -11.0 -93.502184567
-148.5 -10.0 -126.019356013
-148.5 -9.0 -150.647570057
-148.5 -8.0 -166.990081456
-148.5 -7.0 -175.45553211
-148.5 -6.0 -177.154809803
-148.5 -5.0 -173.726903746
-148.5 -4.0 -167.113761778
-148.5 -3.0 -159.309360318
-148.5 -2.0 -152.11074466
-148.5 -1.0 -146.898415233
-148.5  0.0 -144.470159922
-148.5  1.0 -144.946600278
-148.5  2.0 -147.758935401
-148.5  3.0 -151.720443361
-148.5  4.0 -155.174171601
-148.5  5.0 -156.200876599
-148.5  6.0 -152.86454749
-148.5  7.0 -143.468489641
-148.5  8.0 -126.793430278
-148.5  9.0 -102.29062247
-148.5  10.0 -70.2073329967
-148.5  11.0 -31.6289668791
-148.5  12.0  11.5692914638
-148.5  13.0  56.8589409128
-148.5  14.0  101.270964976
-148.5  15.0  141.664917121
-148.5  16.0  175.027918869
-148.5  17.0  198.773534157
-148.5  18.0  211.009878195
-148.5  19.0  210.748868567
-148.5  20.0  198.033999349
-148.5  21.0  173.971880796
-148.5  22.0  140.662252408
-148.5  23.0  101.031290598
-148.5  24.0  58.5827657879
-148.5  25.0  17.0899627588
-148.5  26.0 -19.7425963464
-148.5  27.0 -48.6153292342
-148.5  28.0 -66.9353273926
-148.5  29.0 -73.0544855318
-148.5  30.0 -66.4209644193
-148.5  31.0 -47.6293318133
-148.5  32.0 -18.3645965
-148.5  33.0  18.7543087023
-148.5  34.0  60.4162675897
-148.5  35.0  102.921395761
-148.5  36.0  142.516730157
-148.5  37.0  175.731890075
-148.5  38.0  199.682728879
-148.5  39.0  212.314490318
-148.5  40.0  212.562276774
-148.5  41.0  200.415073071
-148.5  42.0  176.879279415
-148.5  43.0  143.847698389
-148.5  44.0  103.889180445
-148.5  45.0  59.9817300615
-148.5  46.0  15.2170584025
-148.5  47.0 -27.4931609398
-148.5  48.0 -65.6799146254
-148.5  49.0 -97.522755126
-148.5  50.0 -121.979772378
-148.5  51.0 -138.830662452
-148.5  52.0 -148.631168854
-148.5  53.0 -152.586448236
-148.5  54.0 -152.359261089
-148.5  55.0 -149.83545607
-148.5  56.0 -146.8733432
-148.5  57.0 -145.064834231
-148.5  58.0 -145.534564295
-148.5  59.0 -148.79879967
-148.5  60.0 -154.699267053
-148.5  61.0 -162.418825026
-148.5  62.0 -170.577007728
-148.5  63.0 -177.394836974
-148.5  64.0 -180.910821512
-148.5  65.0 -179.224514849
-148.5  66.0 -170.740955253
-148.5  67.0 -154.389071321
-148.5  68.0 -129.789720348
-148.5  69.0 -97.3541605207
-148.5  70.0 -58.3009064022
-148.5  71.0 -14.5873409038
-148.5  72.0  31.2387112563
-148.5  73.0  76.2539088275
-148.5  74.0  117.420291803
-148.5  75.0  151.86669817
-148.5  76.0  177.162877474
-148.5  77.0  191.558907818
-148.5  78.0  194.165704951
-148.5  79.0  185.058026119
-148.5  80.0  165.28885381
-148.5  81.0  136.812646856
-148.5  82.0  102.323812221
-148.5  83.0  65.0250012588
-148.5  84.0  28.3466566587
-148.5  85.0 -4.35603632389
-148.5  86.0 -30.1004639562
-148.5  87.0 -46.5404079684
-148.5  88.0 -52.1718792969
-148.5  89.0 -46.4620633881
-148.5  90.0 -29.8898653399
-148.5  91.0 -3.89498260828
-148.5  92.0  29.2589029263
-148.5  93.0  66.6931755421
-148.5  94.0  105.17528648
-148.5  95.0  141.406779958
-148.5  96.0  172.311234829
-148.5  97.0  195.295458439
-148.5  98.0  208.460270202
-148.5  99.0  210.742443868
-148.5  100.0  201.976301617
-147.0 -100.0  204.579261088
-147.0 -99.0  201.955795418
-147.0 -98.0  189.15650293
-147.0 -97.0  167.283513848
-147.0 -96.0  138.209918204
-147.0 -95.0  104.436038422
-147.0 -94.0  68.8832894195
-147.0 -93.0  34.6440313243
-147.0 -92.0  4.71033611528
-147.0 -91.0 -18.2930908349
-147.0 -90.0 -32.3467083897
-147.0 -89.0 -36.2220796578
-147.0 -88.0 -29.5981216745
-147.0 -87.0 -13.0963168763
-147.0 -86.0  11.7688606048
-147.0 -85.0  42.7200678106
-147.0 -84.0  76.9159353912
-147.0 -83.0  111.200329621
-147.0 -82.0  142.379011332
-147.0 -81.0  167.498148647
-147.0 -80.0  184.099062744
-147.0 -79.0  190.425954121
-147.0 -78.0  185.567937191
-147.0 -77.0  169.523054942
-147.0 -76.0  143.179434402
-147.0 -75.0  108.216648943
-147.0 -74.0  66.9379074911
-147.0 -73.0  22.0501617929
-147.0 -72.0 -23.5860133918
-147.0 -71.0 -67.2123122514
-147.0 -70.0 -106.409714367
-147.0 -69.0 -139.29419975
-147.0 -68.0 -164.653143003
-147.0 -67.0 -182.010513674
-147.0 -66.0 -191.616281001
-147.0 -65.0 -194.363090893
-147.0 -64.0 -191.640585854
-147.0 -63.0 -185.143946004
-147.0 -62.0 -176.657721278
-147.0 -61.0 -167.838351802
-147.0 -60.0 -160.018701612
-147.0 -59.0 -154.055466517
-147.0 -58.0 -150.235706557
-147.0 -57.0 -148.252460868
-147.0 -56.0 -147.252063393
-147.0 -55.0 -145.9481367
-147.0 -54.0 -142.790078625
-147.0 -53.0 -136.167910087
-147.0 -52.0 -124.631242645
-147.0 -51.0 -107.098290643
-147.0 -50.0 -83.0315077189
-147.0 -49.0 -52.5595328993
-147.0 -48.0 -16.5303997442
-147.0 -47.0  23.5121180471
-147.0 -46.0  65.4292650584
-147.0 -45.0  106.657347592
-147.0 -44.0  144.431831453
-147.0 -43.0  176.044266675
-147.0 -42.0  199.106864483
-147.0 -41.0  211.798090029
-147.0 -40.0  213.06384903
-147.0 -39.0  202.752660078
-147.0 -38.0  181.669276062
-147.0 -37.0  151.53897333
-147.0 -36.0  114.883413309
-147.0 -35.0  74.8177405613
-147.0 -34.0  34.7865364426
-147.0 -33.0 -1.7374102466
-147.0 -32.0 -31.5634824766
-147.0 -31.0 -52.0733680242
-147.0 -30.0 -61.46306792
-147.0 -29.0 -58.9131849218
-147.0 -28.0 -44.6705509833
-147.0 -27.0 -20.0326421085
-147.0 -26.0  12.7644634702
-147.0 -25.0  50.7445192293
-147.0 -24.0  90.4574876601
-147.0 -23.0  128.288792971
-147.0 -22.0  160.782196753
-147.0 -21.0  184.94572426
-147.0 -20.0  198.511758002
-147.0 -19.0  200.126955479
-147.0 -18.0  189.454593026
-147.0 -17.0  167.180596837
-147.0 -16.0  134.924028251
-147.0 -15.0  95.0621875271
-147.0 -14.0  50.488840989
-147.0 -13.0  4.33051819882
-147.0 -12.0 -40.3502821058
-147.0 -11.0 -80.8351877476
-147.0 -10.0 -114.985642661
-147.0 -9.0 -141.411377108
-147.0 -8.0 -159.556044409
-147.0 -7.0 -169.693166892
-147.0 -6.0 -172.834940822
-147.0 -5.0 -170.565531716
-147.0 -4.0 -164.818305067
-147.0 -3.0 -157.622171425
-147.0 -2.0 -150.845282779
-147.0 -1.0 -145.96438137
-147.0  0.0 -143.885166438
-147.0  1.0 -144.833416929
-147.0  2.0 -148.328878892
-147.0  3.0 -153.244907357
-147.0  4.0 -157.947493295
-147.0  5.0 -160.4985952
-147.0  6.0 -158.901555586
-147.0  7.0 -151.361577596
-147.0  8.0 -136.532286328
-147.0  9.0 -113.720526473
-147.0  10.0 -83.0256536305
-147.0  11.0 -45.396249382
-147.0  12.0 -2.59574692064
-147.0  13.0  42.9219892964
-147.0  14.0  88.2165234328
-147.0  15.0  130.12497206
-147.0  16.0  165.560543131
-147.0  17.0  191.815574725
-147.0  18.0  206.838141409
-147.0  19.0  209.45345912
-147.0  20.0  199.506463873
-147.0  21.0  177.909557952
-147.0  22.0  146.588845111
-147.0  23.0  108.332269955
-147.0  24.0  66.5529107323
-147.0  25.0  24.9892469103
-147.0  26.0 -12.6293421879
-147.0  27.0 -42.9199528799
-147.0  28.0 -63.1540442436
-147.0  29.0 -71.506229629
-147.0  30.0 -67.2200679437
-147.0  31.0 -50.6750254729
-147.0  32.0 -23.3484129404
-147.0  33.0  12.3236750746
-147.0  34.0  53.1726068458
-147.0  35.0  95.588466417
-147.0  36.0  135.848010493
-147.0  37.0  170.447749204
-147.0  38.0  196.410444308
-147.0  39.0  211.536329912
-147.0  40.0  214.576179523
-147.0  41.0  205.311357178
-147.0  42.0  184.535371439
-147.0  43.0  153.941240136
-147.0  44.0  115.928180876
-147.0  45.0  73.348846519
-147.0  46.0  29.2237682799
-147.0  47.0 -13.5476678386
-147.0  48.0 -52.4507336352
-147.0  49.0 -85.5676631225
-147.0  50.0 -111.718887819
-147.0  51.0 -130.521101204
-147.0  52.0 -142.35891134
