x z dist ED
 10.2 -48.9 -50.0 -140.655375874
 10.2 -48.8 -49.9 -138.3016783
 10.2 -48.7 -49.8 -135.863735945
 10.2 -48.6 -49.7 -133.341818277
 10.1 -48.6 -49.6 -130.736280939
 10.1 -48.5 -49.5 -128.047566081
 10.1 -48.4 -49.4 -125.276202614
 10.1 -48.3 -49.3 -122.422806354
 10.1 -48.2 -49.2 -119.488080089
 10.0 -48.1 -49.1 -116.472813542
 10.0 -48.0 -49.0 -113.377883245
 10.0 -47.9 -48.9 -110.204252316
 10.0 -47.8 -48.8 -106.952970143
 10.0 -47.7 -48.7 -103.625171976
 9.9 -47.6 -48.6 -100.222078424
 9.9 -47.5 -48.5 -96.7449948555
 9.9 -47.4 -48.4 -93.1953107085
 9.9 -47.3 -48.3 -89.5744987096
 9.9 -47.2 -48.2 -85.8841139964
 9.8 -47.1 -48.1 -82.1257931515
 9.8 -47.0 -48.0 -78.301253144
 9.8 -46.9 -47.9 -74.4122901818
 9.8 -46.8 -47.8 -70.4607784747
 9.8 -46.7 -47.7 -66.4486689089
 9.7 -46.6 -47.6 -62.3779876351
 9.7 -46.5 -47.5 -58.2508345709
 9.7 -46.4 -47.4 -54.0693818181
 9.7 -46.3 -47.3 -49.835871998
 9.7 -46.2 -47.2 -45.5526165047
 9.6 -46.1 -47.1 -41.2219936779
 9.6 -46.0 -47.0 -36.8464468986
 9.6 -45.9 -46.9 -32.4284826075
 9.6 -45.8 -46.8 -27.9706682487
 9.5 -45.7 -46.7 -23.4756301414
 9.5 -45.6 -46.6 -18.94605128
 9.5 -45.5 -46.5 -14.3846690659
 9.5 -45.4 -46.4 -9.79427297278
 9.5 -45.3 -46.3 -5.17770214794
 9.4 -45.2 -46.2 -0.537842950859
 9.4 -45.1 -46.1  4.12237356717
 9.4 -45.0 -46.0  8.79997424087
 9.4 -44.9 -45.9  13.4919464234
 9.4 -44.8 -45.8  18.1952406711
 9.3 -44.7 -45.7  22.9067734774
 9.3 -44.6 -45.6  27.6234300536
 9.3 -44.5 -45.5  32.3420671542
 9.3 -44.4 -45.4  37.0595159431
 9.3 -44.3 -45.3  41.7725848982
 9.2 -44.2 -45.2  46.478062752
 9.2 -44.1 -45.1  51.1727214643
 9.2 -44.0 -45.0  55.8533192254
 9.2 -44.0 -44.9  60.5166034855
 9.2 -43.9 -44.8  65.1593140077
 9.1 -43.8 -44.7  69.778185942
 9.1 -43.7 -44.6  74.3699529166
 9.1 -43.6 -44.5  78.9313501439
 9.1 -43.5 -44.4  83.4591175374
 9.1 -43.4 -44.3  87.9500028371
 9.0 -43.3 -44.2  92.4007647399
 9.0 -43.2 -44.1  96.8081760315
 9.0 -43.1 -44.0  101.169026717
 9.0 -43.0 -43.9  105.480127148
 9.0 -42.9 -43.8  109.73831114
 8.9 -42.8 -43.7  113.940439079
 8.9 -42.7 -43.6  118.083401018
 8.9 -42.6 -43.5  122.164119749
 8.9 -42.5 -43.4  126.179553863
 8.9 -42.4 -43.3  130.126700779
 8.8 -42.3 -43.2  134.002599749
 8.8 -42.2 -43.1  137.804334834
 8.8 -42.1 -43.0  141.52903785
 8.8 -42.0 -42.9  145.173891267
 8.8 -41.9 -42.8  148.736131084
 8.7 -41.8 -42.7  152.21304965
 8.7 -41.7 -42.6  155.601998445
 8.7 -41.6 -42.5  158.900390815
 8.7 -41.5 -42.4  162.10570465
 8.7 -41.4 -42.3  165.215485015
 8.6 -41.3 -42.2  168.227346722
 8.6 -41.2 -42.1  171.13897684
 8.6 -41.1 -42.0  173.948137151
 8.6 -41.0 -41.9  176.65266653
 8.5 -40.9 -41.8  179.25048327
 8.5 -40.8 -41.7  181.739587332
 8.5 -40.7 -41.6  184.11806252
 8.5 -40.6 -41.5  186.384078588
 8.5 -40.5 -41.4  188.535893269
 8.4 -40.4 -41.3  190.571854221
 8.4 -40.3 -41.2  192.490400897
 8.4 -40.2 -41.1  194.290066332
 8.4 -40.1 -41.0  195.96947884
 8.4 -40.0 -40.9  197.527363631
 8.3 -39.9 -40.8  198.962544337
 8.3 -39.8 -40.7  200.273944445
 8.3 -39.7 -40.6  201.460588638
 8.3 -39.6 -40.5  202.521604053
 8.3 -39.5 -40.4  203.456221425
 8.2 -39.4 -40.3  204.263776157
 8.2 -39.4 -40.2  204.94370927
 8.2 -39.3 -40.1  205.495568274
 8.2 -39.2 -40.0  205.919007926
 8.2 -39.1 -39.9  206.213790895
 8.1 -39.0 -39.8  206.379788318
 8.1 -38.9 -39.7  206.416980262
 8.1 -38.8 -39.6  206.325456076
 8.1 -38.7 -39.5  206.105414645
 8.1 -38.6 -39.4  205.757164534
 8.0 -38.5 -39.3  205.281124031
 8.0 -38.4 -39.2  204.677821088
 8.0 -38.3 -39.1  203.94789315
 8.0 -38.2 -39.0  203.092086885
 8.0 -38.1 -38.9  202.111257807
 7.9 -38.0 -38.8  201.006369792
 7.9 -37.9 -38.7  199.778494498
 7.9 -37.8 -38.6  198.428810667
 7.9 -37.7 -38.5  196.958603335
 7.9 -37.6 -38.4  195.369262939
 7.8 -37.5 -38.3  193.662284308
 7.8 -37.4 -38.2  191.839265573
 7.8 -37.3 -38.1  189.901906956
 7.8 -37.2 -38.0  187.852009477
 7.8 -37.1 -37.9  185.691473546
 7.7 -37.0 -37.8  183.422297474
 7.7 -36.9 -37.7  181.046575871
 7.7 -36.8 -37.6  178.566497965
 7.7 -36.7 -37.5  175.984345816
 7.6 -36.6 -37.4  173.302492444
 7.6 -36.5 -37.3  170.523399866
 7.6 -36.4 -37.2  167.649617045
 7.6 -36.3 -37.1  164.683777747
 7.6 -36.2 -37.0  161.628598328
 7.5 -36.1 -36.9  158.486875417
 7.5 -36.0 -36.8  155.261483541
 7.5 -35.9 -36.7  151.955372654
 7.5 -35.8 -36.6  148.571565603
 7.5 -35.7 -36.5  145.113155509
 7.4 -35.6 -36.4  141.583303086
 7.4 -35.5 -36.3  137.985233891
 7.4 -35.4 -36.2  134.322235496
 7.4 -35.3 -36.1  130.597654615
 7.4 -35.2 -36.0  126.814894154
 7.3 -35.1 -35.9  122.977410214
 7.3 -35.0 -35.8  119.08870903
 7.3 -34.9 -35.7  115.152343867
 7.3 -34.8 -35.6  111.171911858
 7.3 -34.7 -35.5  107.151050802
 7.2 -34.7 -35.4  103.093435915
 7.2 -34.6 -35.3  99.0027765414
 7.2 -34.5 -35.2  94.8828128298
 7.2 -34.4 -35.1  90.7373123736
 7.2 -34.3 -35.0  86.5700668203
 7.1 -34.2 -34.9  82.3848884552
 7.1 -34.1 -34.8  78.1856067588
 7.1 -34.0 -34.7  73.9760649446
 7.1 -33.9 -34.6  69.7601164784
 7.1 -33.8 -34.5  65.5416215843
 7.0 -33.7 -34.4  61.3244437385
 7.0 -33.6 -34.3  57.1124461567
 7.0 -33.5 -34.2  52.9094882761
 7.0 -33.4 -34.1  48.719422238
 7.0 -33.3 -34.0  44.5460893716
 6.9 -33.2 -33.9  40.3933166846
 6.9 -33.1 -33.8  36.2649133626
 6.9 -33.0 -33.7  32.1646672821
 6.9 -32.9 -33.6  28.0963415381
 6.9 -32.8 -33.5  24.0636709931
 6.8 -32.7 -33.4  20.0703588466
 6.8 -32.6 -33.3  16.120073233
 6.8 -32.5 -33.2  12.2164438471
 6.8 -32.4 -33.1  8.36305860317
 6.7 -32.3 -33.0  4.5634603298
 6.7 -32.2 -32.9  0.82114350362
 6.7 -32.1 -32.8 -2.86044897448
 6.7 -32.0 -32.7 -6.47792895782
 6.7 -31.9 -32.6 -10.0279661839
 6.6 -31.8 -32.5 -13.5072913527
 6.6 -31.7 -32.4 -16.9126991508
 6.6 -31.6 -32.3 -20.2410512176
 6.6 -31.5 -32.2 -23.4892790516
 6.6 -31.4 -32.1 -26.6543868529
 6.5 -31.3 -32.0 -29.7334543007
 6.5 -31.2 -31.9 -32.723639261
 6.5 -31.1 -31.8 -35.6221804241
 6.5 -31.0 -31.7 -38.4263998674
 6.5 -30.9 -31.6 -41.1337055421
 6.4 -30.8 -31.5 -43.7415936814
 6.4 -30.7 -31.4 -46.2476511275
 6.4 -30.6 -31.3 -48.6495575744
 6.4 -30.5 -31.2 -50.9450877264
 6.4 -30.4 -31.1 -53.1321133678
 6.3 -30.3 -31.0 -55.2086053435
 6.3 -30.2 -30.9 -57.1726354478
 6.3 -30.1 -30.8 -59.0223782195
 6.3 -30.1 -30.7 -60.7561126419
 6.3 -30.0 -30.6 -62.3722237459
 6.2 -29.9 -30.5 -63.8692041148
 6.2 -29.8 -30.4 -65.2456552886
 6.2 -29.7 -30.3 -66.5002890675
 6.2 -29.6 -30.2 -67.6319287126
 6.2 -29.5 -30.1 -68.6395100428
 6.1 -29.4 -30.0 -69.5220824268
 6.1 -29.3 -29.9 -70.2788096695
 6.1 -29.2 -29.8 -70.9089707915
 6.1 -29.1 -29.7 -71.4119607012
 6.1 -29.0 -29.6 -71.7872907588
 6.0 -28.9 -29.5 -72.0345892319
 6.0 -28.8 -29.4 -72.1536016413
 6.0 -28.7 -29.3 -72.1441909981
 6.0 -28.6 -29.2 -72.006337931
 6.0 -28.5 -29.1 -71.7401407031
 5.9 -28.4 -29.0 -71.3458151199
 5.9 -28.3 -28.9 -70.8236943269
 5.9 -28.2 -28.8 -70.1742284977
 5.9 -28.1 -28.7 -69.3979844134
 5.8 -28.0 -28.6 -68.4956449324
 5.8 -27.9 -28.5 -67.4680083526
 5.8 -27.8 -28.4 -66.3159876655
 5.8 -27.7 -28.3 -65.0406097036
 5.8 -27.6 -28.2 -63.6430141813
 5.7 -27.5 -28.1 -62.1244526315
 5.7 -27.4 -28.0 -60.486287237
 5.7 -27.3 -27.9 -58.7299895593
 5.7 -27.2 -27.8 -56.8571391664
 5.7 -27.1 -27.7 -54.8694221588
 5.6 -27.0 -27.6 -52.7686295977
 5.6 -26.9 -27.5 -50.5566558355
 5.6 -26.8 -27.4 -48.2354967497
 5.6 -26.7 -27.3 -45.8072478842
 5.6 -26.6 -27.2 -43.274102497
 5.5 -26.5 -27.1 -40.6383495182
 5.5 -26.4 -27.0 -37.9023714196
 5.5 -26.3 -26.9 -35.068641998
 5.5 -26.2 -26.8 -32.1397240742
 5.5 -26.1 -26.7 -29.1182671103
 5.4 -26.0 -26.6 -26.0070047477
 5.4 -25.9 -26.5 -22.8087522674
 5.4 -25.8 -26.4 -19.526403976
 5.4 -25.7 -26.3 -16.1629305197
 5.4 -25.6 -26.2 -12.7213761287
 5.3 -25.5 -26.1 -9.20485579442
 5.3 -25.5 -26.0 -5.61655238326
 5.3 -25.4 -25.9 -1.95971368876
 5.3 -25.3 -25.8  1.76235057453
 5.3 -25.2 -25.7  5.54627183263
 5.2 -25.1 -25.6  9.38862576617
 5.2 -25.0 -25.5  13.2859354739
 5.2 -24.9 -25.4  17.2346746825
 5.2 -24.8 -25.3  21.2312709999
 5.2 -24.7 -25.2  25.272109208
 5.1 -24.6 -25.1  29.3535345935
 5.1 -24.5 -25.0  33.4718563107
 5.1 -24.4 -24.9  37.6233507765
 5.1 -24.3 -24.8  41.8042650914
 5.1 -24.2 -24.7  46.010820484
 5.0 -24.1 -24.6  50.2392157773
 5.0 -24.0 -24.5  54.485630871
 5.0 -23.9 -24.4  58.7462302373
 5.0 -23.8 -24.3  63.0171664287
 4.9 -23.7 -24.2  67.2945835904
 4.9 -23.6 -24.1  71.5746209786
 4.9 -23.5 -24.0  75.8534164771
 4.9 -23.4 -23.9  80.1271101123
 4.9 -23.3 -23.8  84.3918475598
 4.8 -23.2 -23.7  88.6437836433
 4.8 -23.1 -23.6  92.8790858176
 4.8 -23.0 -23.5  97.0939376376
 4.8 -22.9 -23.4  101.284542205
 4.8 -22.8 -23.3  105.447125592
 4.7 -22.7 -23.2  109.577940242
 4.7 -22.6 -23.1  113.673268335
 4.7 -22.5 -23.0  117.729425121
 4.7 -22.4 -22.9  121.742762223
 4.7 -22.3 -22.8  125.709670894
 4.6 -22.2 -22.7  129.626585233
 4.6 -22.1 -22.6  133.489985357
 4.6 -22.0 -22.5  137.296400524
 4.6 -21.9 -22.4  141.042412206
 4.6 -21.8 -22.3  144.724657101
 4.5 -21.7 -22.2  148.3398301
 4.5 -21.6 -22.1  151.884687177
 4.5 -21.5 -22.0  155.356048235
 4.5 -21.4 -21.9  158.750799874
 4.5 -21.3 -21.8  162.065898092
 4.4 -21.2 -21.7  165.298370921
 4.4 -21.1 -21.6  168.445320985
 4.4 -21.0 -21.5  171.503927989
 4.4 -20.9 -21.4  174.471451118
 4.4 -20.8 -21.3  177.345231372
 4.3 -20.8 -21.2  180.122693807
 4.3 -20.7 -21.1  182.801349696
 4.3 -20.6 -21.0  185.378798607
 4.3 -20.5 -20.9  187.852730387
 4.3 -20.4 -20.8  190.220927059
 4.2 -20.3 -20.7  192.481264632
 4.2 -20.2 -20.6  194.631714812
 4.2 -20.1 -20.5  196.670346619
 4.2 -20.0 -20.4  198.595327913
 4.2 -19.9 -20.3  200.404926816
 4.1 -19.8 -20.2  202.097513043
 4.1 -19.7 -20.1  203.671559127
 4.1 -19.6 -20.0  205.125641545
 4.1 -19.5 -19.9  206.458441747
 4.0 -19.4 -19.8  207.668747076
 4.0 -19.3 -19.7  208.75545159
 4.0 -19.2 -19.6  209.717556778
 4.0 -19.1 -19.5  210.554172172
 4.0 -19.0 -19.4  211.264515856
 3.9 -18.9 -19.3  211.847914867
 3.9 -18.8 -19.2  212.303805496
 3.9 -18.7 -19.1  212.63173348
 3.9 -18.6 -19.0  212.831354087
 3.9 -18.5 -18.9  212.902432105
 3.8 -18.4 -18.8  212.844841713
 3.8 -18.3 -18.7  212.658566264
 3.8 -18.2 -18.6  212.343697944
 3.8 -18.1 -18.5  211.900437349
 3.8 -18.0 -18.4  211.329092943
 3.7 -17.9 -18.3  210.630080421
 3.7 -17.8 -18.2  209.803921971
 3.7 -17.7 -18.1  208.851245433
 3.7 -17.6 -18.0  207.772783362
 3.7 -17.5 -17.9  206.569371991
 3.6 -17.4 -17.8  205.241950097
 3.6 -17.3 -17.7  203.791557774
 3.6 -17.2 -17.6  202.219335108
 3.6 -17.1 -17.5  200.526520764
 3.6 -17.0 -17.4  198.714450481
 3.5 -16.9 -17.3  196.784555472
 3.5 -16.8 -17.2  194.738360749
 3.5 -16.7 -17.1  192.577483349
 3.5 -16.6 -17.0  190.303630486
 3.5 -16.5 -16.9  187.918597617
 3.4 -16.4 -16.8  185.424266431
 3.4 -16.3 -16.7  182.822602759
 3.4 -16.2 -16.6  180.11565441
 3.4 -16.2 -16.5  177.305548936
 3.4 -16.1 -16.4  174.394491322
 3.3 -16.0 -16.3  171.384761616
 3.3 -15.9 -16.2  168.278712488
 3.3 -15.8 -16.1  165.078766725
 3.3 -15.7 -16.0  161.787414674
 3.3 -15.6 -15.9  158.407211623
 3.2 -15.5 -15.8  154.940775124
 3.2 -15.4 -15.7  151.390782273
 3.2 -15.3 -15.6  147.759966935
 3.2 -15.2 -15.5  144.051116924
 3.1 -15.1 -15.4  140.267071144
 3.1 -15.0 -15.3  136.410716687
 3.1 -14.9 -15.2  132.484985894
 3.1 -14.8 -15.1  128.492853384
 3.1 -14.7 -15.0  124.437333052
 3.0 -14.6 -14.9  120.32147504
 3.0 -14.5 -14.8  116.148362682
 3.0 -14.4 -14.7  111.921109428
 3.0 -14.3 -14.6  107.642855755
 3.0 -14.2 -14.5  103.316766055
 2.9 -14.1 -14.4  98.9460255168
 2.9 -14.0 -14.3  94.5338370001
 2.9 -13.9 -14.2  90.0834179001
 2.9 -13.8 -14.1  85.5979970141
 2.9 -13.7 -14.0  81.0808114071
 2.8 -13.6 -13.9  76.5351032832
 2.8 -13.5 -13.8  71.9641168633
 2.8 -13.4 -13.7  67.3710952747
 2.8 -13.3 -13.6  62.7592774539
 2.8 -13.2 -13.5  58.1318950668
 2.7 -13.1 -13.4  53.4921694492
 2.7 -13.0 -13.3  48.8433085698
 2.7 -12.9 -13.2  44.1885040207
 2.7 -12.8 -13.1  39.530928036
 2.7 -12.7 -13.0  34.8737305433
 2.6 -12.6 -12.9  30.2200362509
 2.6 -12.5 -12.8  25.5729417719
 2.6 -12.4 -12.7  20.9355127907
 2.6 -12.3 -12.6  16.310781272
 2.6 -12.2 -12.5  11.7017427177
 2.5 -12.1 -12.4  7.11135347186
 2.5 -12.0 -12.3  2.54252807824
 2.5 -11.9 -12.2 -2.00186330764
 2.5 -11.8 -12.1 -6.51899744968
 2.5 -11.7 -12.0 -11.0061005027
 2.4 -11.6 -11.9 -15.4604504223
 2.4 -11.6 -11.8 -19.8793793097
 2.4 -11.5 -11.7 -24.2602756914
 2.4 -11.4 -11.6 -28.6005867291
 2.4 -11.3 -11.5 -32.8978203593
 2.3 -11.2 -11.4 -37.1495473597
 2.3 -11.1 -11.3 -41.3534033418
 2.3 -11.0 -11.2 -45.5070906658
 2.3 -10.9 -11.1 -49.6083802774
 2.2 -10.8 -11.0 -53.6551134653
 2.2 -10.7 -10.9 -57.6452035356
 2.2 -10.6 -10.8 -61.5766374043
 2.2 -10.5 -10.7 -65.4474771043
 2.2 -10.4 -10.6 -69.2558612066
 2.1 -10.3 -10.5 -73.0000061544
 2.1 -10.2 -10.4 -76.6782075089
 2.1 -10.1 -10.3 -80.2888411051
 2.1 -10.0 -10.2 -83.8303641177
 2.1 -9.9 -10.1 -87.3013160354
 2.0 -9.8 -10.0 -90.7003195437
 2.0 -9.7 -9.9 -94.0260813139
 2.0 -9.6 -9.8 -97.2773927001
 2.0 -9.5 -9.7 -100.453130341
 2.0 -9.4 -9.6 -103.552256671
 1.9 -9.3 -9.5 -106.573820328
 1.9 -9.2 -9.4 -109.516956481
 1.9 -9.1 -9.3 -112.380887049
 1.9 -9.0 -9.2 -115.164920833
 1.9 -8.9 -9.1 -117.868453555
 1.8 -8.8 -9.0 -120.490967792
 1.8 -8.7 -8.9 -123.032032832
 1.8 -8.6 -8.8 -125.491304421
 1.8 -8.5 -8.7 -127.86852443
 1.8 -8.4 -8.6 -130.163520421
 1.7 -8.3 -8.5 -132.376205123
 1.7 -8.2 -8.4 -134.50657582
 1.7 -8.1 -8.3 -136.554713649
 1.7 -8.0 -8.2 -138.520782806
 1.7 -7.9 -8.1 -140.405029665
 1.6 -7.8 -8.0 -142.207781813
 1.6 -7.7 -7.9 -143.929446998
 1.6 -7.6 -7.8 -145.570511995
 1.6 -7.5 -7.7 -147.131541382
 1.6 -7.4 -7.6 -148.613176248
 1.5 -7.3 -7.5 -150.01613281
 1.5 -7.2 -7.4 -151.34120096
 1.5 -7.1 -7.3 -152.589242729
 1.5 -7.0 -7.2 -153.761190688
 1.5 -6.9 -7.1 -154.858046266
 1.4 -6.9 -7.0 -155.880878003
 1.4 -6.8 -6.9 -156.830819736
 1.4 -6.7 -6.8 -157.709068721
 1.4 -6.6 -6.7 -158.516883681
 1.3 -6.5 -6.6 -159.25558281
 1.3 -6.4 -6.5 -159.926541702
 1.3 -6.3 -6.4 -160.531191236
 1.3 -6.2 -6.3 -161.071015397
 1.3 -6.1 -6.2 -161.547549056
 1.2 -6.0 -6.1 -161.962375688
 1.2 -5.9 -6.0 -162.317125062
 1.2 -5.8 -5.9 -162.613470868
 1.2 -5.7 -5.8 -162.853128318
 1.2 -5.6 -5.7 -163.037851703
 1.1 -5.5 -5.6 -163.169431912
 1.1 -5.4 -5.5 -163.249693928
 1.1 -5.3 -5.4 -163.280494284
 1.1 -5.2 -5.3 -163.263718501
 1.1 -5.1 -5.2 -163.201278494
 1.0 -5.0 -5.1 -163.095109967
 1.0 -4.9 -5.0 -162.947169782
 1.0 -4.8 -4.9 -162.759433319
 1.0 -4.7 -4.8 -162.533891819
 1.0 -4.6 -4.7 -162.272549723
 0.9 -4.5 -4.6 -161.977422002
 0.9 -4.4 -4.5 -161.650531488
 0.9 -4.3 -4.4 -161.293906198
 0.9 -4.2 -4.3 -160.909576671
 0.9 -4.1 -4.2 -160.499573304
 0.8 -4.0 -4.1 -160.065923699
 0.8 -3.9 -4.0 -159.610650023
 0.8 -3.8 -3.9 -159.135766385
 0.8 -3.7 -3.8 -158.643276225
 0.8 -3.6 -3.7 -158.135169731
 0.7 -3.5 -3.6 -157.613421277
 0.7 -3.4 -3.5 -157.079986883
 0.7 -3.3 -3.4 -156.536801717
 0.7 -3.2 -3.3 -155.985777615
 0.7 -3.1 -3.2 -155.428800644
 0.6 -3.0 -3.1 -154.867728705
 0.6 -2.9 -3.0 -154.304389167
 0.6 -2.8 -2.9 -153.740576558
 0.6 -2.7 -2.8 -153.178050285
 0.6 -2.6 -2.7 -152.618532418
 0.5 -2.5 -2.6 -152.063705514
 0.5 -2.4 -2.5 -151.515210499
 0.5 -2.3 -2.4 -150.974644606
 0.5 -2.3 -2.3 -150.443559365
 0.4 -2.2 -2.2 -149.92345866
 0.4 -2.1 -2.1 -149.415796845
 0.4 -2.0 -2.0 -148.921976923
 0.4 -1.9 -1.9 -148.443348793
 0.4 -1.8 -1.8 -147.981207564
 0.3 -1.7 -1.7 -147.536791942
 0.3 -1.6 -1.6 -147.111282683
 0.3 -1.5 -1.5 -146.705801126
 0.3 -1.4 -1.4 -146.321407794
 0.3 -1.3 -1.3 -145.959101082
 0.2 -1.2 -1.2 -145.619816009
 0.2 -1.1 -1.1 -145.304423064
 0.2 -1.0 -1.0 -145.013727123
 0.2 -0.9 -0.9 -144.748466449
 0.2 -0.8 -0.8 -144.509311784
 0.1 -0.7 -0.7 -144.296865509
 0.1 -0.6 -0.6 -144.111660904
 0.1 -0.5 -0.5 -143.954161488
 0.1 -0.4 -0.4 -143.824760442
 0.1 -0.3 -0.3 -143.723780126
 0.0 -0.2 -0.2 -143.651471677
 0.0 -0.1 -0.1 -143.608014703
 0.0  0.0  0.0 -143.593517057
-0.0  0.1  0.1 -143.608014703
-0.0  0.2  0.2 -143.651471677
-0.1  0.3  0.3 -143.723780126
-0.1  0.4  0.4 -143.824760442
-0.1  0.5  0.5 -143.954161488
-0.1  0.6  0.6 -144.111660904
-0.1  0.7  0.7 -144.296865509
-0.2  0.8  0.8 -144.509311784
-0.2  0.9  0.9 -144.748466449
-0.2  1.0  1.0 -145.013727123
-0.2  1.1  1.1 -145.304423064
-0.2  1.2  1.2 -145.619816009
-0.3  1.3  1.3 -145.959101082
-0.3  1.4  1.4 -146.321407794
-0.3  1.5  1.5 -146.705801126
-0.3  1.6  1.6 -147.111282683
-0.3  1.7  1.7 -147.536791942
-0.4  1.8  1.8 -147.981207564
-0.4  1.9  1.9 -148.443348793
-0.4  2.0  2.0 -148.921976923
-0.4  2.1  2.1 -149.415796845
-0.4  2.2  2.2 -149.92345866
-0.5  2.3  2.3 -150.443559365
-0.5  2.3  2.4 -150.974644606
-0.5  2.4  2.5 -151.515210499
-0.5  2.5  2.6 -152.063705514
-0.6  2.6  2.7 -152.618532418
-0.6  2.7  2.8 -153.178050285
-0.6  2.8  2.9 -153.740576558
-0.6  2.9  3.0 -154.304389167
-0.6  3.0  3.1 -154.867728705
-0.7  3.1  3.2 -155.428800644
-0.7  3.2  3.3 -155.985777615
-0.7  3.3  3.4 -156.536801717
-0.7  3.4  3.5 -157.079986883
-0.7  3.5  3.6 -157.613421277
-0.8  3.6  3.7 -158.135169731
-0.8  3.7  3.8 -158.643276225
-0.8  3.8  3.9 -159.135766385
-0.8  3.9  4.0 -159.610650023
-0.8  4.0  4.1 -160.065923699
-0.9  4.1  4.2 -160.499573304
-0.9  4.2  4.3 -160.909576671
-0.9  4.3  4.4 -161.293906198
