x z dist ED
 10.2 -48.9 -50.0 -67.3697526478
 10.2 -48.8 -49.9 -66.8851055094
 10.2 -48.7 -49.8 -66.4332416432
 10.2 -48.6 -49.7 -66.0180422913
 10.1 -48.6 -49.6 -65.6432179796
 10.1 -48.5 -49.5 -65.312233996
 10.1 -48.4 -49.4 -65.0282382581
 10.1 -48.3 -49.3 -64.7939923207
 10.1 -48.2 -49.2 -64.6118062376
 10.0 -48.1 -49.1 -64.4834779509
 10.0 -48.0 -49.0 -64.4102378341
 10.0 -47.9 -48.9 -64.3926989617
 10.0 -47.8 -48.8 -64.4308136194
 10.0 -47.7 -48.7 -64.5238365056
 9.9 -47.6 -48.6 -64.6702950083
 9.9 -47.5 -48.5 -64.8679668693
 9.9 -47.4 -48.4 -65.1138654762
 9.9 -47.3 -48.3 -65.4042329455
 9.9 -47.2 -48.2 -65.7345410839
 9.8 -47.1 -48.1 -66.0995002399
 9.8 -47.0 -48.0 -66.4930759762
 9.8 -46.9 -47.9 -66.9085134227
 9.8 -46.8 -47.8 -67.3383690926
 9.8 -46.7 -47.7 -67.7745498721
 9.7 -46.6 -47.6 -68.2083588279
 9.7 -46.5 -47.5 -68.6305474086
 9.7 -46.4 -47.4 -69.0313735589
 9.7 -46.3 -47.3 -69.4006652062
 9.7 -46.2 -47.2 -69.7278885314
 9.6 -46.1 -47.1 -70.0022203916
 9.6 -46.0 -47.0 -70.2126242219
 9.6 -45.9 -46.9 -70.3479287146
 9.6 -45.8 -46.8 -70.3969085488
 9.5 -45.7 -46.7 -70.3483664251
 9.5 -45.6 -46.6 -70.1912156517
 9.5 -45.5 -46.5 -69.9145625255
 9.5 -45.4 -46.4 -69.5077877533
 9.5 -45.3 -46.3 -68.9606261754
 9.4 -45.2 -46.2 -68.2632440681
 9.4 -45.1 -46.1 -67.4063133309
 9.4 -45.0 -46.0 -66.381081895
 9.4 -44.9 -45.9 -65.1794397286
 9.4 -44.8 -45.8 -63.7939798611
 9.3 -44.7 -45.7 -62.2180538968
 9.3 -44.6 -45.6 -60.4458215439
 9.3 -44.5 -45.5 -58.4722937452
 9.3 -44.4 -45.4 -56.2933690596
 9.3 -44.3 -45.3 -53.9058630097
