x z dist ED
 49.7 -44.5 -50.0 -53.77861714
 49.8 -44.4 -49.9 -51.9085783129
 49.8 -44.3 -49.8 -50.1617404127
 49.9 -44.2 -49.7 -48.5330267453
 49.9 -44.2 -49.6 -47.017073936
 50.0 -44.1 -49.5 -45.6082688263
 50.0 -44.0 -49.4 -44.3007858608
 50.0 -43.9 -49.3 -43.0886247514
 50.1 -43.8 -49.2 -41.9656482041
 50.1 -43.7 -49.1 -40.9256194981
 50.2 -43.6 -49.0 -39.9622397088
 50.2 -43.5 -48.9 -39.0691843703
 50.3 -43.4 -48.8 -38.2401393765
 50.3 -43.4 -48.7 -37.4688359304
 50.4 -43.3 -48.6 -36.7490843544
 50.4 -43.2 -48.5 -36.074806585
 50.5 -43.1 -48.4 -35.4400671843
 50.5 -43.0 -48.3 -34.8391027112
 50.5 -42.9 -48.2 -34.2663493067
 50.6 -42.8 -48.1 -33.7164683579
 50.6 -42.7 -48.0 -33.1843701215
 50.7 -42.6 -47.9 -32.6652351975
 50.7 -42.6 -47.8 -32.1545337592
 50.8 -42.5 -47.7 -31.648042461
 50.8 -42.4 -47.6 -31.1418589578
 50.9 -42.3 -47.5 -30.6324139873
 50.9 -42.2 -47.4 -30.1164809797
 51.0 -42.1 -47.3 -29.5911831767
 51.0 -42.0 -47.2 -29.0539982541
 51.0 -41.9 -47.1 -28.5027604612
 51.1 -41.8 -47.0 -27.9356603024
 51.1 -41.8 -46.9 -27.3512418015
 51.2 -41.7 -46.8 -26.7483974057
 51.2 -41.6 -46.7 -26.1263605972
 51.3 -41.5 -46.6 -25.4846962968
 51.3 -41.4 -46.5 -24.8232891534
 51.4 -41.3 -46.4 -24.1423298295
 51.4 -41.2 -46.3 -23.4422993995
 51.5 -41.1 -46.2 -22.7239519921
 51.5 -41.0 -46.1 -21.9882958159
 51.5 -40.9 -46.0 -21.2365727156
 51.6 -40.9 -45.9 -20.4702364152
 51.6 -40.8 -45.8 -19.6909296107
 51.7 -40.7 -45.7 -18.9004600794
 51.7 -40.6 -45.6 -18.10077598
 51.8 -40.5 -45.5 -17.2939405179
 51.8 -40.4 -45.4 -16.4821061552
 51.9 -40.3 -45.3 -15.6674885431
 51.9 -40.2 -45.2 -14.8523403588
 52.0 -40.1 -45.1 -14.0389252217
 52.0 -40.1 -45.0 -13.2294918679
 52.0 -40.0 -44.9 -12.4262487534
 52.1 -39.9 -44.8 -11.6313392559
 52.1 -39.8 -44.7 -10.8468176362
 52.2 -39.7 -44.6 -10.0746259174
 52.2 -39.6 -44.5 -9.31657182876
 52.3 -39.5 -44.4 -8.5743079567
 52.3 -39.4 -44.3 -7.84931223357
 52.4 -39.3 -44.2 -7.14286988593
 52.4 -39.3 -44.1 -6.45605695373
 52.5 -39.2 -44.0 -5.78972548035
