x z dist ED
 54.3 -35.6 -40.0 -1.90299920387
 54.3 -35.5 -39.9  7.66121399512
 54.4 -35.4 -39.8  17.3326339973
 54.4 -35.3 -39.7  27.1055484787
 54.5 -35.3 -39.6  36.973938561
 54.5 -35.2 -39.5  46.93148397
 54.6 -35.1 -39.4  56.9715703692
 54.6 -35.0 -39.3  67.087298806
 54.6 -34.9 -39.2  77.2714971926
 54.7 -34.8 -39.1  87.5167337236
 54.7 -34.7 -39.0  97.8153321161
 54.8 -34.6 -38.9  108.159388542
 54.8 -34.5 -38.8  118.540790109
 54.9 -34.5 -38.7  128.951234731
 54.9 -34.4 -38.6  139.382252217
 55.0 -34.3 -38.5  149.825226408
 55.0 -34.2 -38.4  160.271418153
 55.1 -34.1 -38.3  170.71198896
 55.1 -34.0 -38.2  181.138025088
 55.1 -33.9 -38.1  191.540561902
 55.2 -33.8 -38.0  201.910608276
 55.2 -33.7 -37.9  212.239170837
 55.3 -33.7 -37.8  222.517277859
 55.3 -33.6 -37.7  232.73600259
 55.4 -33.5 -37.6  242.886485842
 55.4 -33.4 -37.5  252.95995764
 55.5 -33.3 -37.4  262.947757769
 55.5 -33.2 -37.3  272.841355036
 55.6 -33.1 -37.2  282.632365117
 55.6 -33.0 -37.1  292.312566834
 55.6 -32.9 -37.0  301.873916732
 55.7 -32.8 -36.9  311.308561873
 55.7 -32.8 -36.8  320.608850724
 55.8 -32.7 -36.7  329.767342091
 55.8 -32.6 -36.6  338.776812026
 55.9 -32.5 -36.5  347.630258683
 55.9 -32.4 -36.4  356.320905102
 56.0 -32.3 -36.3  364.842199919
 56.0 -32.2 -36.2  373.187816039
 56.1 -32.1 -36.1  381.351647296
 56.1 -32.0 -36.0  389.327803185
 56.1 -32.0 -35.9  397.110601726
 56.2 -31.9 -35.8  404.694560571
 56.2 -31.8 -35.7  412.074386477
 56.3 -31.7 -35.6  419.24496326
 56.3 -31.6 -35.5  426.201338409
 56.4 -31.5 -35.4  432.938708494
 56.4 -31.4 -35.3  439.45240357
 56.5 -31.3 -35.2  445.737870757
 56.5 -31.2 -35.1  451.790657194
 56.6 -31.2 -35.0  457.606392583
 56.6 -31.1 -34.9  463.180771537
 56.6 -31.0 -34.8  468.509535944
 56.7 -30.9 -34.7  473.588457589
 56.7 -30.8 -34.6  478.413321241
 56.8 -30.7 -34.5  482.979908448
 56.8 -30.6 -34.4  487.283982241
 56.9 -30.5 -34.3  491.321272993
 56.9 -30.4 -34.2  495.087465619
 57.0 -30.4 -34.1  498.578188338
 57.0 -30.3 -34.0  501.789003181
 57.1 -30.2 -33.9  504.715398436
 57.1 -30.1 -33.8  507.352783187
 57.1 -30.0 -33.7  509.696484112
 57.2 -29.9 -33.6  511.741744669
 57.2 -29.8 -33.5  513.483726792
 57.3 -29.7 -33.4  514.917515198
 57.3 -29.6 -33.3  516.038124377
 57.4 -29.6 -33.2  516.840508332
 57.4 -29.5 -33.1  517.319573101
 57.5 -29.4 -33.0  517.470192069
 57.5 -29.3 -32.9  517.287224067
 57.6 -29.2 -32.8  516.765534223
 57.6 -29.1 -32.7  515.900017498
 57.6 -29.0 -32.6  514.685624842
 57.7 -28.9 -32.5  513.117391844
 57.7 -28.8 -32.4  511.190469774
 57.8 -28.8 -32.3  508.900158839
 57.8 -28.7 -32.2  506.241943502
 57.9 -28.6 -32.1  503.211529666
 57.9 -28.5 -32.0  499.804883504
 58.0 -28.4 -31.9  496.018271709
 58.0 -28.3 -31.8  491.848302925
 58.1 -28.2 -31.7  487.291970083
 58.1 -28.1 -31.6  482.346693371
 58.2 -28.0 -31.5  477.010363557
 58.2 -28.0 -31.4  471.281385355
 58.2 -27.9 -31.3  465.158720543
 58.3 -27.8 -31.2  458.641930504
 58.3 -27.7 -31.1  451.731217898
 58.4 -27.6 -31.0  444.427467125
 58.4 -27.5 -30.9  436.732283287
 58.5 -27.4 -30.8  428.648029314
 58.5 -27.3 -30.7  420.177860972
 58.6 -27.2 -30.6  411.325759434
 58.6 -27.2 -30.5  402.096561138
 58.7 -27.1 -30.4  392.49598465
 58.7 -27.0 -30.3  382.530654271
 58.7 -26.9 -30.2  372.208120146
 58.8 -26.8 -30.1  361.536874636
 58.8 -26.7 -30.0  350.526364759
 58.9 -26.6 -29.9  339.187000506
 58.9 -26.5 -29.8  327.530158869
 59.0 -26.4 -29.7  315.568183444
 59.0 -26.4 -29.6  303.314379498
 59.1 -26.3 -29.5  290.783004413
 59.1 -26.2 -29.4  277.989253447
 59.2 -26.1 -29.3  264.949240789
 59.2 -26.0 -29.2  251.679975898
 59.2 -25.9 -29.1  238.199335166
 59.3 -25.8 -29.0  224.526028956
 59.3 -25.7 -28.9  210.679564109
 59.4 -25.6 -28.8  196.680202024
 59.4 -25.5 -28.7  182.548912481
 59.5 -25.5 -28.6  168.30732335
 59.5 -25.4 -28.5  153.977666414
 59.6 -25.3 -28.4  139.582719514
 59.6 -25.2 -28.3  125.145745275
 59.7 -25.1 -28.2  110.690426685
 59.7 -25.0 -28.1  96.2407998276
 59.7 -24.9 -28.0  81.821184071
 59.8 -24.8 -27.9  67.4561100636
 59.8 -24.7 -27.8  53.1702458728
 59.9 -24.7 -27.7  38.988321636
 59.9 -24.6 -27.6  24.9350530962
 60.0 -24.5 -27.5  11.0350644065
 60.0 -24.4 -27.4 -2.68718940643
 60.1 -24.3 -27.3 -16.2074999262
 60.1 -24.2 -27.2 -29.5019823804
 60.2 -24.1 -27.1 -42.547151831
 60.2 -24.0 -27.0 -55.3199981272
 60.2 -23.9 -26.9 -67.7980592378
 60.3 -23.9 -26.8 -79.9594925823
 60.3 -23.8 -26.7 -91.7831439974
 60.4 -23.7 -26.6 -103.248613983
 60.4 -23.6 -26.5 -114.336320892
 60.5 -23.5 -26.4 -125.027560739
 60.5 -23.4 -26.3 -135.304563337
 60.6 -23.3 -26.2 -145.150544472
 60.6 -23.2 -26.1 -154.549753864
 60.7 -23.1 -26.0 -163.487518696
 60.7 -23.1 -25.9 -171.950282482
 60.7 -23.0 -25.8 -179.925639125
 60.8 -22.9 -25.7 -187.402362002
 60.8 -22.8 -25.6 -194.370427962
 60.9 -22.7 -25.5 -200.821036158
 60.9 -22.6 -25.4 -206.746621644
 61.0 -22.5 -25.3 -212.140863727
 61.0 -22.4 -25.2 -216.998689075
 61.1 -22.3 -25.1 -221.316269618
 61.1 -22.3 -25.0 -225.091015316
 61.2 -22.2 -24.9 -228.32156189
 61.2 -22.1 -24.8 -231.00775365
 61.2 -22.0 -24.7 -233.150621575
 61.3 -21.9 -24.6 -234.752356831
 61.3 -21.8 -24.5 -235.816279938
 61.4 -21.7 -24.4 -236.346805828
 61.4 -21.6 -24.3 -236.349405041
 61.5 -21.5 -24.2 -235.830561351
 61.5 -21.5 -24.1 -234.797726118
 61.6 -21.4 -24.0 -233.259269672
 61.6 -21.3 -23.9 -231.224430079
 61.7 -21.2 -23.8 -228.703259612
 61.7 -21.1 -23.7 -225.70656929
 61.7 -21.0 -23.6 -222.245871844
 61.8 -20.9 -23.5 -218.333323477
 61.8 -20.8 -23.4 -213.981664782
 61.9 -20.7 -23.3 -209.204161183
 61.9 -20.7 -23.2 -204.014543273
 62.0 -20.6 -23.1 -198.426947404
 62.0 -20.5 -23.0 -192.455856876
 62.1 -20.4 -22.9 -186.116044076
 62.1 -20.3 -22.8 -179.422513896
 62.2 -20.2 -22.7 -172.390448735
 62.2 -20.1 -22.6 -165.0351554
 62.3 -20.0 -22.5 -157.372014175
 62.3 -19.9 -22.4 -149.416430322
 62.3 -19.9 -22.3 -141.183788255
 62.4 -19.8 -22.2 -132.689408592
 62.4 -19.7 -22.1 -123.94850829
 62.5 -19.6 -22.0 -114.976164014
 62.5 -19.5 -21.9 -105.787278881
 62.6 -19.4 -21.8 -96.3965526897
 62.6 -19.3 -21.7 -86.8184557196
 62.7 -19.2 -21.6 -77.0672061428
 62.7 -19.1 -21.5 -67.1567510827
 62.8 -19.1 -21.4 -57.1007513089
 62.8 -19.0 -21.3 -46.9125695373
 62.8 -18.9 -21.2 -36.6052622755
 62.9 -18.8 -21.1 -26.1915751241
 62.9 -18.7 -21.0 -15.6839414213
 63.0 -18.6 -20.9 -5.09448409279
 63.0 -18.5 -20.8  5.56497945781
 63.1 -18.4 -20.7  16.2829296003
 63.1 -18.3 -20.6  27.0481340782
 63.2 -18.2 -20.5  37.8496351811
 63.2 -18.2 -20.4  48.6767347312
 63.3 -18.1 -20.3  59.5189771401
 63.3 -18.0 -20.2  70.3661308044
 63.3 -17.9 -20.1  81.2081681206
 63.4 -17.8 -20.0  92.0352444069
 63.4 -17.7 -19.9  102.837676026
 63.5 -17.6 -19.8  113.605918008
 63.5 -17.5 -19.7  124.330541467
 63.6 -17.4 -19.6  135.002211117
 63.6 -17.4 -19.5  145.611663179
 63.7 -17.3 -19.4  156.149683956
 63.7 -17.2 -19.3  166.607089375
 63.8 -17.1 -19.2  176.974705754
 63.8 -17.0 -19.1  187.243352044
 63.8 -16.9 -19.0  197.403823809
 63.9 -16.8 -18.9  207.446879147
 63.9 -16.7 -18.8  217.363226771
 64.0 -16.6 -18.7  227.143516434
 64.0 -16.6 -18.6  236.778331867
 64.1 -16.5 -18.5  246.258186361
 64.1 -16.4 -18.4  255.573521128
 64.2 -16.3 -18.3  264.714706514
 64.2 -16.2 -18.2  273.672046155
 64.3 -16.1 -18.1  282.435784088
 64.3 -16.0 -18.0  290.996114863
 64.3 -15.9 -17.9  299.343196614
 64.4 -15.8 -17.8  307.467167068
 64.4 -15.8 -17.7  315.358162419
 64.5 -15.7 -17.6  323.006338972
 64.5 -15.6 -17.5  330.401897443
 64.6 -15.5 -17.4  337.535109768
