x z dist ED
 10.2 -48.9 -50.0 -142.890883464
 10.2 -48.8 -49.9 -142.931163647
 10.2 -48.7 -49.8 -143.163765154
 10.2 -48.6 -49.7 -143.579003432
 10.1 -48.6 -49.6 -144.167053883
 10.1 -48.5 -49.5 -144.917957859
 10.1 -48.4 -49.4 -145.821626414
 10.1 -48.3 -49.3 -146.867841899
 10.1 -48.2 -49.2 -148.046257528
 10.0 -48.1 -49.1 -149.346395036
 10.0 -48.0 -49.0 -150.757640586
 10.0 -47.9 -48.9 -152.269239108
 10.0 -47.8 -48.8 -153.87028724
 10.0 -47.7 -48.7 -155.549725093
 9.9 -47.6 -48.6 -157.296327046
 9.9 -47.5 -48.5 -159.098691805
 9.9 -47.4 -48.4 -160.945231972
 9.9 -47.3 -48.3 -162.824163364
 9.9 -47.2 -48.2 -164.723494347
 9.8 -47.1 -48.1 -166.631015439
 9.8 -47.0 -48.0 -168.534289453
 9.8 -46.9 -47.9 -170.420642444
 9.8 -46.8 -47.8 -172.277155716
 9.8 -46.7 -47.7 -174.090659164
 9.7 -46.6 -47.6 -175.847726195
 9.7 -46.5 -47.5 -177.53467048
 9.7 -46.4 -47.4 -179.137544781
 9.7 -46.3 -47.3 -180.642142072
 9.7 -46.2 -47.2 -182.033999182
 9.6 -46.1 -47.1 -183.298403138
 9.6 -46.0 -47.0 -184.420400421
 9.6 -45.9 -46.9 -185.384809274
 9.6 -45.8 -46.8 -186.17623522
 9.5 -45.7 -46.7 -186.779089909
 9.5 -45.6 -46.6 -187.177613397
 9.5 -45.5 -46.5 -187.355899936
 9.5 -45.4 -46.4 -187.297927318
 9.5 -45.3 -46.3 -186.987589811
 9.4 -45.2 -46.2 -186.408734678
 9.4 -45.1 -46.1 -185.545202254
 9.4 -45.0 -46.0 -184.380869529
 9.4 -44.9 -45.9 -182.899697146
 9.4 -44.8 -45.8 -181.085779716
 9.3 -44.7 -45.7 -178.923399299
 9.3 -44.6 -45.6 -176.397081891
 9.3 -44.5 -45.5 -173.491656731
 9.3 -44.4 -45.4 -170.192318191
 9.3 -44.3 -45.3 -166.484690026
