x z dist ED
 10.2 -48.9 -50.0 -122.442566914
 10.2 -48.8 -49.9 -124.4893572
 10.2 -48.7 -49.8 -126.80227327
 10.2 -48.6 -49.7 -129.3527502
 10.1 -48.6 -49.6 -132.111965611
 10.1 -48.5 -49.5 -135.051020809
 10.1 -48.4 -49.4 -138.141117486
 10.1 -48.3 -49.3 -141.35372846
 10.1 -48.2 -49.2 -144.660761
 10.0 -48.1 -49.1 -148.034711368
 10.0 -48.0 -49.0 -151.448809268
 10.0 -47.9 -48.9 -154.877151059
 10.0 -47.8 -48.8 -158.294820627
 10.0 -47.7 -48.7 -161.677997004
 9.9 -47.6 -48.6 -165.004047901
 9.9 -47.5 -48.5 -168.251608516
 9.9 -47.4 -48.4 -171.400645075
 9.9 -47.3 -48.3 -174.432502759
 9.9 -47.2 -48.2 -177.3299378
 9.8 -47.1 -48.1 -180.0771337
 9.8 -47.0 -48.0 -182.659701691
 9.8 -46.9 -47.9 -185.064665688
 9.8 -46.8 -47.8 -187.280432179
 9.8 -46.7 -47.7 -189.296745619
 9.7 -46.6 -47.6 -191.104630045
 9.7 -46.5 -47.5 -192.696317792
 9.7 -46.4 -47.4 -194.065166281
 9.7 -46.3 -47.3 -195.205564013
 9.7 -46.2 -47.2 -196.112826978
 9.6 -46.1 -47.1 -196.783086815
 9.6 -46.0 -47.0 -197.213172123
 9.6 -45.9 -46.9 -197.400484407
 9.6 -45.8 -46.8 -197.342870205
 9.5 -45.7 -46.7 -197.038490964
 9.5 -45.6 -46.6 -196.485692282
 9.5 -45.5 -46.5 -195.682874138
 9.5 -45.4 -46.4 -194.628363707
 9.5 -45.3 -46.3 -193.320292381
 9.4 -45.2 -46.2 -191.756478523
 9.4 -45.1 -46.1 -189.934317475
 9.4 -45.0 -46.0 -187.850680256
 9.4 -44.9 -45.9 -185.501822287
 9.4 -44.8 -45.8 -182.883303421
 9.3 -44.7 -45.7 -179.989920409
 9.3 -44.6 -45.6 -176.815652838
 9.3 -44.5 -45.5 -173.353623427
 9.3 -44.4 -45.4 -169.59607344
 9.3 -44.3 -45.3 -165.53435381
 9.2 -44.2 -45.2 -161.15893243
 9.2 -44.1 -45.1 -156.459417866
 9.2 -44.0 -45.0 -151.424599642
 9.2 -44.0 -44.9 -146.042505006
 9.2 -43.9 -44.8 -140.300471971
 9.1 -43.8 -44.7 -134.185238228
 9.1 -43.7 -44.6 -127.683045365
 9.1 -43.6 -44.5 -120.779757664
 9.1 -43.5 -44.4 -113.460994597
 9.1 -43.4 -44.3 -105.712275973
 9.0 -43.3 -44.2 -97.5191785613
 9.0 -43.2 -44.1 -88.8675028775
 9.0 -43.1 -44.0 -79.7434486992
 9.0 -43.0 -43.9 -70.1337977619
 9.0 -42.9 -43.8 -60.0261019992
 8.9 -42.8 -43.7 -49.4088756029
 8.9 -42.7 -43.6 -38.2717891161
 8.9 -42.6 -43.5 -26.6058637189
 8.9 -42.5 -43.4 -14.4036638354
 8.9 -42.4 -43.3 -1.65948617203
 8.8 -42.3 -43.2  11.6304567024
 8.8 -42.2 -43.1  25.467860106
