x z dist ED
 49.7 -44.5 -50.0 -459.986879096
 49.8 -44.4 -49.9 -458.222961747
 49.8 -44.3 -49.8 -456.434005358
 49.9 -44.2 -49.7 -454.617921202
 49.9 -44.2 -49.6 -452.772557242
 50.0 -44.1 -49.5 -450.895700707
 50.0 -44.0 -49.4 -448.98508079
 50.0 -43.9 -49.3 -447.038371475
 50.1 -43.8 -49.2 -445.053194492
 50.1 -43.7 -49.1 -443.027122389
 50.2 -43.6 -49.0 -440.957681728
 50.2 -43.5 -48.9 -438.842356391
 50.3 -43.4 -48.8 -436.678591005
 50.3 -43.4 -48.7 -434.463794471
 50.4 -43.3 -48.6 -432.1953436
 50.4 -43.2 -48.5 -429.870586849
 50.5 -43.1 -48.4 -427.486848154
 50.5 -43.0 -48.3 -425.041430862
 50.5 -42.9 -48.2 -422.531621737
 50.6 -42.8 -48.1 -419.954695065
 50.6 -42.7 -48.0 -417.307916829
 50.7 -42.6 -47.9 -414.588548956
 50.7 -42.6 -47.8 -411.793853641
 50.8 -42.5 -47.7 -408.921097726
 50.8 -42.4 -47.6 -405.967557141
 50.9 -42.3 -47.5 -402.930521391
 50.9 -42.2 -47.4 -399.807298101
 51.0 -42.1 -47.3 -396.595217588
 51.0 -42.0 -47.2 -393.291637477
 51.0 -41.9 -47.1 -389.89394734
 51.1 -41.8 -47.0 -386.399573359
 51.1 -41.8 -46.9 -382.805983006
 51.2 -41.7 -46.8 -379.110689728
 51.2 -41.6 -46.7 -375.311257642
 51.3 -41.5 -46.6 -371.405306218
 51.3 -41.4 -46.5 -367.390514961
 51.4 -41.3 -46.4 -363.264628065
 51.4 -41.2 -46.3 -359.025459056
 51.5 -41.1 -46.2 -354.670895394
 51.5 -41.0 -46.1 -350.198903045
 51.5 -40.9 -46.0 -345.607531006
 51.6 -40.9 -45.9 -340.894915782
 51.6 -40.8 -45.8 -336.0592858
 51.7 -40.7 -45.7 -331.098965769
 51.7 -40.6 -45.6 -326.012380958
