x z dist ED
 8.2 -39.2 -40.0  502.675575951
 8.2 -39.1 -39.9  511.745943654
 8.1 -39.0 -39.8  520.603801617
 8.1 -38.9 -39.7  529.244056178
 8.1 -38.8 -39.6  537.660728924
 8.1 -38.7 -39.5  545.846884545
 8.1 -38.6 -39.4  553.794569229
 8.0 -38.5 -39.3  561.494760522
 8.0 -38.4 -39.2  568.937329488
 8.0 -38.3 -39.1  576.111015882
 8.0 -38.2 -39.0  583.003416943
 8.0 -38.1 -38.9  589.60099026
 7.9 -38.0 -38.8  595.889071062
 7.9 -37.9 -38.7  601.851904125
 7.9 -37.8 -38.6  607.472690344
 7.9 -37.7 -38.5  612.733647894
 7.9 -37.6 -38.4  617.616087742
 7.8 -37.5 -38.3  622.100503128
 7.8 -37.4 -38.2  626.166672505
 7.8 -37.3 -38.1  629.793775276
 7.8 -37.2 -38.0  632.960519535
 7.8 -37.1 -37.9  635.645280897
 7.7 -37.0 -37.8  637.826251374
 7.7 -36.9 -37.7  639.481597154
 7.7 -36.8 -37.6  640.589624011
 7.7 -36.7 -37.5  641.12894903
 7.6 -36.6 -37.4  641.078677195
 7.6 -36.5 -37.3  640.418581368
 7.6 -36.4 -37.2  639.129284104
 7.6 -36.3 -37.1  637.192439726
 7.6 -36.2 -37.0  634.590915034
 7.5 -36.1 -36.9  631.308967054
 7.5 -36.0 -36.8  627.332416174
 7.5 -35.9 -36.7  622.648813108
 7.5 -35.8 -36.6  617.24759809
 7.5 -35.7 -36.5  611.120250802
 7.4 -35.6 -36.4  604.260429585
 7.4 -35.5 -36.3  596.664098541
 7.4 -35.4 -36.2  588.329641262
 7.4 -35.3 -36.1  579.257959983
 7.4 -35.2 -36.0  569.452559106
 7.3 -35.1 -35.9  558.919612143
 7.3 -35.0 -35.8  547.668011269
 7.3 -34.9 -35.7  535.709398825
 7.3 -34.8 -35.6  523.058180241
 7.3 -34.7 -35.5  509.731518032
 7.2 -34.7 -35.4  495.749306657
 7.2 -34.6 -35.3  481.134128202
 7.2 -34.5 -35.2  465.911189018
 7.2 -34.4 -35.1  450.108237602
 7.2 -34.3 -35.0  433.75546417
 7.1 -34.2 -34.9  416.88538254
 7.1 -34.1 -34.8  399.532695089
 7.1 -34.0 -34.7  381.734141703
 7.1 -33.9 -34.6  363.528333779
 7.1 -33.8 -34.5  344.955574465
 7.0 -33.7 -34.4  326.057666467
 7.0 -33.6 -34.3  306.877708834
 7.0 -33.5 -34.2  287.459884261
 7.0 -33.4 -34.1  267.849238523
 7.0 -33.3 -34.0  248.091453724
 6.9 -33.2 -33.9  228.232617108
 6.9 -33.1 -33.8  208.31898723
 6.9 -33.0 -33.7  188.396759289
 6.9 -32.9 -33.6  168.511831477
 6.9 -32.8 -33.5  148.709574136
 6.8 -32.7 -33.4  129.034603558
 6.8 -32.6 -33.3  109.530562182
 6.8 -32.5 -33.2  90.2399068945
 6.8 -32.4 -33.1  71.2037071066
 6.7 -32.3 -33.0  52.4614541462
 6.7 -32.2 -32.9  34.0508834543
 6.7 -32.1 -32.8  16.0078109373
 6.7 -32.0 -32.7 -1.6340152847
 6.7 -31.9 -32.6 -18.8430466258
 6.6 -31.8 -32.5 -35.5900483161
 6.6 -31.7 -32.4 -51.8481954041
 6.6 -31.6 -32.3 -67.5931498269
 6.6 -31.5 -32.2 -82.8031180573
 6.6 -31.4 -32.1 -97.4588890086
 6.5 -31.3 -32.0 -111.543852047
 6.5 -31.2 -31.9 -125.043995139
 6.5 -31.1 -31.8 -137.947883325
 6.5 -31.0 -31.7 -150.246617892
 6.5 -30.9 -31.6 -161.933776789
 6.4 -30.8 -31.5 -173.005336962
 6.4 -30.7 -31.4 -183.45957949
 6.4 -30.6 -31.3 -193.296978512
 6.4 -30.5 -31.2 -202.520075095
 6.4 -30.4 -31.1 -211.133337309
 6.3 -30.3 -31.0 -219.143007917
 6.3 -30.2 -30.9 -226.556941159
 6.3 -30.1 -30.8 -233.384430233
 6.3 -30.1 -30.7 -239.636027132
 6.3 -30.0 -30.6 -245.323356566
 6.2 -29.9 -30.5 -250.458925749
 6.2 -29.8 -30.4 -255.055931847
 6.2 -29.7 -30.3 -259.128068918
 6.2 -29.6 -30.2 -262.689336153
 6.2 -29.5 -30.1 -265.753849214
 6.1 -29.4 -30.0 -268.335656442
 6.1 -29.3 -29.9 -270.448561635
 6.1 -29.2 -29.8 -272.105955046
 6.1 -29.1 -29.7 -273.320654164
 6.1 -29.0 -29.6 -274.104755749
 6.0 -28.9 -29.5 -274.46950046
 6.0 -28.8 -29.4 -274.425151343
 6.0 -28.7 -29.3 -273.980887253
 6.0 -28.6 -29.2 -273.144712193
 6.0 -28.5 -29.1 -271.923381362
 5.9 -28.4 -29.0 -270.322344584
 5.9 -28.3 -28.9 -268.345707583
 5.9 -28.2 -28.8 -265.996211439
 5.9 -28.1 -28.7 -263.275230365
 5.8 -28.0 -28.6 -260.182787779
 5.8 -27.9 -28.5 -256.717590475
 5.8 -27.8 -28.4 -252.877080529
 5.8 -27.7 -28.3 -248.657504394
 5.8 -27.6 -28.2 -244.053998496
 5.7 -27.5 -28.1 -239.060690477
 5.7 -27.4 -28.0 -233.670815084
 5.7 -27.3 -27.9 -227.876843566
 5.7 -27.2 -27.8 -221.670625313
 5.7 -27.1 -27.7 -215.04354036
 5.6 -27.0 -27.6 -207.98666126
 5.6 -26.9 -27.5 -200.490922763
 5.6 -26.8 -27.4 -192.547297647
 5.6 -26.7 -27.3 -184.146976985
 5.6 -26.6 -27.2 -175.281553104
 5.5 -26.5 -27.1 -165.943203441
 5.5 -26.4 -27.0 -156.124873513
 5.5 -26.3 -26.9 -145.8204572
 5.5 -26.2 -26.8 -135.024972576
 5.5 -26.1 -26.7 -123.73473156
 5.4 -26.0 -26.6 -111.947501689
 5.4 -25.9 -26.5 -99.6626584265
 5.4 -25.8 -26.4 -86.8813264464
 5.4 -25.7 -26.3 -73.6065084883
 5.4 -25.6 -26.2 -59.8432004388
 5.3 -25.5 -26.1 -45.5984914475
 5.3 -25.5 -26.0 -30.8816480036
 5.3 -25.4 -25.9 -15.7041810484
 5.3 -25.3 -25.8 -0.0798953440155
 5.3 -25.2 -25.7  15.9750795194
 5.2 -25.1 -25.6  32.4422769349
 5.2 -25.0 -25.5  49.3009001985
 5.2 -24.9 -25.4  66.527848655
 5.2 -24.8 -25.3  84.0977630212
 5.2 -24.7 -25.2  101.983089664
 5.1 -24.6 -25.1  120.154163442
 5.1 -24.5 -25.0  138.579308563
 5.1 -24.4 -24.9  157.224956736
 5.1 -24.3 -24.8  176.055781757
 5.1 -24.2 -24.7  195.034849515
 5.0 -24.1 -24.6  214.123782278
 5.0 -24.0 -24.5  233.282935971
 5.0 -23.9 -24.4  252.471589081
 5.0 -23.8 -24.3  271.64814168
 4.9 -23.7 -24.2  290.770323014
 4.9 -23.6 -24.1  309.79540598
 4.9 -23.5 -24.0  328.680426812
 4.9 -23.4 -23.9  347.3824082
 4.9 -23.3 -23.8  365.858584081
 4.8 -23.2 -23.7  384.066624293
 4.8 -23.1 -23.6  401.964857314
 4.8 -23.0 -23.5  419.51248931
 4.8 -22.9 -23.4  436.669817765
 4.8 -22.8 -23.3  453.398438004
 4.7 -22.7 -23.2  469.661440983
 4.7 -22.6 -23.1  485.423600824
 4.7 -22.5 -23.0  500.651550631
 4.7 -22.4 -22.9  515.313945246
 4.7 -22.3 -22.8  529.381609736
 4.6 -22.2 -22.7  542.827672483
 4.6 -22.1 -22.6  555.627681934
 4.6 -22.0 -22.5  567.75970619
 4.6 -21.9 -22.4  579.20441475
 4.6 -21.8 -22.3  589.945141904
 4.5 -21.7 -22.2  599.96793143
 4.5 -21.6 -22.1  609.261562376
 4.5 -21.5 -22.0  617.817555917
 4.5 -21.4 -21.9  625.630163409
 4.5 -21.3 -21.8  632.696335928
 4.4 -21.2 -21.7  639.015675737
 4.4 -21.1 -21.6  644.590370281
 4.4 -21.0 -21.5  649.425109453
 4.4 -20.9 -21.4  653.526986999
 4.4 -20.8 -21.3  656.905387074
 4.3 -20.8 -21.2  659.571857074
 4.3 -20.7 -21.1  661.539967967
 4.3 -20.6 -21.0  662.825163464
 4.3 -20.5 -20.9  663.444599423
 4.3 -20.4 -20.8  663.416974976
 4.2 -20.3 -20.7  662.762356915
 4.2 -20.2 -20.6  661.501998899
 4.2 -20.1 -20.5  659.658157107
 4.2 -20.0 -20.4  657.253903933
 4.2 -19.9 -20.3  654.312941343
 4.1 -19.8 -20.2  650.859415496
 4.1 -19.7 -20.1  646.917734181
 4.1 -19.6 -20.0  642.512388592
 4.1 -19.5 -19.9  637.667780911
 4.0 -19.4 -19.8  632.408059071
 4.0 -19.3 -19.7  626.756960011
 4.0 -19.2 -19.6  620.737662641
 4.0 -19.1 -19.5  614.372651598
 4.0 -19.0 -19.4  607.683592814
 3.9 -18.9 -19.3  600.691221734
 3.9 -18.8 -19.2  593.415244948
 3.9 -18.7 -19.1  585.874255826
 3.9 -18.6 -19.0  578.085664631
 3.9 -18.5 -18.9  570.065643429
 3.8 -18.4 -18.8  561.829085979
 3.8 -18.3 -18.7  553.389582653
 3.8 -18.2 -18.6  544.75941026
 3.8 -18.1 -18.5  535.949536552
 3.8 -18.0 -18.4  526.96963902
 3.7 -17.9 -18.3  517.828137484
 3.7 -17.8 -18.2  508.532239827
 3.7 -17.7 -18.1  499.088000134
 3.7 -17.6 -18.0  489.500388379
 3.7 -17.5 -17.9  479.773370686
 3.6 -17.4 -17.8  469.909999139
 3.6 -17.3 -17.7  459.912510001
 3.6 -17.2 -17.6  449.782429149
 3.6 -17.1 -17.5  439.520683502
 3.6 -17.0 -17.4  429.12771712
 3.5 -16.9 -17.3  418.6036107
 3.5 -16.8 -17.2  407.948203109
 3.5 -16.7 -17.1  397.161213631
 3.5 -16.6 -17.0  386.242363618
 3.5 -16.5 -16.9  375.191496233
 3.4 -16.4 -16.8  364.00869303
 3.4 -16.3 -16.7  352.694386162
 3.4 -16.2 -16.6  341.249465056
 3.4 -16.2 -16.5  329.675376475
 3.4 -16.1 -16.4  317.974216973
 3.3 -16.0 -16.3  306.148816811
 3.3 -15.9 -16.2  294.202814535
 3.3 -15.8 -16.1  282.140721495
 3.3 -15.7 -16.0  269.967975708
 3.3 -15.6 -15.9  257.690984579
 3.2 -15.5 -15.8  245.317156105
 3.2 -15.4 -15.7  232.854918334
 3.2 -15.3 -15.6  220.313726939
 3.2 -15.2 -15.5  207.70406091
 3.1 -15.1 -15.4  195.037406499
 3.1 -15.0 -15.3  182.326229636
 3.1 -14.9 -15.2  169.58393719
 3.1 -14.8 -15.1  156.824827526
 3.1 -14.7 -15.0  144.064030942
 3.0 -14.6 -14.9  131.31744064
 3.0 -14.5 -14.8  118.601634996
 3.0 -14.4 -14.7  105.933791971
 3.0 -14.3 -14.6  93.331596565
 3.0 -14.2 -14.5  80.8131422916
 2.9 -14.1 -14.4  68.3968276988
 2.9 -14.0 -14.3  56.1012489947
 2.9 -13.9 -14.2  43.9450898737
 2.9 -13.8 -14.1  31.9470096522
 2.9 -13.7 -14.0  20.1255308276
 2.8 -13.6 -13.9  8.49892717067
 2.8 -13.5 -13.8 -2.91488655957
 2.8 -13.4 -13.7 -14.0984622159
 2.8 -13.3 -13.6 -25.0349221568
 2.8 -13.2 -13.5 -35.7080584628
 2.7 -13.1 -13.4 -46.1024265644
 2.7 -13.0 -13.3 -56.2034324399
 2.7 -12.9 -13.2 -65.9974126193
