x z ED
-150.0  97.0  512.033237977
-150.0  98.0  543.928183692
-150.0  99.0  551.475434897
-150.0  100.0  533.895210033
-148.5 -100.0  569.189649587
-148.5 -99.0  530.60006241
-148.5 -98.0  471.043251836
-148.5 -97.0  395.961084638
-148.5 -96.0  311.989024302
-148.5 -95.0  226.39964194
-148.5 -94.0  146.484102745
-148.5 -93.0  78.9282419605
-148.5 -92.0  29.2402213303
-148.5 -91.0  1.28171205506
-148.5 -90.0 -3.05536203032
-148.5 -89.0  16.0017483926
-148.5 -88.0  56.1430419716
-148.5 -87.0  113.192911398
-148.5 -86.0  181.486459945
-148.5 -85.0  254.369287156
-148.5 -84.0  324.774438
-148.5 -83.0  385.824079022
-148.5 -82.0  431.402285356
-148.5 -81.0  456.649096637
-148.5 -80.0  458.334265834
-148.5 -79.0  435.081012062
-148.5 -78.0  387.424409377
-148.5 -77.0  317.704414138
-148.5 -76.0  229.808506839
-148.5 -75.0  128.792126625
-148.5 -74.0  20.4153329334
-148.5 -73.0 -89.3594344566
-148.5 -72.0 -194.861507182
-148.5 -71.0 -291.153350276
-148.5 -70.0 -374.380807912
-148.5 -69.0 -442.00367963
-148.5 -68.0 -492.890258897
-148.5 -67.0 -527.272876122
-148.5 -66.0 -546.574848391
-148.5 -65.0 -553.131302488
-148.5 -64.0 -549.836001841
-148.5 -63.0 -539.752707463
-148.5 -62.0 -525.732186661
-148.5 -61.0 -510.074560028
-148.5 -60.0 -494.271427863
-148.5 -59.0 -478.853674665
-148.5 -58.0 -463.359848921
-148.5 -57.0 -446.427612673
-148.5 -56.0 -425.998136044
-148.5 -55.0 -399.611679874
-148.5 -54.0 -364.763078485
-148.5 -53.0 -319.27932632
-148.5 -52.0 -261.67863173
-148.5 -51.0 -191.471435725
-148.5 -50.0 -109.368941082
-148.5 -49.0 -17.3732280399
-148.5 -48.0  81.2657161381
-148.5 -47.0  182.22778624
-148.5 -46.0  280.423678472
-148.5 -45.0  370.394627314
-148.5 -44.0  446.776047448
-148.5 -43.0  504.782657562
-148.5 -42.0  540.669037055
-148.5 -41.0  552.12027318
-148.5 -40.0  538.532441882
-148.5 -39.0  501.151762737
-148.5 -38.0  443.053617216
-148.5 -37.0  368.957130367
-148.5 -36.0  284.886362988
-148.5 -35.0  197.703902681
-148.5 -34.0  114.555354524
-148.5 -33.0  42.2726476917
-148.5 -32.0 -13.2107922189
-148.5 -31.0 -47.3797045815
-148.5 -30.0 -57.5429659962
-148.5 -29.0 -43.0868216757
-148.5 -28.0 -5.54969160756
-148.5 -27.0  51.4910631735
-148.5 -26.0  122.712741569
-148.5 -25.0  201.496730614
-148.5 -24.0  280.494406676
-148.5 -23.0  352.258862717
-148.5 -22.0  409.885197304
-148.5 -21.0  447.600877169
-148.5 -20.0  461.252055787
-148.5 -19.0  448.641348128
-148.5 -18.0  409.686553783
-148.5 -17.0  346.386865386
-148.5 -16.0  262.601550408
-148.5 -15.0  163.664140304
-148.5 -14.0  55.8710049834
-148.5 -13.0 -54.1047671399
-148.5 -12.0 -159.81625929
-148.5 -11.0 -255.603238596
-148.5 -10.0 -337.055861764
-148.5 -9.0 -401.337366913
-148.5 -8.0 -447.336258941
-148.5 -7.0 -475.636222582
-148.5 -6.0 -488.3109295
-148.5 -5.0 -488.569093967
-148.5 -4.0 -480.290683723
-148.5 -3.0 -467.506472286
-148.5 -2.0 -453.878919008
-148.5 -1.0 -442.242037832
-148.5  0.0 -434.251454882
-148.5  1.0 -430.183893587
-148.5  2.0 -428.909084694
-148.5  3.0 -428.038262803
-148.5  4.0 -424.233958771
-148.5  5.0 -413.647793807
-148.5  6.0 -392.438361632
-148.5  7.0 -357.311648973
-148.5  8.0 -306.022881835
-148.5  9.0 -237.781654654
-148.5  10.0 -153.511473944
-148.5  11.0 -55.9295288454
-148.5  12.0  50.5688939396
-148.5  13.0  160.216319713
-148.5  14.0  266.343818302
-148.5  15.0  361.972893795
-148.5  16.0  440.470954275
-148.5  17.0  496.204647976
-148.5  18.0  525.123924606
-148.5  19.0  525.215203067
-148.5  20.0  496.774016259
-148.5  21.0  442.464797731
-148.5  22.0  367.156347307
-148.5  23.0  277.543850415
-148.5  24.0  181.589846425
-148.5  25.0  87.8350306915
-148.5  26.0  4.64331807427
-148.5  27.0 -60.5472230967
-148.5  28.0 -101.895905074
-148.5  29.0 -115.688874197
-148.5  30.0 -100.67551494
-148.5  31.0 -58.1795192974
-148.5  32.0  8.02576197708
-148.5  33.0  92.0651640006
-148.5  34.0  186.498628885
-148.5  35.0  282.994968207
-148.5  36.0  373.077405822
-148.5  37.0  448.869563847
-148.5  38.0  503.771411918
-148.5  39.0  533.002542074
-148.5  40.0  533.964098735
-148.5  41.0  506.389307213
-148.5  42.0  452.273867193
-148.5  43.0  375.599315762
-148.5  44.0  281.882596906
-148.5  45.0  177.6014824
-148.5  46.0  69.5565625427
-148.5  47.0 -35.7647762441
-148.5  48.0 -132.759016667
-148.5  49.0 -217.156911568
-148.5  50.0 -286.312608471
-148.5  51.0 -339.308282858
-148.5  52.0 -376.870857832
-148.5  53.0 -401.117092912
-148.5  54.0 -415.160903256
-148.5  55.0 -422.630437693
-148.5  56.0 -427.150849415
-148.5  57.0 -431.851055035
-148.5  58.0 -438.948953745
-148.5  59.0 -449.460070485
-148.5  60.0 -463.060479006
-148.5  61.0 -478.117696061
-148.5  62.0 -491.884853086
-148.5  63.0 -500.835781202
-148.5  64.0 -501.103520733
-148.5  65.0 -488.973729339
-148.5  66.0 -461.378610941
-148.5  67.0 -416.336869715
-148.5  68.0 -353.290761793
-148.5  69.0 -273.301943036
-148.5  70.0 -179.082357796
-148.5  71.0 -74.8533607537
-148.5  72.0  33.9561312207
-148.5  73.0  141.145183754
-148.5  74.0  240.26911327
-148.5  75.0  325.209931394
-148.5  76.0  390.733886443
-148.5  77.0  432.98193915
-148.5  78.0  449.84523394
-148.5  79.0  441.188499435
-148.5  80.0  408.898727334
-148.5  81.0  356.75300377
-148.5  82.0  290.116386316
-148.5  83.0  215.496595853
-148.5  84.0  139.995526046
-148.5  85.0  70.706942924
-148.5  86.0  14.1144216667
-148.5  87.0 -24.456824129
-148.5  88.0 -41.285910011
-148.5  89.0 -34.5614547072
-148.5  90.0 -4.5204916444
-148.5  91.0  46.5891006337
-148.5  92.0  114.716931447
-148.5  93.0  194.368330577
-148.5  94.0  279.078632383
-148.5  95.0  361.959983754
-148.5  96.0  436.271588609
-148.5  97.0  495.963282473
-148.5  98.0  536.145849402
-148.5  99.0  553.449134578
-148.5  100.0  546.239988407
-147.0 -100.0  569.091227922
-147.0 -99.0  539.328734083
-147.0 -98.0  487.77021694
-147.0 -97.0  419.136099261
-147.0 -96.0  339.445309859
-147.0 -95.0  255.523657536
-147.0 -94.0  174.436202923
-147.0 -93.0  102.89447022
-147.0 -92.0  46.6915812822
-147.0 -91.0  10.215689315
-147.0 -90.0 -3.91524626281
-147.0 -89.0  4.93447512475
-147.0 -88.0  35.3771925467
-147.0 -87.0  84.1340675894
-147.0 -86.0  146.327383192
-147.0 -85.0  215.905688986
-147.0 -84.0  286.16309087
-147.0 -83.0  350.30620621
-147.0 -82.0  402.018830204
-147.0 -81.0  435.975423258
-147.0 -80.0  448.259957434
-147.0 -79.0  436.655884576
-147.0 -78.0  400.785110228
-147.0 -77.0  342.087731915
-147.0 -76.0  263.648646691
-147.0 -75.0  169.890649794
-147.0 -74.0  66.1651287911
-147.0 -73.0 -41.720097118
-147.0 -72.0 -147.991549644
-147.0 -71.0 -247.374658475
-147.0 -70.0 -335.490841334
-147.0 -69.0 -409.153081892
-147.0 -68.0 -466.536274367
-147.0 -67.0 -507.2109253
-147.0 -66.0 -532.042004695
-147.0 -65.0 -542.967589374
-147.0 -64.0 -542.68324778
-147.0 -63.0 -534.266828893
-147.0 -62.0 -520.783629888
-147.0 -61.0 -504.913333026
-147.0 -60.0 -488.637487987
-147.0 -59.0 -473.019913
-147.0 -58.0 -458.102794857
-147.0 -57.0 -442.929387782
-147.0 -56.0 -425.691173556
