x z dist ED
 10.2 -48.9 -50.0 -253.976991549
 10.2 -48.8 -49.9 -256.851837446
 10.2 -48.7 -49.8 -259.526524
 10.2 -48.6 -49.7 -261.991985312
 10.1 -48.6 -49.6 -264.240499281
 10.1 -48.5 -49.5 -266.265588677
 10.1 -48.4 -49.4 -268.061916228
 10.1 -48.3 -49.3 -269.625175137
 10.1 -48.2 -49.2 -270.951976496
 10.0 -48.1 -49.1 -272.039735006
 10.0 -48.0 -49.0 -272.886554422
 10.0 -47.9 -48.9 -273.491114085
 10.0 -47.8 -48.8 -273.852557844
 10.0 -47.7 -48.7 -273.97038664
 9.9 -47.6 -48.6 -273.844355901
 9.9 -47.5 -48.5 -273.474378855
 9.9 -47.4 -48.4 -272.860436732
 9.9 -47.3 -48.3 -272.002496752
 9.9 -47.2 -48.2 -270.900438671
 9.8 -47.1 -48.1 -269.553990526
 9.8 -47.0 -48.0 -267.962674124
 9.8 -46.9 -47.9 -266.125760671
 9.8 -46.8 -47.8 -264.042236805
 9.8 -46.7 -47.7 -261.710781203
 9.7 -46.6 -47.6 -259.129751747
 9.7 -46.5 -47.5 -256.297183154
 9.7 -46.4 -47.4 -253.210794835
 9.7 -46.3 -47.3 -249.868008612
 9.7 -46.2 -47.2 -246.265975846
 9.6 -46.1 -47.1 -242.401613371
 9.6 -46.0 -47.0 -238.27164759
 9.6 -45.9 -46.9 -233.87266594
 9.6 -45.8 -46.8 -229.201174898
 9.5 -45.7 -46.7 -224.253663605
 9.5 -45.6 -46.6 -219.026672133
 9.5 -45.5 -46.5 -213.516863383
 9.5 -45.4 -46.4 -207.721097542
 9.5 -45.3 -46.3 -201.636508039
 9.4 -45.2 -46.2 -195.260577898
 9.4 -45.1 -46.1 -188.591215413
 9.4 -45.0 -46.0 -181.626828063
 9.4 -44.9 -45.9 -174.366393642
 9.4 -44.8 -45.8 -166.809527578
 9.3 -44.7 -45.7 -158.956545509
 9.3 -44.6 -45.6 -150.808520208
 9.3 -44.5 -45.5 -142.367332044
 9.3 -44.4 -45.4 -133.63571224
 9.3 -44.3 -45.3 -124.61727827
 9.2 -44.2 -45.2 -115.316560839
 9.2 -44.1 -45.1 -105.739021995
 9.2 -44.0 -45.0 -95.8910640346
 9.2 -44.0 -44.9 -85.7800289381
 9.2 -43.9 -44.8 -75.4141882468
 9.1 -43.8 -44.7 -64.8027233484
 9.1 -43.7 -44.6 -53.9556962907
 9.1 -43.6 -44.5 -42.8840113418
