x z ED
-150.0 -100.0  709.439438331
-150.0 -99.0  680.93530009
-150.0 -98.0  604.980933762
-150.0 -97.0  477.516158305
-150.0 -96.0  315.353916464
-150.0 -95.0  156.811241269
-150.0 -94.0  42.5731287385
-150.0 -93.0 -9.97653627952
-150.0 -92.0 -17.9302927774
-150.0 -91.0 -18.4739865602
-150.0 -90.0 -38.2675767493
-150.0 -89.0 -70.0366220223
-150.0 -88.0 -75.4841366923
-150.0 -87.0 -13.5766189634
-150.0 -86.0  126.694473129
-150.0 -85.0  313.75478831
-150.0 -84.0  490.274838081
-150.0 -83.0  606.236080797
-150.0 -82.0  643.702940784
-150.0 -81.0  616.913798166
-150.0 -80.0  551.591021902
-150.0 -79.0  462.906205583
-150.0 -78.0  350.072044372
-150.0 -77.0  209.383854019
-150.0 -76.0  51.1115836712
-150.0 -75.0 -97.0669629982
-150.0 -74.0 -204.643851163
-150.0 -73.0 -258.807313933
-150.0 -72.0 -273.068032412
-150.0 -71.0 -276.199471759
-150.0 -70.0 -290.729945087
-150.0 -69.0 -319.230838121
-150.0 -68.0 -349.63717272
-150.0 -67.0 -373.815935504
-150.0 -66.0 -401.458765659
-150.0 -65.0 -455.020340621
-150.0 -64.0 -548.171355884
-150.0 -63.0 -665.840794939
-150.0 -62.0 -764.62019493
-150.0 -61.0 -796.681211324
-150.0 -60.0 -740.913657086
-150.0 -59.0 -617.889553243
-150.0 -58.0 -476.81839506
-150.0 -57.0 -363.913888245
-150.0 -56.0 -295.547218621
-150.0 -55.0 -255.127493437
-150.0 -54.0 -213.674166784
-150.0 -53.0 -155.990633345
-150.0 -52.0 -91.4928682589
-150.0 -51.0 -42.6263246056
-150.0 -50.0 -22.3824460128
-150.0 -49.0 -20.431411296
-150.0 -48.0 -8.95575659506
-150.0 -47.0  37.6504697887
-150.0 -46.0  125.926156961
-150.0 -45.0  242.188930545
-150.0 -44.0  365.57773731
-150.0 -43.0  481.889321491
-150.0 -42.0  585.639573239
-150.0 -41.0  670.086931624
-150.0 -40.0  717.289158179
-150.0 -39.0  701.193133482
-150.0 -38.0  604.999082476
-150.0 -37.0  439.761389625
-150.0 -36.0  247.291922584
-150.0 -35.0  81.3021785834
-150.0 -34.0 -21.9150530241
-150.0 -33.0 -62.4007928201
-150.0 -32.0 -70.8220397779
-150.0 -31.0 -82.0915708687
-150.0 -30.0 -107.790020744
-150.0 -29.0 -127.531543805
-150.0 -28.0 -104.827004897
-150.0 -27.0 -14.760055754
-150.0 -26.0  136.996373562
-150.0 -25.0  316.292413857
-150.0 -24.0  479.6801682
-150.0 -23.0  594.966143349
-150.0 -22.0  649.227434233
-150.0 -21.0  642.674212188
-150.0 -20.0  578.391053059
-150.0 -19.0  459.359789031
-150.0 -18.0  295.076367745
-150.0 -17.0  109.387748348
-150.0 -16.0 -61.2549100379
-150.0 -15.0 -181.851694014
-150.0 -14.0 -236.506775423
-150.0 -13.0 -236.383933655
-150.0 -12.0 -211.307191323
-150.0 -11.0 -190.921416326
-150.0 -10.0 -189.369415308
-150.0 -9.0 -204.187799411
-150.0 -8.0 -228.244392612
-150.0 -7.0 -262.912197665
-150.0 -6.0 -320.11520723
-150.0 -5.0 -410.801380781
-150.0 -4.0 -529.495328697
-150.0 -3.0 -648.753630477
-150.0 -2.0 -730.025185457
-150.0 -1.0 -744.469500293
-150.0  0.0 -689.142158397
-150.0  1.0 -587.127497532
-150.0  2.0 -472.09659891
-150.0  3.0 -368.97039377
-150.0  4.0 -284.276822082
-150.0  5.0 -211.391578524
-150.0  6.0 -144.189066532
-150.0  7.0 -86.893195796
-150.0  8.0 -52.122094788
-150.0  9.0 -49.2689457566
-150.0  10.0 -73.093273385
-150.0  11.0 -101.858974907
-150.0  12.0 -106.626199528
-150.0  13.0 -65.0123128026
-150.0  14.0  29.6439231513
-150.0  15.0  168.085783386
-150.0  16.0  331.129379771
-150.0  17.0  495.583024794
-150.0  18.0  636.443157694
-150.0  19.0  727.313520041
-150.0  20.0  743.961485703
-150.0  21.0  673.167303261
-150.0  22.0  522.773485136
-150.0  23.0  324.842150559
-150.0  24.0  126.402057549
-150.0  25.0 -29.5836608324
-150.0  26.0 -122.591286996
-150.0  27.0 -160.676332216
-150.0  28.0 -169.988757872
-150.0  29.0 -174.15985928
-150.0  30.0 -176.981850178
-150.0  31.0 -159.710002398
-150.0  32.0 -94.5503491143
-150.0  33.0  34.7602198012
-150.0  34.0  218.631296502
-150.0  35.0  422.18312149
-150.0  36.0  599.39903196
-150.0  37.0  711.526395321
-150.0  38.0  739.386356705
-150.0  39.0  684.991734631
-150.0  40.0  565.326578373
-150.0  41.0  404.746001556
