x z ED
-150.0 -100.0  690.894599533
-150.0 -99.0  685.340175589
-150.0 -98.0  629.296243512
-150.0 -97.0  511.815452973
-150.0 -96.0  346.891511777
-150.0 -95.0  174.734877112
-150.0 -94.0  41.5496135073
-150.0 -93.0 -28.381568337
-150.0 -92.0 -46.3601584646
-150.0 -91.0 -46.7322039597
-150.0 -90.0 -56.9244744316
-150.0 -89.0 -73.4390624449
-150.0 -88.0 -63.2756949594
-150.0 -87.0  9.57538781776
-150.0 -86.0  152.883706208
-150.0 -85.0  334.450011728
-150.0 -84.0  498.940862458
-150.0 -83.0  600.236579179
-150.0 -82.0  625.015152133
-150.0 -81.0  591.508554368
-150.0 -80.0  527.656388181
-150.0 -79.0  448.375222833
-150.0 -78.0  350.115692957
-150.0 -77.0  224.600828121
-150.0 -76.0  77.0350319015
-150.0 -75.0 -68.8432256695
-150.0 -74.0 -183.899695244
-150.0 -73.0 -253.392969456
-150.0 -72.0 -285.938460084
-150.0 -71.0 -303.904903736
-150.0 -70.0 -324.102988541
-150.0 -69.0 -346.279012259
-150.0 -68.0 -359.798038707
-150.0 -67.0 -362.089550147
-150.0 -66.0 -370.796994645
-150.0 -65.0 -415.854534367
-150.0 -64.0 -514.977614879
-150.0 -63.0 -651.818991348
-150.0 -62.0 -776.429862947
-150.0 -61.0 -831.340274806
-150.0 -60.0 -786.283376915
-150.0 -59.0 -656.840382654
-150.0 -58.0 -493.686746025
-150.0 -57.0 -350.820143416
-150.0 -56.0 -256.018343364
-150.0 -55.0 -203.378735431
-150.0 -54.0 -169.555961341
-150.0 -53.0 -137.370556327
-150.0 -52.0 -106.998255107
-150.0 -51.0 -87.7043154823
-150.0 -50.0 -80.4569187198
-150.0 -49.0 -68.962230651
-150.0 -48.0 -28.2009801408
-150.0 -47.0  56.5819756012
-150.0 -46.0  177.02546484
-150.0 -45.0  306.325056274
-150.0 -44.0  417.642488102
-150.0 -43.0  500.647688075
-150.0 -42.0  562.411915391
-150.0 -41.0  612.704230025
-150.0 -40.0  647.54003162
-150.0 -39.0  646.553575365
-150.0 -38.0  587.783350463
-150.0 -37.0  467.989002056
-150.0 -36.0  311.017141384
-150.0 -35.0  156.063554843
-150.0 -34.0  34.3029953614
-150.0 -33.0 -47.6922048144
-150.0 -32.0 -104.575387512
-150.0 -31.0 -152.031599825
