x z ED
-150.0 -100.0  636.089923256
-150.0 -99.0  649.491566708
-150.0 -98.0  613.90017808
-150.0 -97.0  511.66912474
-150.0 -96.0  350.746125745
-150.0 -95.0  168.353318299
-150.0 -94.0  12.3109793547
-150.0 -93.0 -86.903664798
-150.0 -92.0 -131.548526445
-150.0 -91.0 -146.970562677
-150.0 -90.0 -154.680479181
-150.0 -89.0 -150.418664122
-150.0 -88.0 -105.909544715
-150.0 -87.0  6.18121583428
-150.0 -86.0  183.834184675
-150.0 -85.0  387.04773993
-150.0 -84.0  556.930151436
-150.0 -83.0  648.714732832
-150.0 -82.0  654.304572684
-150.0 -81.0  598.814946152
-150.0 -80.0  516.27569486
-150.0 -79.0  425.160066678
-150.0 -78.0  322.488879983
-150.0 -77.0  198.396672087
-150.0 -76.0  55.8995324121
-150.0 -75.0 -82.5856902998
-150.0 -74.0 -187.725022962
-150.0 -73.0 -243.507461643
-150.0 -72.0 -257.508648838
-150.0 -71.0 -252.746676952
-150.0 -70.0 -249.186545041
-150.0 -69.0 -251.862025251
-150.0 -68.0 -255.981079279
-150.0 -67.0 -263.136483617
-150.0 -66.0 -291.470356655
-150.0 -65.0 -366.906977998
-150.0 -64.0 -499.429962832
-150.0 -63.0 -663.510949921
-150.0 -62.0 -801.574540716
-150.0 -61.0 -852.725029863
-150.0 -60.0 -788.759147049
-150.0 -59.0 -632.226831237
-150.0 -58.0 -443.401933455
-150.0 -57.0 -285.357833257
-150.0 -56.0 -191.530377808
-150.0 -55.0 -156.636645059
-150.0 -54.0 -153.078836662
-150.0 -53.0 -156.334008313
-150.0 -52.0 -158.775088402
-150.0 -51.0 -163.855541636
-150.0 -50.0 -170.110778062
-150.0 -49.0 -162.129743255
-150.0 -48.0 -117.804826731
-150.0 -47.0 -25.5224787382
-150.0 -46.0  104.433377225
-150.0 -45.0  245.021331588
-150.0 -44.0  370.205518805
-150.0 -43.0  470.149357818
-150.0 -42.0  550.813559773
-150.0 -41.0  618.756425293
-150.0 -40.0  665.370352636
-150.0 -39.0  665.955631133
-150.0 -38.0  596.542648259
-150.0 -37.0  455.673894258
-150.0 -36.0  272.917115976
-150.0 -35.0  95.7110302671
-150.0 -34.0 -36.5919379481
-150.0 -33.0 -112.157138183
-150.0 -32.0 -145.327524276
-150.0 -31.0 -156.834766047
-150.0 -30.0 -152.418805264
-150.0 -29.0 -117.422520547
-150.0 -28.0 -31.43082382
-150.0 -27.0  109.48568977
-150.0 -26.0  281.457279297
-150.0 -25.0  441.985212366
-150.0 -24.0  552.763543941
-150.0 -23.0  598.930893795
-150.0 -22.0  591.185691129
-150.0 -21.0  551.270229869
-150.0 -20.0  493.967379205
-150.0 -19.0  419.923687502
-150.0 -18.0  323.197593753
-150.0 -17.0  204.801234225
-150.0 -16.0  79.2634285099
-150.0 -15.0 -31.6548569225
-150.0 -14.0 -112.285863486
-150.0 -13.0 -161.673865608
-150.0 -12.0 -190.435940576
-150.0 -11.0 -209.621175902
-150.0 -10.0 -222.467372902
-150.0 -9.0 -227.010872843
-150.0 -8.0 -227.012360898
-150.0 -7.0 -239.9385259
-150.0 -6.0 -291.843105832
-150.0 -5.0 -399.673473645
-150.0 -4.0 -553.189735777
-150.0 -3.0 -711.398512395
-150.0 -2.0 -819.194852617
-150.0 -1.0 -835.392796523
-150.0  0.0 -754.570928226
-150.0  1.0 -608.921368067
-150.0  2.0 -449.752252971
-150.0  3.0 -321.413411759
-150.0  4.0 -243.83456264
-150.0  5.0 -211.964093592
-150.0  6.0 -208.010876609
-150.0  7.0 -214.982527286
-150.0  8.0 -222.242887817
-150.0  9.0 -222.450589503
-150.0  10.0 -206.521027921
-150.0  11.0 -163.504639581
-150.0  12.0 -86.2767111542
-150.0  13.0  22.3457555514
-150.0  14.0  149.303557899
-150.0  15.0  277.908691201
-150.0  16.0  396.106832822
-150.0  17.0  499.366634793
-150.0  18.0  585.771505214
-150.0  19.0  647.989257339
-150.0  20.0  670.207558676
-150.0  21.0  634.599209425
-150.0  22.0  533.966296388
-150.0  23.0  381.297747254
-150.0  24.0  208.12420959
-150.0  25.0  51.3101226475
-150.0  26.0 -63.4969151598
-150.0  27.0 -130.778923911
-150.0  28.0 -160.798281289
-150.0  29.0 -165.931789415
-150.0  30.0 -148.263663168
-150.0  31.0 -97.7586569368
-150.0  32.0 -2.20329360799
-150.0  33.0  138.768417655
-150.0  34.0  306.273977108
-150.0  35.0  467.205833673
-150.0  36.0  588.485711482
-150.0  37.0  651.015308684
-150.0  38.0  654.594910435
-150.0  39.0  612.025418265
-150.0  40.0  538.188606063
-150.0  41.0  442.487127111
-150.0  42.0  329.137737537
-150.0  43.0  203.008769103
-150.0  44.0  74.5295242584
-150.0  45.0 -41.2534364307
-150.0  46.0 -130.869554883
-150.0  47.0 -188.652617906
-150.0  48.0 -217.989871521
-150.0  49.0 -227.219115727
-150.0  50.0 -224.61693965
-150.0  51.0 -217.455597303
-150.0  52.0 -215.672529344
-150.0  53.0 -235.191525266
-150.0  54.0 -294.64710544
-150.0  55.0 -404.209159812
-150.0  56.0 -552.930518433
-150.0  57.0 -705.011010929
-150.0  58.0 -811.289643433
-150.0  59.0 -832.059816959
-150.0  60.0 -758.235986415
-150.0  61.0 -617.240070706
-150.0  62.0 -459.094819437
-150.0  63.0 -331.04290014
-150.0  64.0 -256.337709533
-150.0  65.0 -229.309280618
-150.0  66.0 -227.112930508
-150.0  67.0 -227.507998066
-150.0  68.0 -219.650235126
-150.0  69.0 -202.315059318
