x z dist ED
 54.3 -35.6 -40.0 -45.5594291174
 54.3 -35.5 -39.9 -38.2898007845
 54.4 -35.4 -39.8 -30.7504092864
 54.4 -35.3 -39.7 -22.9410689372
 54.5 -35.3 -39.6 -14.8625168546
 54.5 -35.2 -39.5 -6.51642557567
 54.6 -35.1 -39.4  2.09458885214
 54.6 -35.0 -39.3  10.9669633032
 54.6 -34.9 -39.2  20.0961885011
 54.7 -34.8 -39.1  29.4768143845
 54.7 -34.7 -39.0  39.1024598287
 54.8 -34.6 -38.9  48.9658266146
 54.8 -34.5 -38.8  59.0587175147
 54.9 -34.5 -38.7  69.3720583375
 54.9 -34.4 -38.6  79.8959237577
 55.0 -34.3 -38.5  90.6195667317
 55.0 -34.2 -38.4  101.531451286
 55.1 -34.1 -38.3  112.619288447
 55.1 -34.0 -38.2  123.870075063
 55.1 -33.9 -38.1  135.270135269
 55.2 -33.8 -38.0  146.805164308
 55.2 -33.7 -37.9  158.460274451
 55.3 -33.7 -37.8  170.220042719
 55.3 -33.6 -37.7  182.06856012
 55.4 -33.5 -37.6  193.989482116
 55.4 -33.4 -37.5  205.966080017
 55.5 -33.3 -37.4  217.981293032
 55.5 -33.2 -37.3  230.01778067
 55.6 -33.1 -37.2  242.05797523
 55.6 -33.0 -37.1  254.084134095
 55.6 -32.9 -37.0  266.078391577
 55.7 -32.8 -36.9  278.022810055
 55.7 -32.8 -36.8  289.899430176
 55.8 -32.7 -36.7  301.690319877
 55.8 -32.6 -36.6  313.377622049
 55.9 -32.5 -36.5  324.943600615
 55.9 -32.4 -36.4  336.370684878
 56.0 -32.3 -36.3  347.641511958
 56.0 -32.2 -36.2  358.738967203
 56.1 -32.1 -36.1  369.646222434
 56.1 -32.0 -36.0  380.346771945
 56.1 -32.0 -35.9  390.82446617
 56.2 -31.9 -35.8  401.063542959
 56.2 -31.8 -35.7  411.048656432
 56.3 -31.7 -35.6  420.764903388
 56.3 -31.6 -35.5  430.197847278
 56.4 -31.5 -35.4  439.333539746
 56.4 -31.4 -35.3  448.158539799
 56.5 -31.3 -35.2  456.659930646
 56.5 -31.2 -35.1  464.825334279
 56.6 -31.2 -35.0  472.642923888
 56.6 -31.1 -34.9  480.101434211
 56.6 -31.0 -34.8  487.190169921
 56.7 -30.9 -34.7  493.899012186
 56.7 -30.8 -34.6  500.218423529
 56.8 -30.7 -34.5  506.139451129
 56.8 -30.6 -34.4  511.653728713
 56.9 -30.5 -34.3  516.753477185
 56.9 -30.4 -34.2  521.431504155
 57.0 -30.4 -34.1  525.681202519
 57.0 -30.3 -34.0  529.496548244
 57.1 -30.2 -33.9  532.87209752
 57.1 -30.1 -33.8  535.802983423
 57.1 -30.0 -33.7  538.284912232
 57.2 -29.9 -33.6  540.314159552
 57.2 -29.8 -33.5  541.887566355
 57.3 -29.7 -33.4  543.002535085
 57.3 -29.6 -33.3  543.657025911
 57.4 -29.6 -33.2  543.849553253
 57.4 -29.5 -33.1  543.579182657
 57.5 -29.4 -33.0  542.845528091
 57.5 -29.3 -32.9  541.648749729
 57.6 -29.2 -32.8  539.98955227
 57.6 -29.1 -32.7  537.869183814
 57.6 -29.0 -32.6  535.289435321
 57.7 -28.9 -32.5  532.252640649
 57.7 -28.8 -32.4  528.761677149
 57.8 -28.8 -32.3  524.819966802
 57.8 -28.7 -32.2  520.43147784
 57.9 -28.6 -32.1  515.600726792
 57.9 -28.5 -32.0  510.332780895
 58.0 -28.4 -31.9  504.633260756
 58.0 -28.3 -31.8  498.508343202
 58.1 -28.2 -31.7  491.964764171
 58.1 -28.1 -31.6  485.009821555
 58.2 -28.0 -31.5  477.65137784
 58.2 -28.0 -31.4  469.897862423
 58.2 -27.9 -31.3  461.75827346
 58.3 -27.8 -31.2  453.242179082
 58.3 -27.7 -31.1  444.359717854
 58.4 -27.6 -31.0  435.121598299
 58.4 -27.5 -30.9  425.539097343
 58.5 -27.4 -30.8  415.624057541
 58.5 -27.3 -30.7  405.388882912
 58.6 -27.2 -30.6  394.846533257
 58.6 -27.2 -30.5  384.010516825
 58.7 -27.1 -30.4  372.894881177
 58.7 -27.0 -30.3  361.514202152
 58.7 -26.9 -30.2  349.883570813
 58.8 -26.8 -30.1  338.01857828
 58.8 -26.7 -30.0  325.935298365
 58.9 -26.6 -29.9  313.650267947
 58.9 -26.5 -29.8  301.180465028
 59.0 -26.4 -29.7  288.543284438
 59.0 -26.4 -29.6  275.756511177
 59.1 -26.3 -29.5  262.838291379
 59.1 -26.2 -29.4  249.807100942
 59.2 -26.1 -29.3  236.681711839
 59.2 -26.0 -29.2  223.481156188
 59.2 -25.9 -29.1  210.224688149
 59.3 -25.8 -29.0  196.931743748
 59.3 -25.7 -28.9  183.62189875
 59.4 -25.6 -28.8  170.314824714
 59.4 -25.5 -28.7  157.030243385
 59.5 -25.5 -28.6  143.787879595
 59.5 -25.4 -28.5  130.607412868
 59.6 -25.3 -28.4  117.508427925
 59.6 -25.2 -28.3  104.510364316
