x z ED
-150.0 -100.0  710.810373913
-150.0 -99.0  724.379682474
-150.0 -98.0  679.777297982
-150.0 -97.0  563.804405083
-150.0 -96.0  390.157987839
-150.0 -95.0  200.764910213
-150.0 -94.0  45.2210198959
-150.0 -93.0 -47.7912471404
-150.0 -92.0 -85.031490461
-150.0 -91.0 -97.0554535954
-150.0 -90.0 -108.997044559
-150.0 -89.0 -117.014125044
-150.0 -88.0 -89.7785595296
-150.0 -87.0  5.35994869106
-150.0 -86.0  171.785205638
-150.0 -85.0  372.749017132
-150.0 -84.0  549.100904622
-150.0 -83.0  652.387176883
-150.0 -82.0  668.894123108
-150.0 -81.0  618.481405095
-150.0 -80.0  532.415407481
-150.0 -79.0  429.983932016
-150.0 -78.0  312.193125874
-150.0 -77.0  174.609378544
-150.0 -76.0  24.8120054409
-150.0 -75.0 -113.021394232
-150.0 -74.0 -211.33963636
-150.0 -73.0 -258.695058009
-150.0 -72.0 -268.059352345
-150.0 -71.0 -266.362846292
-150.0 -70.0 -274.285498566
-150.0 -69.0 -293.989163635
-150.0 -68.0 -315.325415465
-150.0 -67.0 -334.185464559
-150.0 -66.0 -364.952406065
-150.0 -65.0 -433.219539552
-150.0 -64.0 -552.135132221
-150.0 -63.0 -701.457173382
-150.0 -62.0 -828.780919966
-150.0 -61.0 -876.102578206
-150.0 -60.0 -814.648611231
-150.0 -59.0 -663.226843794
-150.0 -58.0 -476.837707679
-150.0 -57.0 -314.051155359
-150.0 -56.0 -206.56479836
-150.0 -55.0 -150.972090356
-150.0 -54.0 -124.508783405
-150.0 -53.0 -108.547218537
-150.0 -52.0 -100.070607049
-150.0 -51.0 -104.0355781
-150.0 -50.0 -116.833430023
-150.0 -49.0 -118.225829359
-150.0 -48.0 -80.6575869637
-150.0 -47.0  11.2547593329
-150.0 -46.0  147.747118011
-150.0 -45.0  298.85696504
-150.0 -44.0  433.454221689
-150.0 -43.0  536.627817291
-150.0 -42.0  611.480278928
-150.0 -41.0  665.205166925
-150.0 -40.0  693.142419951
-150.0 -39.0  676.283787949
-150.0 -38.0  595.791083107
-150.0 -37.0  452.698495026
-150.0 -36.0  275.437257033
-150.0 -35.0  107.195694389
-150.0 -34.0 -18.2366351857
-150.0 -33.0 -93.5648693966
-150.0 -32.0 -134.754274055
-150.0 -31.0 -160.57811418
-150.0 -30.0 -172.079647672
-150.0 -29.0 -149.159368865
-150.0 -28.0 -67.5201319048
-150.0 -27.0  77.4374638739
-150.0 -26.0  258.998055929
-150.0 -25.0  429.475971322
-150.0 -24.0  545.200218318
-150.0 -23.0  588.015160152
-150.0 -22.0  568.790430071
-150.0 -21.0  512.86184809
-150.0 -20.0  440.5639877
-150.0 -19.0  357.778378397
-150.0 -18.0  261.344700929
-150.0 -17.0  151.493986579
-150.0 -16.0  38.7916239541
-150.0 -15.0 -60.4408511836
-150.0 -14.0 -135.135259964
-150.0 -13.0 -186.141548164
-150.0 -12.0 -222.31581111
-150.0 -11.0 -250.112961433
-150.0 -10.0 -267.277408131
-150.0 -9.0 -267.778869596
-150.0 -8.0 -254.482929579
-150.0 -7.0 -247.565230302
-150.0 -6.0 -278.32985579
-150.0 -5.0 -369.399719389
-150.0 -4.0 -514.347686984
-150.0 -3.0 -672.623917635
-150.0 -2.0 -786.099284889
-150.0 -1.0 -808.443138413
-150.0  0.0 -729.195219564
-150.0  1.0 -577.786417854
-150.0  2.0 -406.248007882
-150.0  3.0 -262.872801635
-150.0  4.0 -173.127167633
-150.0  5.0 -136.78167927
-150.0  6.0 -138.128386208
-150.0  7.0 -158.625708417
-150.0  8.0 -183.068862028
-150.0  9.0 -198.393381601
-150.0  10.0 -190.976571496
-150.0  11.0 -148.354051977
-150.0  12.0 -65.4805564941
