x z ED
-150.0 -100.0  673.4210099
-150.0 -99.0  682.545295127
-150.0 -98.0  643.800572196
-150.0 -97.0  540.615365093
-150.0 -96.0  382.465372515
-150.0 -95.0  208.027500487
-150.0 -94.0  65.5394780761
-150.0 -93.0 -16.0790611258
-150.0 -92.0 -42.9703463114
-150.0 -91.0 -46.0760312984
-150.0 -90.0 -52.6417519865
-150.0 -89.0 -62.2254085931
-150.0 -88.0 -46.6766922383
-150.0 -87.0  25.6264055687
-150.0 -86.0  160.594442873
-150.0 -85.0  327.654254052
-150.0 -84.0  475.998622981
-150.0 -83.0  565.057755963
-150.0 -82.0  585.735515333
-150.0 -81.0  557.376482995
-150.0 -80.0  505.473598668
-150.0 -79.0  440.028674359
-150.0 -78.0  352.255509841
-150.0 -77.0  230.573387713
-150.0 -76.0  80.1886324468
-150.0 -75.0 -71.9629895925
-150.0 -74.0 -191.891969469
-150.0 -73.0 -260.62148144
-150.0 -72.0 -285.155484125
-150.0 -71.0 -289.712398441
-150.0 -70.0 -295.706312723
-150.0 -69.0 -308.293819257
-150.0 -68.0 -320.724729821
-150.0 -67.0 -331.095555232
-150.0 -66.0 -354.192575523
-150.0 -65.0 -414.783857187
-150.0 -64.0 -525.313411639
-150.0 -63.0 -666.281476537
-150.0 -62.0 -787.975464738
-150.0 -61.0 -836.313138628
-150.0 -60.0 -785.935897835
-150.0 -59.0 -656.557659553
-150.0 -58.0 -500.271658268
-150.0 -57.0 -369.059190324
-150.0 -56.0 -286.071878363
-150.0 -55.0 -240.179599712
-150.0 -54.0 -204.516231824
-150.0 -53.0 -161.677331008
-150.0 -52.0 -115.075775523
-150.0 -51.0 -79.3419772379
-150.0 -50.0 -60.6854429938
-150.0 -49.0 -45.7466603385
-150.0 -48.0 -8.9743434576
-150.0 -47.0  68.0175694764
-150.0 -46.0  181.874277841
-150.0 -45.0  309.862195746
-150.0 -44.0  426.406425988
-150.0 -43.0  519.030936197
-150.0 -42.0  590.188463534
-150.0 -41.0  644.619564743
-150.0 -40.0  675.177630738
-150.0 -39.0  661.683314161
-150.0 -38.0  585.73760452
-150.0 -37.0  449.592900831
-150.0 -36.0  282.22940699
-150.0 -35.0  125.486124914
-150.0 -34.0  9.64958968996
-150.0 -33.0 -62.6270365598
-150.0 -32.0 -111.133106262
-150.0 -31.0 -155.584921391
-150.0 -30.0 -193.894568676
-150.0 -29.0 -199.110942132
-150.0 -28.0 -138.313481722
-150.0 -27.0  0.591255890038
-150.0 -26.0  194.491033335
-150.0 -25.0  393.88827307
-150.0 -24.0  548.24191838
-150.0 -23.0  629.617994325
-150.0 -22.0  639.349228246
-150.0 -21.0  596.447671385
-150.0 -20.0  519.847702838
-150.0 -19.0  418.848854621
-150.0 -18.0  296.786108773
-150.0 -17.0  160.896463867
-150.0 -16.0  26.9435665156
-150.0 -15.0 -86.5548831118
-150.0 -14.0 -169.087353774
-150.0 -13.0 -223.457531293
-150.0 -12.0 -260.211578598
-150.0 -11.0 -286.137885436
-150.0 -10.0 -297.965386337
-150.0 -9.0 -288.356231028
-150.0 -8.0 -260.080258368
-150.0 -7.0 -235.520696374
-150.0 -6.0 -250.473569731
-150.0 -5.0 -333.02326805
-150.0 -4.0 -481.010663584
-150.0 -3.0 -654.858539452
-150.0 -2.0 -793.052485094
-150.0 -1.0 -842.100590074
-150.0  0.0 -782.76901256
-150.0  1.0 -637.106113174
-150.0  2.0 -453.858041458
