x z dist ED
 72.5 -50.0 -50.0 -310.167075435
 72.5 -49.9 -49.9 -308.122891135
 72.5 -49.8 -49.8 -306.033178138
 72.5 -49.7 -49.7 -303.890757337
 72.5 -49.6 -49.6 -301.688695453
 72.5 -49.5 -49.5 -299.42038137
 72.5 -49.4 -49.4 -297.079598135
 72.5 -49.3 -49.3 -294.660589953
 72.5 -49.2 -49.2 -292.158123549
 72.5 -49.1 -49.1 -289.56754334
 72.5 -49.0 -49.0 -286.884819909
 72.5 -48.9 -48.9 -284.106591353
 72.5 -48.8 -48.8 -281.230197135
 72.5 -48.7 -48.7 -278.253704159
 72.5 -48.6 -48.6 -275.175924852
 72.5 -48.5 -48.5 -271.996427128
 72.5 -48.4 -48.4 -268.715536178
 72.5 -48.3 -48.3 -265.334328114
 72.5 -48.2 -48.2 -261.85461559
 72.5 -48.1 -48.1 -258.278925574
 72.5 -48.0 -48.0 -254.610469548
 72.5 -47.9 -47.9 -250.85310648
 72.5 -47.8 -47.8 -247.011298964
 72.5 -47.7 -47.7 -243.090063036
 72.5 -47.6 -47.6 -239.094912183
 72.5 -47.5 -47.5 -235.031796157
 72.5 -47.4 -47.4 -230.907035241
 72.5 -47.3 -47.3 -226.727250668
 72.5 -47.2 -47.2 -222.499291923
 72.5 -47.1 -47.1 -218.230161684
 72.5 -47.0 -47.0 -213.926939211
 72.5 -46.9 -46.9 -209.596702962
 72.5 -46.8 -46.8 -205.246453268
 72.5 -46.7 -46.7 -200.883035859
 72.5 -46.6 -46.6 -196.513067067
 72.5 -46.5 -46.5 -192.142861461
 72.5 -46.4 -46.4 -187.778362715
 72.5 -46.3 -46.3 -183.425078401
 72.5 -46.2 -46.2 -179.088019435
 72.5 -46.1 -46.1 -174.771644794
 72.5 -46.0 -46.0 -170.47981212
 72.5 -45.9 -45.9 -166.215734742
 72.5 -45.8 -45.8 -161.981945576
 72.5 -45.7 -45.7 -157.780268337
 72.5 -45.6 -45.6 -153.611796372
 72.5 -45.5 -45.5 -149.476879376
 72.5 -45.4 -45.4 -145.375118182
 72.5 -45.3 -45.3 -141.305367714
 72.5 -45.2 -45.2 -137.265748113
 72.5 -45.1 -45.1 -133.253663992
 72.5 -45.0 -45.0 -129.26583165
 72.5 -44.9 -44.9 -125.298314027
 72.5 -44.8 -44.8 -121.346563099
 72.5 -44.7 -44.7 -117.405469322
 72.5 -44.6 -44.6 -113.46941767
 72.5 -44.5 -44.5 -109.53234975
 72.5 -44.4 -44.4 -105.587831403
 72.5 -44.3 -44.3 -101.629125149
 72.5 -44.2 -44.2 -97.6492667702
 72.5 -44.1 -44.1 -93.6411453062
 72.5 -44.0 -44.0 -89.5975856655
 72.5 -43.9 -43.9 -85.5114330513
 72.5 -43.8 -43.8 -81.375638363
 72.5 -43.7 -43.7 -77.1833437248
 72.5 -43.6 -43.6 -72.9279672858
 72.5 -43.5 -43.5 -68.6032864345
 72.5 -43.4 -43.4 -64.2035185848
 72.5 -43.3 -43.3 -59.7233987031
 72.5 -43.2 -43.2 -55.1582527783
 72.5 -43.1 -43.1 -50.5040664643
 72.5 -43.0 -43.0 -45.757548171
 72.5 -42.9 -42.9 -40.9161859266
 72.5 -42.8 -42.8 -35.9782973891
 72.5 -42.7 -42.7 -30.9430724479
 72.5 -42.6 -42.6 -25.8106079246
 72.5 -42.5 -42.5 -20.5819339528
 72.5 -42.4 -42.4 -15.2590316963
 72.5 -42.3 -42.3 -9.84484214503
 72.5 -42.2 -42.2 -4.3432658112
 72.5 -42.1 -42.1  1.24084676309
 72.5 -42.0 -42.0  6.90171369099
 72.5 -41.9 -41.9  12.6326495327
 72.5 -41.8 -41.8  18.4261020207
 72.5 -41.7 -41.7  24.2736974593
 72.5 -41.6 -41.6  30.1662944518
 72.5 -41.5 -41.5  36.0940455306
 72.5 -41.4 -41.4  42.0464661833
 72.5 -41.3 -41.3  48.0125106958
 72.5 -41.2 -41.2  53.9806541636
 72.5 -41.1 -41.1  59.9389799578
 72.5 -41.0 -41.0  65.8752718787
 72.5 -40.9 -40.9  71.7771101745
 72.5 -40.8 -40.8  77.6319705641
 72.5 -40.7 -40.7  83.4273253663
 72.5 -40.6 -40.6  89.1507458096
 72.5 -40.5 -40.5  94.7900045818
 72.5 -40.4 -40.4  100.333177665
 72.5 -40.3 -40.3  105.768744506
 72.5 -40.2 -40.2  111.085685571
 72.5 -40.1 -40.1  116.273576367
 72.5 -40.0 -40.0  121.322677017
 72.5 -39.9 -39.9  126.224016528
 72.5 -39.8 -39.8  130.969470928
 72.5 -39.7 -39.7  135.551834489
