x z dist ED
 30.2 -44.6 -50.0 -295.12256436
 30.2 -44.5 -49.9 -295.160291408
 30.2 -44.4 -49.8 -295.095035412
 30.2 -44.3 -49.7 -294.890600758
 30.1 -44.3 -49.6 -294.512990736
 30.1 -44.2 -49.5 -293.930667292
 30.1 -44.1 -49.4 -293.114787054
 30.1 -44.0 -49.3 -292.039411563
 30.1 -43.9 -49.2 -290.681689855
 30.0 -43.8 -49.1 -289.022011805
 30.0 -43.7 -49.0 -287.044130882
 30.0 -43.6 -48.9 -284.735255258
 30.0 -43.5 -48.8 -282.08610647
 30.0 -43.4 -48.7 -279.090945159
 29.9 -43.3 -48.6 -275.747563667
 29.9 -43.2 -48.5 -272.057245608
 29.9 -43.1 -48.4 -268.024692801
 29.9 -43.0 -48.3 -263.657920253
 29.9 -42.9 -48.2 -258.968120191
 29.8 -42.8 -48.1 -253.96949639
 29.8 -42.7 -48.0 -248.679070343
 29.8 -42.6 -47.9 -243.116461058
 29.8 -42.5 -47.8 -237.303640528
 29.8 -42.4 -47.7 -231.264667128
 29.7 -42.3 -47.6 -225.025399399
 29.7 -42.2 -47.5 -218.613192886
 29.7 -42.1 -47.4 -212.056582809
 29.7 -42.0 -47.3 -205.384955537
 29.7 -41.9 -47.2 -198.628211905
 29.6 -41.8 -47.1 -191.816425501
 29.6 -41.7 -47.0 -184.979499115
 29.6 -41.6 -46.9 -178.146822566
 29.6 -41.5 -46.8 -171.346935097
 29.5 -41.4 -46.7 -164.607195529
 29.5 -41.3 -46.6 -157.953463274
 29.5 -41.2 -46.5 -151.409793228
 29.5 -41.1 -46.4 -144.998147458
 29.5 -41.0 -46.3 -138.738126437
 29.4 -40.9 -46.2 -132.646722409
 29.4 -40.8 -46.1 -126.73809731
 29.4 -40.7 -46.0 -121.023387396
 29.4 -40.6 -45.9 -115.510536553
 29.4 -40.5 -45.8 -110.204159981
 29.3 -40.4 -45.7 -105.105439663
 29.3 -40.3 -45.6 -100.212052799
 29.3 -40.2 -45.5 -95.5181340194
 29.3 -40.1 -45.4 -91.0142719655
 29.3 -40.0 -45.3 -86.6875404574
 29.2 -39.9 -45.2 -82.521564198
 29.2 -39.8 -45.1 -78.4966186345
 29.2 -39.7 -45.0 -74.5897632959
 29.2 -39.7 -44.9 -70.7750076231
 29.2 -39.6 -44.8 -67.0235080143
 29.1 -39.5 -44.7 -63.3037945249
 29.1 -39.4 -44.6 -59.5820253919
 29.1 -39.3 -44.5 -55.8222672963
 29.1 -39.2 -44.4 -51.9867990457
 29.1 -39.1 -44.3 -48.0364361372
 29.0 -39.0 -44.2 -43.9308734709
 29.0 -38.9 -44.1 -39.6290433122
 29.0 -38.8 -44.0 -35.0894854569
 29.0 -38.7 -43.9 -30.2707264336
 29.0 -38.6 -43.8 -25.1316644884
 28.9 -38.5 -43.7 -19.6319570339
 28.9 -38.4 -43.6 -13.7324072123
 28.9 -38.3 -43.5 -7.3953462171
 28.9 -38.2 -43.4 -0.585008046163
 28.9 -38.1 -43.3  6.73210658914
 28.8 -38.0 -43.2  14.5868803879
 28.8 -37.9 -43.1  23.0072466957
 28.8 -37.8 -43.0  32.0178767919
 28.8 -37.7 -42.9  41.6398900049
 28.8 -37.6 -42.8  51.8905892399
 28.7 -37.5 -42.7  62.7832242969
 28.7 -37.4 -42.6  74.3267851205
 28.7 -37.3 -42.5  86.5258268734
 28.7 -37.2 -42.4  99.3803284609
 28.7 -37.1 -42.3  112.885585847
 28.6 -37.0 -42.2  127.032141215
 28.6 -36.9 -42.1  141.805748722
 28.6 -36.8 -42.0  157.187377279
 28.6 -36.7 -41.9  173.153250503
 28.5 -36.6 -41.8  189.674923633
 28.5 -36.5 -41.7  206.719396934
 28.5 -36.4 -41.6  224.249264778
 28.5 -36.3 -41.5  242.222899296
 28.5 -36.2 -41.4  260.594667229
 28.4 -36.1 -41.3  279.315178283
 28.4 -36.0 -41.2  298.331563093
 28.4 -35.9 -41.1  317.587778593
 28.4 -35.8 -41.0  337.02493841
 28.4 -35.7 -40.9  356.581665673
 28.3 -35.6 -40.8  376.19446546
 28.3 -35.5 -40.7  395.798113932
 28.3 -35.4 -40.6  415.326061087
 28.3 -35.3 -40.5  434.710843957
 28.3 -35.2 -40.4  453.884506997
 28.2 -35.1 -40.3  472.779026363
 28.2 -35.1 -40.2  491.326734753
 28.2 -35.0 -40.1  509.460743503
 28.2 -34.9 -40.0  527.115358668
 28.2 -34.8 -39.9  544.226487865
 28.1 -34.7 -39.8  560.732034768
 28.1 -34.6 -39.7  576.572278257
 28.1 -34.5 -39.6  591.690233358
 28.1 -34.4 -39.5  606.031991301
 28.1 -34.3 -39.4  619.547036182
 28.0 -34.2 -39.3  632.188535949
 28.0 -34.1 -39.2  643.91360566
 28.0 -34.0 -39.1  654.683541189
 28.0 -33.9 -39.0  664.464021834
 28.0 -33.8 -38.9  673.225280532
 27.9 -33.7 -38.8  680.942240693
 27.9 -33.6 -38.7  687.594618928
 27.9 -33.5 -38.6  693.166993232
 27.9 -33.4 -38.5  697.648836515
 27.9 -33.3 -38.4  701.034515607
 27.8 -33.2 -38.3  703.323256198
 27.8 -33.1 -38.2  704.519074433
 27.8 -33.0 -38.1  704.630676149
 27.8 -32.9 -38.0  703.67132502
 27.8 -32.8 -37.9  701.658681104
 27.7 -32.7 -37.8  698.614611525
 27.7 -32.6 -37.7  694.56497525
