x z dist ED
 10.2 -48.9 -50.0 -143.361154645
 10.2 -48.8 -49.9 -145.596487316
 10.2 -48.7 -49.8 -148.067787501
 10.2 -48.6 -49.7 -150.755963671
 10.1 -48.6 -49.6 -153.641330885
 10.1 -48.5 -49.5 -156.703660094
 10.1 -48.4 -49.4 -159.922228673
 10.1 -48.3 -49.3 -163.275872044
 10.1 -48.2 -49.2 -166.743036273
 10.0 -48.1 -49.1 -170.301831493
 10.0 -48.0 -49.0 -173.930086055
 10.0 -47.9 -48.9 -177.605401241
 10.0 -47.8 -48.8 -181.305206429
 10.0 -47.7 -48.7 -185.006814571
 9.9 -47.6 -48.6 -188.68747785
 9.9 -47.5 -48.5 -192.324443375
 9.9 -47.4 -48.4 -195.895008796
 9.9 -47.3 -48.3 -199.376577698
 9.9 -47.2 -48.2 -202.746714636
 9.8 -47.1 -48.1 -205.983199696
 9.8 -47.0 -48.0 -209.064082444
 9.8 -46.9 -47.9 -211.967735132
 9.8 -46.8 -47.8 -214.672905053
 9.8 -46.7 -47.7 -217.158765904
 9.7 -46.6 -47.6 -219.404968053
 9.7 -46.5 -47.5 -221.391687588
 9.7 -46.4 -47.4 -223.099674035
 9.7 -46.3 -47.3 -224.510296641
 9.7 -46.2 -47.2 -225.605589113
 9.6 -46.1 -47.1 -226.368292712
 9.6 -46.0 -47.0 -226.781897614
 9.6 -45.9 -46.9 -226.830682436
 9.6 -45.8 -46.8 -226.499751848
 9.5 -45.7 -46.7 -225.775072184
 9.5 -45.6 -46.6 -224.643504983
 9.5 -45.5 -46.5 -223.092838381
 9.5 -45.4 -46.4 -221.111816295
 9.5 -45.3 -46.3 -218.690165334
 9.4 -45.2 -46.2 -215.818619384
 9.4 -45.1 -46.1 -212.488941828
 9.4 -45.0 -46.0 -208.693945344
 9.4 -44.9 -45.9 -204.427509252
 9.4 -44.8 -45.8 -199.684594382
 9.3 -44.7 -45.7 -194.461255442
 9.3 -44.6 -45.6 -188.754650851
 9.3 -44.5 -45.5 -182.56305005
 9.3 -44.4 -45.4 -175.885838262
 9.3 -44.3 -45.3 -168.723518725
 9.2 -44.2 -45.2 -161.077712379
 9.2 -44.1 -45.1 -152.951155044
