x z dist ED
 49.7 -44.5 -50.0 -358.225261973
 49.8 -44.4 -49.9 -352.364491563
 49.8 -44.3 -49.8 -346.58260598
 49.9 -44.2 -49.7 -340.882661347
 49.9 -44.2 -49.6 -335.267543516
 50.0 -44.1 -49.5 -329.739965304
 50.0 -44.0 -49.4 -324.302463897
 50.0 -43.9 -49.3 -318.957398444
 50.1 -43.8 -49.2 -313.706947833
 50.1 -43.7 -49.1 -308.553108645
 50.2 -43.6 -49.0 -303.497693299
 50.2 -43.5 -48.9 -298.542328383
 50.3 -43.4 -48.8 -293.688453162
 50.3 -43.4 -48.7 -288.937318281
 50.4 -43.3 -48.6 -284.289984652
 50.4 -43.2 -48.5 -279.747322531
 50.5 -43.1 -48.4 -275.310010782
 50.5 -43.0 -48.3 -270.97853633
 50.5 -42.9 -48.2 -266.75319381
 50.6 -42.8 -48.1 -262.634085404
 50.6 -42.7 -48.0 -258.62112087
 50.7 -42.6 -47.9 -254.71401777
 50.7 -42.6 -47.8 -250.91230189
 50.8 -42.5 -47.7 -247.215307855
 50.8 -42.4 -47.6 -243.622179947
 50.9 -42.3 -47.5 -240.131873115
 50.9 -42.2 -47.4 -236.743154196
 51.0 -42.1 -47.3 -233.454603322
 51.0 -42.0 -47.2 -230.264615547
 51.0 -41.9 -47.1 -227.171402663
 51.1 -41.8 -47.0 -224.172995236
 51.1 -41.8 -46.9 -221.267244834
 51.2 -41.7 -46.8 -218.451826475
 51.2 -41.6 -46.7 -215.724241279
 51.3 -41.5 -46.6 -213.081819327
 51.3 -41.4 -46.5 -210.52172274
 51.4 -41.3 -46.4 -208.040948964
 51.4 -41.2 -46.3 -205.636334266
 51.5 -41.1 -46.2 -203.30455745
 51.5 -41.0 -46.1 -201.042143787
 51.5 -40.9 -46.0 -198.845469151
 51.6 -40.9 -45.9 -196.710764381
 51.6 -40.8 -45.8 -194.634119852
 51.7 -40.7 -45.7 -192.611490262
 51.7 -40.6 -45.6 -190.638699633
 51.8 -40.5 -45.5 -188.711446529
 51.8 -40.4 -45.4 -186.82530948
 51.9 -40.3 -45.3 -184.975752625
 51.9 -40.2 -45.2 -183.158131562
 52.0 -40.1 -45.1 -181.367699405
 52.0 -40.1 -45.0 -179.599613049
 52.0 -40.0 -44.9 -177.84893964
 52.1 -39.9 -44.8 -176.110663243
 52.1 -39.8 -44.7 -174.379691708
 52.2 -39.7 -44.6 -172.650863732
 52.2 -39.6 -44.5 -170.918956109
 52.3 -39.5 -44.4 -169.178691167
 52.3 -39.4 -44.3 -167.42474438
 52.4 -39.3 -44.2 -165.651752164
 52.4 -39.3 -44.1 -163.854319836
 52.5 -39.2 -44.0 -162.027029736
 52.5 -39.1 -43.9 -160.164449505
 52.5 -39.0 -43.8 -158.261140516
 52.6 -38.9 -43.7 -156.311666441
 52.6 -38.8 -43.6 -154.310601952
 52.7 -38.7 -43.5 -152.252541545
 52.7 -38.6 -43.4 -150.132108483
 52.8 -38.5 -43.3 -147.943963837
 52.8 -38.5 -43.2 -145.682815627
 52.9 -38.4 -43.1 -143.343428045
 52.9 -38.3 -43.0 -140.920630746
 53.0 -38.2 -42.9 -138.409328208
 53.0 -38.1 -42.8 -135.804509136
 53.0 -38.0 -42.7 -133.101255895
 53.1 -37.9 -42.6 -130.294753982
 53.1 -37.8 -42.5 -127.380301488
 53.2 -37.7 -42.4 -124.353318569
 53.2 -37.7 -42.3 -121.20935689
 53.3 -37.6 -42.2 -117.944109038
 53.3 -37.5 -42.1 -114.553417879
 53.4 -37.4 -42.0 -111.033285862
 53.4 -37.3 -41.9 -107.379884227
 53.5 -37.2 -41.8 -103.589562127
 53.5 -37.1 -41.7 -99.6588556292
 53.5 -37.0 -41.6 -95.584496588
 53.6 -36.9 -41.5 -91.3634213709
 53.6 -36.9 -41.4 -86.9927794178
 53.7 -36.8 -41.3 -82.4699416187
 53.7 -36.7 -41.2 -77.7925084916
 53.8 -36.6 -41.1 -72.9583181437
 53.8 -36.5 -41.0 -67.9654539964
 53.9 -36.4 -40.9 -62.8122522589
 53.9 -36.3 -40.8 -57.4973091316
 54.0 -36.2 -40.7 -52.0194877209
