x z dist ED
 81.2 -49.2 -50.0 -99.5456070729
 81.2 -49.1 -49.9 -94.513663131
 81.1 -49.0 -49.8 -89.2688707223
 81.1 -48.9 -49.7 -83.8059331142
 81.1 -48.8 -49.6 -78.1207373653
 81.1 -48.7 -49.5 -72.2104382396
 81.1 -48.6 -49.4 -66.0735326788
 81.1 -48.6 -49.3 -59.7099240125
 81.0 -48.5 -49.2 -53.1209751764
 81.0 -48.4 -49.1 -46.3095503028
 81.0 -48.3 -49.0 -39.2800441463
 81.0 -48.2 -48.9 -32.0383989169
 81.0 -48.1 -48.8 -24.5921082016
 81.0 -48.0 -48.7 -16.9502077724
 80.9 -47.9 -48.6 -9.12325319289
 80.9 -47.8 -48.5 -1.12328425804
 80.9 -47.7 -48.4  7.03622358137
 80.9 -47.6 -48.3  15.3404205395
 80.9 -47.5 -48.2  23.7731561732
 80.9 -47.4 -48.1  32.3170649152
 80.8 -47.3 -48.0  40.9536628521
 80.8 -47.2 -47.9  49.6634550291
 80.8 -47.1 -47.8  58.4260524663
 80.8 -47.0 -47.7  67.2202979781
 80.8 -46.9 -47.6  76.0243998018
 80.7 -46.8 -47.5  84.8160719664
 80.7 -46.7 -47.4  93.5726802662
 80.7 -46.6 -47.3  102.271392643
 80.7 -46.5 -47.2  110.889332739
 80.7 -46.4 -47.1  119.403735346
 80.7 -46.3 -47.0  127.792102442
 80.6 -46.2 -46.9  136.032358517
 80.6 -46.1 -46.8  144.103003852
 80.6 -46.0 -46.7  151.983264474
 80.6 -45.9 -46.6  159.653237473
 80.6 -45.8 -46.5  167.094030463
 80.6 -45.7 -46.4  174.287893959
 80.5 -45.6 -46.3  181.218345537
 80.5 -45.5 -46.2  187.87028469
 80.5 -45.4 -46.1  194.230097371
 80.5 -45.3 -46.0  200.285749311
 80.5 -45.2 -45.9  206.02686727
 80.5 -45.1 -45.8  211.444807511
 80.4 -45.0 -45.7  216.532710876
 80.4 -44.9 -45.6  221.285543942
 80.4 -44.8 -45.5  225.7001259
 80.4 -44.7 -45.4  229.77514087
 80.4 -44.6 -45.3  233.511135526
 80.3 -44.5 -45.2  236.910502011
 80.3 -44.4 -45.1  239.977446265
 80.3 -44.3 -45.0  242.717941999
 80.3 -44.2 -44.9  245.139670681
 80.3 -44.1 -44.8  247.251948027
 80.3 -44.0 -44.7  249.065637585
 80.2 -43.9 -44.6  250.593052147
 80.2 -43.8 -44.5  251.84784379
 80.2 -43.7 -44.4  252.84488348
 80.2 -43.6 -44.3  253.600131236
 80.2 -43.5 -44.2  254.130497964
 80.2 -43.4 -44.1  254.453700108
 80.1 -43.3 -44.0  254.588108351
 80.1 -43.2 -43.9  254.552591652
 80.1 -43.1 -43.8  254.366357923
 80.1 -43.0 -43.7  254.048792709
 80.1 -42.9 -43.6  253.619297224
 80.1 -42.8 -43.5  253.097127114
 80.0 -42.7 -43.4  252.501233318
 80.0 -42.6 -43.3  251.850106352
 80.0 -42.5 -43.2  251.161625352
 80.0 -42.4 -43.1  250.45291312
 80.0 -42.3 -43.0  249.74019841
 79.9 -42.2 -42.9  249.038686596
 79.9 -42.1 -42.8  248.362439797
 79.9 -42.1 -42.7  247.724267457
 79.9 -42.0 -42.6  247.135628288
 79.9 -41.9 -42.5  246.606544358
 79.9 -41.8 -42.4  246.145528042
 79.8 -41.7 -42.3  245.759522395
 79.8 -41.6 -42.2  245.453855426
 79.8 -41.5 -42.1  245.232208604
 79.8 -41.4 -42.0  245.096599819
 79.8 -41.3 -41.9  245.047380881
 79.8 -41.2 -41.8  245.083249525
 79.7 -41.1 -41.7  245.20127576
 79.7 -41.0 -41.6  245.396942266
 79.7 -40.9 -41.5  245.664198438
 79.7 -40.8 -41.4  245.995527544
 79.7 -40.7 -41.3  246.38202636
 79.7 -40.6 -41.2  246.813496529
 79.6 -40.5 -41.1  247.278546807
 79.6 -40.4 -41.0  247.764705242
 79.6 -40.3 -40.9  248.258540281
 79.6 -40.2 -40.8  248.745789688
 79.6 -40.1 -40.7  249.211496129
 79.6 -40.0 -40.6  249.640148198
 79.5 -39.9 -40.5  250.015825635
 79.5 -39.8 -40.4  250.322347434
 79.5 -39.7 -40.3  250.543421547
 79.5 -39.6 -40.2  250.662794863
 79.5 -39.5 -40.1  250.664402139
 79.4 -39.4 -40.0  250.532512603
 79.4 -39.3 -39.9  250.25187295
 79.4 -39.2 -39.8  249.80784549
 79.4 -39.1 -39.7  249.186540291
 79.4 -39.0 -39.6  248.374940169
 79.4 -38.9 -39.5  247.361017486
 79.3 -38.8 -39.4  246.133841778
 79.3 -38.7 -39.3  244.683677325
 79.3 -38.6 -39.2  243.002069875
 79.3 -38.5 -39.1  241.08192182
 79.3 -38.4 -39.0  238.917555261
 79.3 -38.3 -38.9  236.50476246
 79.2 -38.2 -38.8  233.840843354
 79.2 -38.1 -38.7  230.924629873
 79.2 -38.0 -38.6  227.756496948
 79.2 -37.9 -38.5  224.338360218
 79.2 -37.8 -38.4  220.673660554
 79.2 -37.7 -38.3  216.767335636
 79.1 -37.6 -38.2  212.625778947
 79.1 -37.5 -38.1  208.25678665
 79.1 -37.4 -38.0  203.669492908
 79.1 -37.3 -37.9  198.874294349
 79.1 -37.2 -37.8  193.882764411
 79.0 -37.1 -37.7  188.707558452
