x z dist ED
 49.7 -44.5 -50.0 -437.657911404
 49.8 -44.4 -49.9 -435.045946022
 49.8 -44.3 -49.8 -432.388772537
 49.9 -44.2 -49.7 -429.686362907
 49.9 -44.2 -49.6 -426.938688428
 50.0 -44.1 -49.5 -424.14571868
 50.0 -44.0 -49.4 -421.30742047
 50.0 -43.9 -49.3 -418.423756782
 50.1 -43.8 -49.2 -415.494685731
 50.1 -43.7 -49.1 -412.520159527
 50.2 -43.6 -49.0 -409.500123457
 50.2 -43.5 -48.9 -406.434514881
 50.3 -43.4 -48.8 -403.323262255
 50.3 -43.4 -48.7 -400.166284181
 50.4 -43.3 -48.6 -396.963488481
 50.4 -43.2 -48.5 -393.714771316
 50.5 -43.1 -48.4 -390.420016338
 50.5 -43.0 -48.3 -387.079093882
 50.5 -42.9 -48.2 -383.691860216
 50.6 -42.8 -48.1 -380.258156824
 50.6 -42.7 -48.0 -376.777809764
 50.7 -42.6 -47.9 -373.250629065
 50.7 -42.6 -47.8 -369.676408196
 50.8 -42.5 -47.7 -366.054923601
 50.8 -42.4 -47.6 -362.385934292
 50.9 -42.3 -47.5 -358.669181526
 50.9 -42.2 -47.4 -354.904388549
 51.0 -42.1 -47.3 -351.091260415
 51.0 -42.0 -47.2 -347.229483899
 51.0 -41.9 -47.1 -343.31872747
 51.1 -41.8 -47.0 -339.358641376
 51.1 -41.8 -46.9 -335.348857793
 51.2 -41.7 -46.8 -331.288991078
 51.2 -41.6 -46.7 -327.178638113
 51.3 -41.5 -46.6 -323.017378731
 51.3 -41.4 -46.5 -318.804776252
 51.4 -41.3 -46.4 -314.540378104
 51.4 -41.2 -46.3 -310.22371655
 51.5 -41.1 -46.2 -305.854309501
 51.5 -41.0 -46.1 -301.431661444
 51.5 -40.9 -46.0 -296.955264455
 51.6 -40.9 -45.9 -292.424599322
 51.6 -40.8 -45.8 -287.839136756
 51.7 -40.7 -45.7 -283.198338716
 51.7 -40.6 -45.6 -278.501659818
 51.8 -40.5 -45.5 -273.748548853
 51.8 -40.4 -45.4 -268.938450394
 51.9 -40.3 -45.3 -264.070806503
 51.9 -40.2 -45.2 -259.145058533
 52.0 -40.1 -45.1 -254.160649016
 52.0 -40.1 -45.0 -249.117023649
 52.0 -40.0 -44.9 -244.013633361
 52.1 -39.9 -44.8 -238.849936473
 52.1 -39.8 -44.7 -233.625400934
 52.2 -39.7 -44.6 -228.339506638
 52.2 -39.6 -44.5 -222.991747823
 52.3 -39.5 -44.4 -217.581635534
 52.3 -39.4 -44.3 -212.108700163
 52.4 -39.3 -44.2 -206.572494051
 52.4 -39.3 -44.1 -200.97259415
 52.5 -39.2 -44.0 -195.308604744
 52.5 -39.1 -43.9 -189.580160222
