x z dist ED
 77.7 -49.7 -50.0 -220.518851991
 77.7 -49.6 -49.9 -217.368787664
 77.7 -49.5 -49.8 -214.047945206
 77.7 -49.4 -49.7 -210.546342616
 77.7 -49.3 -49.6 -206.85486233
 77.7 -49.2 -49.5 -202.965357954
 77.7 -49.1 -49.4 -198.870753254
 77.7 -49.0 -49.3 -194.56513243
 77.6 -48.9 -49.2 -190.043820799
 77.6 -48.8 -49.1 -185.30345506
 77.6 -48.7 -49.0 -180.342042465
 77.6 -48.6 -48.9 -175.159008243
 77.6 -48.5 -48.8 -169.755230811
 77.6 -48.4 -48.7 -164.133064344
 77.6 -48.3 -48.6 -158.296348444
 77.6 -48.2 -48.5 -152.250404734
 77.6 -48.1 -48.4 -146.002020332
 77.5 -48.0 -48.3 -139.559418288
 77.5 -47.9 -48.2 -132.932215172
 77.5 -47.8 -48.1 -126.131366121
 77.5 -47.7 -48.0 -119.169097795
 77.5 -47.6 -47.9 -112.058829753
 77.5 -47.5 -47.8 -104.815084926
 77.5 -47.4 -47.7 -97.4533899151
 77.5 -47.3 -47.6 -89.9901659735
 77.5 -47.2 -47.5 -82.4426115986
 77.5 -47.1 -47.4 -74.8285777492
 77.4 -47.0 -47.3 -67.1664367693
 77.4 -46.9 -47.2 -59.4749461611
 77.4 -46.8 -47.1 -51.7731084016
 77.4 -46.7 -47.0 -44.0800280338
 77.4 -46.6 -46.9 -36.4147672945
 77.4 -46.5 -46.8 -28.7962015566
 77.4 -46.4 -46.7 -21.2428758675
 77.4 -46.3 -46.6 -13.7728638607
 77.4 -46.2 -46.5 -6.40363029872
 77.4 -46.1 -46.4  0.848101524547
 77.3 -46.0 -46.3  7.9664763344
 77.3 -45.9 -46.2  14.9366262433
 77.3 -45.8 -46.1  21.7447818628
 77.3 -45.7 -46.0  28.3783741586
 77.3 -45.6 -45.9  34.8261261288
 77.3 -45.5 -45.8  41.0781334748
 77.3 -45.4 -45.7  47.1259335345
 77.3 -45.4 -45.6  52.9625618473
 77.3 -45.3 -45.5  58.5825958361
 77.2 -45.2 -45.4  63.9821852015
 77.2 -45.1 -45.3  69.1590687459
 77.2 -45.0 -45.2  74.1125774658
 77.2 -44.9 -45.1  78.8436238722
 77.2 -44.8 -45.0  83.3546776259
 77.2 -44.7 -44.9  87.6497276948
 77.2 -44.6 -44.8  91.7342313632
 77.2 -44.5 -44.7  95.6150505407
 77.2 -44.4 -44.6  99.3003759335
 77.2 -44.3 -44.5  102.79963975
