x z dist ED
 10.2 -48.9 -50.0 -240.665109627
 10.2 -48.8 -49.9 -239.7054062
 10.2 -48.7 -49.8 -238.798901753
 10.2 -48.6 -49.7 -237.955694128
 10.1 -48.6 -49.6 -237.185456585
 10.1 -48.5 -49.5 -236.497239264
 10.1 -48.4 -49.4 -235.899276972
 10.1 -48.3 -49.3 -235.39880531
 10.1 -48.2 -49.2 -235.001887036
 10.0 -48.1 -49.1 -234.713250463
 10.0 -48.0 -49.0 -234.536141555
 10.0 -47.9 -48.9 -234.472191266
 10.0 -47.8 -48.8 -234.52129947
 10.0 -47.7 -48.7 -234.68153671
 9.9 -47.6 -48.6 -234.949064764
 9.9 -47.5 -48.5 -235.318076889
 9.9 -47.4 -48.4 -235.780758359
 9.9 -47.3 -48.3 -236.327267751
 9.9 -47.2 -48.2 -236.945739211
 9.8 -47.1 -48.1 -237.622305721
 9.8 -47.0 -48.0 -238.341143194
 9.8 -46.9 -47.9 -239.08453503
 9.8 -46.8 -47.8 -239.832956535
 9.8 -46.7 -47.7 -240.565178448
 9.7 -46.6 -47.6 -241.258388628
 9.7 -46.5 -47.5 -241.888330762
 9.7 -46.4 -47.4 -242.429458824
 9.7 -46.3 -47.3 -242.855105835
 9.7 -46.2 -47.2 -243.13766537
 9.6 -46.1 -47.1 -243.248784108
 9.6 -46.0 -47.0 -243.159563653
 9.6 -45.9 -46.9 -242.840769742
 9.6 -45.8 -46.8 -242.263046906
 9.5 -45.7 -46.7 -241.397136603
 9.5 -45.6 -46.6 -240.214096807
 9.5 -45.5 -46.5 -238.685521036
 9.5 -45.4 -46.4 -236.78375482
 9.5 -45.3 -46.3 -234.482107623
 9.4 -45.2 -46.2 -231.755058309
 9.4 -45.1 -46.1 -228.578452289
 9.4 -45.0 -46.0 -224.929688583
 9.4 -44.9 -45.9 -220.787895142
 9.4 -44.8 -45.8 -216.134090872
 9.3 -44.7 -45.7 -210.951332962
 9.3 -44.6 -45.6 -205.224848249
 9.3 -44.5 -45.5 -198.942147515
 9.3 -44.4 -45.4 -192.093121782
 9.3 -44.3 -45.3 -184.670119839
 9.2 -44.2 -45.2 -176.668006446
 9.2 -44.1 -45.1 -168.084200804
 9.2 -44.0 -45.0 -158.918695111
 9.2 -44.0 -44.9 -149.174053201
 9.2 -43.9 -44.8 -138.855389447
 9.1 -43.8 -44.7 -127.970328315
 9.1 -43.7 -44.6 -116.528945125
 9.1 -43.6 -44.5 -104.543688752
 9.1 -43.5 -44.4 -92.0292871988
 9.1 -43.4 -44.3 -79.002637074
 9.0 -43.3 -44.2 -65.4826782268
 9.0 -43.2 -44.1 -51.4902548659
 9.0 -43.1 -44.0 -37.0479646478
 9.0 -43.0 -43.9 -22.1799973102
 9.0 -42.9 -43.8 -6.91196452131
 8.9 -42.8 -43.7  8.72927731526
 8.9 -42.7 -43.6  24.7158095011
 8.9 -42.6 -43.5  41.018836898
 8.9 -42.5 -43.4  57.6088753458
 8.9 -42.4 -43.3  74.455938794
 8.8 -42.3 -43.2  91.5297243169
 8.8 -42.2 -43.1  108.799793221
 8.8 -42.1 -43.0  126.235746511
 8.8 -42.0 -42.9  143.807393051
 8.8 -41.9 -42.8  161.484908851
 8.7 -41.8 -42.7  179.238986021
 8.7 -41.7 -42.6  197.040970039
 8.7 -41.6 -42.5  214.862984132
 8.7 -41.5 -42.4  232.678039717
 8.7 -41.4 -42.3  250.460131973
 8.6 -41.3 -42.2  268.184319841
 8.6 -41.2 -42.1  285.826789857
 8.6 -41.1 -42.0  303.364903451
 8.6 -41.0 -41.9  320.777227513
 8.5 -40.9 -41.8  338.043548193
 8.5 -40.8 -41.7  355.144868119
 8.5 -40.7 -41.6  372.063387375
 8.5 -40.6 -41.5  388.78246878
 8.5 -40.5 -41.4  405.286588153
 8.4 -40.4 -41.3  421.561270453
 8.4 -40.3 -41.2  437.593012816
 8.4 -40.2 -41.1  453.369195651
 8.4 -40.1 -41.0  468.877983123
 8.4 -40.0 -40.9  484.108214435
 8.3 -39.9 -40.8  499.04928745
 8.3 -39.8 -40.7  513.691036283
 8.3 -39.7 -40.6  528.023604544
 8.3 -39.6 -40.5  542.037316007
 8.3 -39.5 -40.4  555.722544471
 8.2 -39.4 -40.3  569.069584641
 8.2 -39.4 -40.2  582.068525813
 8.2 -39.3 -40.1  594.709130177
 8.2 -39.2 -40.0  606.980717453
 8.2 -39.1 -39.9  618.872057575
 8.1 -39.0 -39.8  630.371273021
 8.1 -38.9 -39.7  641.465752311
 8.1 -38.8 -39.6  652.142076082
 8.1 -38.7 -39.5  662.385957026
 8.1 -38.6 -39.4  672.182194829
 8.0 -38.5 -39.3  681.514647095
 8.0 -38.4 -39.2  690.366217091
 8.0 -38.3 -39.1  698.718858947
 8.0 -38.2 -39.0  706.553600788
 8.0 -38.1 -38.9  713.85058606
 7.9 -38.0 -38.8  720.589133137
 7.9 -37.9 -38.7  726.747813085
 7.9 -37.8 -38.6  732.304545268
 7.9 -37.7 -38.5  737.236710282
 7.9 -37.6 -38.4  741.521279503
 7.8 -37.5 -38.3  745.134960344
 7.8 -37.4 -38.2  748.05435616
 7.8 -37.3 -38.1  750.256139515
 7.8 -37.2 -38.0  751.717237413
 7.8 -37.1 -37.9  752.415026921
 7.7 -37.0 -37.8  752.327539461
 7.7 -36.9 -37.7  751.433671956
 7.7 -36.8 -37.6  749.713402896
 7.7 -36.7 -37.5  747.148011291
 7.6 -36.6 -37.4  743.72029642
 7.6 -36.5 -37.3  739.414796258
 7.6 -36.4 -37.2  734.218002379
 7.6 -36.3 -37.1  728.118569182
 7.6 -36.2 -37.0  721.10751527
 7.5 -36.1 -36.9  713.178414849
 7.5 -36.0 -36.8  704.327577071
 7.5 -35.9 -36.7  694.554211326
 7.5 -35.8 -36.6  683.860576571
 7.5 -35.7 -36.5  672.25211292
 7.4 -35.6 -36.4  659.737553813
 7.4 -35.5 -36.3  646.329017289
 7.4 -35.4 -36.2  632.042074988
 7.4 -35.3 -36.1  616.895797755
 7.4 -35.2 -36.0  600.91277685
 7.3 -35.1 -35.9  584.119120029
 7.3 -35.0 -35.8  566.544421928
 7.3 -34.9 -35.7  548.221708437
 7.3 -34.8 -35.6  529.18735496
 7.3 -34.7 -35.5  509.48097871
 7.2 -34.7 -35.4  489.145305374
 7.2 -34.6 -35.3  468.226010783
 7.2 -34.5 -35.2  446.771538383
 7.2 -34.4 -35.1  424.832893573
 7.2 -34.3 -35.0  402.463416171
 7.1 -34.2 -34.9  379.71853248
 7.1 -34.1 -34.8  356.655488625
 7.1 -34.0 -34.7  333.333067013
 7.1 -33.9 -34.6  309.811287937
 7.1 -33.8 -34.5  286.151098489
 7.0 -33.7 -34.4  262.414051099
 7.0 -33.6 -34.3  238.661974107
 7.0 -33.5 -34.2  214.956636896
 7.0 -33.4 -34.1  191.359412157
 7.0 -33.3 -34.0  167.930937933
 6.9 -33.2 -33.9  144.730782102
 6.9 -33.1 -33.8  121.817111967
 6.9 -33.0 -33.7  99.2463716007
 6.9 -32.9 -33.6  77.0729695513
 6.9 -32.8 -33.5  55.3489794518
 6.8 -32.7 -33.4  34.1238559771
 6.8 -32.6 -33.3  13.4441684961
 6.8 -32.5 -33.2 -6.64664537605
 6.8 -32.4 -33.1 -26.1085042684
 6.7 -32.3 -33.0 -44.9048837017
 6.7 -32.2 -32.9 -63.0029911947
 6.7 -32.1 -32.8 -80.3739143379
 6.7 -32.0 -32.7 -96.9927405576
 6.7 -31.9 -32.6 -112.838647528
