x z ED
-150.0 -100.0  745.70058245
-150.0 -99.0  736.309505212
-150.0 -98.0  665.817011681
-150.0 -97.0  536.859200793
-150.0 -96.0  374.157132326
-150.0 -95.0  217.46859816
-150.0 -94.0  101.07787698
-150.0 -93.0  34.2819751706
-150.0 -92.0 -1.58934303526
-150.0 -91.0 -35.9043196755
-150.0 -90.0 -83.2395303877
-150.0 -89.0 -128.773172412
-150.0 -88.0 -136.094272937
-150.0 -87.0 -72.3426299051
-150.0 -86.0  67.2845157913
-150.0 -85.0  252.938076396
-150.0 -84.0  435.299179315
-150.0 -83.0  570.856689539
-150.0 -82.0  639.701995431
-150.0 -81.0  645.746138694
-150.0 -80.0  603.318349768
-150.0 -79.0  523.338018503
-150.0 -78.0  409.978845393
-150.0 -77.0  267.995352996
-150.0 -76.0  111.300754257
-150.0 -75.0 -37.0810698357
-150.0 -74.0 -155.139171921
-150.0 -73.0 -233.9825362
-150.0 -72.0 -281.614359345
-150.0 -71.0 -315.019488798
-150.0 -70.0 -347.204131798
-150.0 -69.0 -380.079361019
-150.0 -68.0 -408.7908354
-150.0 -67.0 -432.751215882
-150.0 -66.0 -462.230770058
-150.0 -65.0 -512.744040482
-150.0 -64.0 -590.193045386
-150.0 -63.0 -678.873699784
-150.0 -62.0 -743.967848451
-150.0 -61.0 -749.66712522
-150.0 -60.0 -681.563864836
-150.0 -59.0 -557.443185064
-150.0 -58.0 -418.141954118
-150.0 -57.0 -304.295049951
-150.0 -56.0 -234.839240915
-150.0 -55.0 -201.444955159
-150.0 -54.0 -181.022719171
-150.0 -53.0 -155.418575266
-150.0 -52.0 -123.208400509
-150.0 -51.0 -95.8449764405
-150.0 -50.0 -83.0361285809
-150.0 -49.0 -80.1217590967
-150.0 -48.0 -67.6099909621
-150.0 -47.0 -22.7350879701
-150.0 -46.0  66.3984518906
-150.0 -45.0  194.52717868
-150.0 -44.0  343.868206806
-150.0 -43.0  493.807772626
-150.0 -42.0  626.883984871
-150.0 -41.0  727.520969766
-150.0 -40.0  778.089188861
-150.0 -39.0  760.178795818
-150.0 -38.0  664.094111321
-150.0 -37.0  500.600039356
-150.0 -36.0  304.101397622
-150.0 -35.0  120.945559147
-150.0 -34.0 -12.2403657359
-150.0 -33.0 -86.1969442932
-150.0 -32.0 -119.729134468
-150.0 -31.0 -141.937032598
-150.0 -30.0 -168.046650338
-150.0 -29.0 -186.153258514
-150.0 -28.0 -164.661612121
-150.0 -27.0 -75.2759955586
-150.0 -26.0  84.7552658458
-150.0 -25.0  286.486763037
-150.0 -24.0  482.539222123
-150.0 -23.0  629.449814605
-150.0 -22.0  703.788376466
-150.0 -21.0  703.463354386
-150.0 -20.0  637.869442802
-150.0 -19.0  518.092202909
-150.0 -18.0  355.635367683
-150.0 -17.0  168.342233645
-150.0 -16.0 -15.5858103287
-150.0 -15.0 -163.33937514
-150.0 -14.0 -251.751390227
-150.0 -13.0 -279.912828164
-150.0 -12.0 -269.56602163
-150.0 -11.0 -251.621727405
-150.0 -10.0 -248.213329954
-150.0 -9.0 -263.465675332
-150.0 -8.0 -289.091988977
-150.0 -7.0 -318.668909348
-150.0 -6.0 -357.243872637
-150.0 -5.0 -417.08043297
-150.0 -4.0 -502.644628619
-150.0 -3.0 -598.104084865
-150.0 -2.0 -669.793801983
-150.0 -1.0 -684.419630223
-150.0  0.0 -630.538850311
-150.0  1.0 -527.077627463
-150.0  2.0 -411.865215436
-150.0  3.0 -318.320848157
-150.0  4.0 -257.426122005
-150.0  5.0 -217.670630713
-150.0  6.0 -181.317731939
-150.0  7.0 -142.64990748
-150.0  8.0 -112.969691153
-150.0  9.0 -108.546821677
-150.0  10.0 -131.937188031
-150.0  11.0 -162.559285986
-150.0  12.0 -164.885029835
-150.0  13.0 -108.541207311
-150.0  14.0  14.3993083467
-150.0  15.0  186.598102259
-150.0  16.0  376.79847948
-150.0  17.0  554.537510091
-150.0  18.0  697.002157631
-150.0  19.0  786.045933919
-150.0  20.0  803.439875447
-150.0  21.0  733.956445459
-150.0  22.0  577.334427369
-150.0  23.0  359.325821815
-150.0  24.0  129.261111472
-150.0  25.0 -59.3893116521
-150.0  26.0 -174.832394712
-150.0  27.0 -221.19227202
-150.0  28.0 -229.823365096
-150.0  29.0 -232.781573989
-150.0  30.0 -237.238479772
-150.0  31.0 -219.555464128
-150.0  32.0 -143.457443804
-150.0  33.0  10.9640683281
-150.0  34.0  228.30598379
-150.0  35.0  461.826502054
-150.0  36.0  656.208506998
-150.0  37.0  772.365045052
-150.0  38.0  798.48138555
-150.0  39.0  743.977396967
-150.0  40.0  626.126609055
-150.0  41.0  462.180039698
