x z dist ED
 10.2 -48.9 -50.0 -213.367489717
 10.2 -48.8 -49.9 -212.011947347
 10.2 -48.7 -49.8 -210.775569385
 10.2 -48.6 -49.7 -209.666479982
 10.1 -48.6 -49.6 -208.692577219
 10.1 -48.5 -49.5 -207.861367818
 10.1 -48.4 -49.4 -207.17980281
 10.1 -48.3 -49.3 -206.654115833
 10.1 -48.2 -49.2 -206.289665725
 10.0 -48.1 -49.1 -206.090785032
 10.0 -48.0 -49.0 -206.06063599
 10.0 -47.9 -48.9 -206.201075486
 10.0 -47.8 -48.8 -206.512530378
 10.0 -47.7 -48.7 -206.993884517
 9.9 -47.6 -48.6 -207.64237864
 9.9 -47.5 -48.5 -208.453524232
 9.9 -47.4 -48.4 -209.421032302
 9.9 -47.3 -48.3 -210.536757869
 9.9 -47.2 -48.2 -211.790660853
 9.8 -47.1 -48.1 -213.170783847
 9.8 -47.0 -48.0 -214.66324716
 9.8 -46.9 -47.9 -216.252261312
 9.8 -46.8 -47.8 -217.920157023
 9.8 -46.7 -47.7 -219.647432588
 9.7 -46.6 -47.6 -221.412818342
 9.7 -46.5 -47.5 -223.193357805
 9.7 -46.4 -47.4 -224.964504899
 9.7 -46.3 -47.3 -226.700236541
 9.7 -46.2 -47.2 -228.373179725
 9.6 -46.1 -47.1 -229.954752111
 9.6 -46.0 -47.0 -231.415315018
 9.6 -45.9 -46.9 -232.724337588
 9.6 -45.8 -46.8 -233.850570822
 9.5 -45.7 -46.7 -234.76223008
 9.5 -45.6 -46.6 -235.427184583
 9.5 -45.5 -46.5 -235.813152384
 9.5 -45.4 -46.4 -235.887899248
 9.5 -45.3 -46.3 -235.619439836
 9.4 -45.2 -46.2 -234.976239586
 9.4 -45.1 -46.1 -233.92741569
 9.4 -45.0 -46.0 -232.442935551
 9.4 -44.9 -45.9 -230.493811185
 9.4 -44.8 -45.8 -228.052288026
 9.3 -44.7 -45.7 -225.092026681
 9.3 -44.6 -45.6 -221.588276248
 9.3 -44.5 -45.5 -217.518037872
 9.3 -44.4 -45.4 -212.860217345
 9.3 -44.3 -45.3 -207.595765617
 9.2 -44.2 -45.2 -201.707806229
 9.2 -44.1 -45.1 -195.181748797
 9.2 -44.0 -45.0 -188.005387781
 9.2 -44.0 -44.9 -180.168985931
 9.2 -43.9 -44.8 -171.665341933
 9.1 -43.8 -44.7 -162.489841912
 9.1 -43.7 -44.6 -152.640494598
 9.1 -43.6 -44.5 -142.117950095
 9.1 -43.5 -44.4 -130.925502355
 9.1 -43.4 -44.3 -119.069075557
 9.0 -43.3 -44.2 -106.557194782
 9.0 -43.2 -44.1 -93.400941446
 9.0 -43.1 -44.0 -79.6138941225
 9.0 -43.0 -43.9 -65.2120554746
 9.0 -42.9 -43.8 -50.2137661369
 8.9 -42.8 -43.7 -34.6396064803
 8.9 -42.7 -43.6 -18.5122872822
 8.9 -42.6 -43.5 -1.85653040203
 8.9 -42.5 -43.4  15.3010593759
 8.9 -42.4 -43.3  32.9321301128
 8.8 -42.3 -43.2  51.0067248444
 8.8 -42.2 -43.1  69.4934287824
 8.8 -42.1 -43.0  88.3595202907
 8.8 -42.0 -42.9  107.571124335
 8.8 -41.9 -42.8  127.093367121
 8.7 -41.8 -42.7  146.890530646
 8.7 -41.7 -42.6  166.926205953
 8.7 -41.6 -42.5  187.163443893
 8.7 -41.5 -42.4  207.564902275
 8.7 -41.4 -42.3  228.092988364
 8.6 -41.3 -42.2  248.709995745
 8.6 -41.2 -42.1  269.378234667
 8.6 -41.1 -42.0  290.060155095
 8.6 -41.0 -41.9  310.718461754
 8.5 -40.9 -41.8  331.316220623
 8.5 -40.8 -41.7  351.816956382
 8.5 -40.7 -41.6  372.184740472
 8.5 -40.6 -41.5  392.384269533
 8.5 -40.5 -41.4  412.38093411
 8.4 -40.4 -41.3  432.140877599
 8.4 -40.3 -41.2  451.631045587
 8.4 -40.2 -41.1  470.819225766
 8.4 -40.1 -41.0  489.674078796
 8.4 -40.0 -40.9  508.165160515
 8.3 -39.9 -40.8  526.26293605
 8.3 -39.8 -40.7  543.938786431
 8.3 -39.7 -40.6  561.16500841
 8.3 -39.6 -40.5  577.914808246
 8.3 -39.5 -40.4  594.162290287
 8.2 -39.4 -40.3  609.882441215
 8.2 -39.4 -40.2  625.051110875
 8.2 -39.3 -40.1  639.644990618
 8.2 -39.2 -40.0  653.641590116
 8.2 -39.1 -39.9  667.019213605
 8.1 -39.0 -39.8  679.756936504
 8.1 -38.9 -39.7  691.834583324
 8.1 -38.8 -39.6  703.232707784
 8.1 -38.7 -39.5  713.932575952
 8.1 -38.6 -39.4  723.916153234
 8.0 -38.5 -39.3  733.166095922
 8.0 -38.4 -39.2  741.665747967
 8.0 -38.3 -39.1  749.399143543
 8.0 -38.2 -39.0  756.351015887
 8.0 -38.1 -38.9  762.506812803
 7.9 -38.0 -38.8  767.852719104
 7.9 -37.9 -38.7  772.375686176
 7.9 -37.8 -38.6  776.063468718
 7.9 -37.7 -38.5  778.904668622
 7.9 -37.6 -38.4  780.888785805
 7.8 -37.5 -38.3  782.00627575
 7.8 -37.4 -38.2  782.248613339
 7.8 -37.3 -38.1  781.608362487
 7.8 -37.2 -38.0  780.079250987
 7.8 -37.1 -37.9  777.656249844
 7.7 -37.0 -37.8  774.335656316
 7.7 -36.9 -37.7  770.115179779
 7.7 -36.8 -37.6  764.994029447
 7.7 -36.7 -37.5  758.973002941
 7.6 -36.6 -37.4  752.054574598
 7.6 -36.5 -37.3  744.242982425
 7.6 -36.4 -37.2  735.544312496
 7.6 -36.3 -37.1  725.966579647
 7.6 -36.2 -37.0  715.519803239
 7.5 -36.1 -36.9  704.21607683
 7.5 -36.0 -36.8  692.06963056
 7.5 -35.9 -36.7  679.09688512
 7.5 -35.8 -36.6  665.316496196
 7.5 -35.7 -36.5  650.749388357
 7.4 -35.6 -36.4  635.418777392
 7.4 -35.5 -36.3  619.350180219
 7.4 -35.4 -36.2  602.571411554
 7.4 -35.3 -36.1  585.112566635
 7.4 -35.2 -36.0  567.005989417
 7.3 -35.1 -35.9  548.286225763
 7.3 -35.0 -35.8  528.989961288
 7.3 -34.9 -35.7  509.155943653
 7.3 -34.8 -35.6  488.824889229
 7.3 -34.7 -35.5  468.039374222
 7.2 -34.7 -35.4  446.843710455
 7.2 -34.6 -35.3  425.2838062
 7.2 -34.5 -35.2  403.407012553
 7.2 -34.4 -35.1  381.261956023
 7.2 -34.3 -35.0  358.898358131
 7.1 -34.2 -34.9  336.366842955
 7.1 -34.1 -34.8  313.718733702
 7.1 -34.0 -34.7  291.005839486
 7.1 -33.9 -34.6  268.280233636
 7.1 -33.8 -34.5  245.594024944
 7.0 -33.7 -34.4  222.999123368
 7.0 -33.6 -34.3  200.547001787
 7.0 -33.5 -34.2  178.288455473
 7.0 -33.4 -34.1  156.273361006
 7.0 -33.3 -34.0  134.550436394
 6.9 -33.2 -33.9  113.167004207
 6.9 -33.1 -33.8  92.1687595098
 6.9 -33.0 -33.7  71.5995444199
 6.9 -32.9 -33.6  51.5011310595
 6.9 -32.8 -33.5  31.9130146594
 6.8 -32.7 -33.4  12.8722185104
 6.8 -32.6 -33.3 -5.58688760559
 6.8 -32.5 -33.2 -23.4327539534
 6.8 -32.4 -33.1 -40.6368008978
 6.7 -32.3 -33.0 -57.1735511281
 6.7 -32.2 -32.9 -73.0207428313
 6.7 -32.1 -32.8 -88.1594227313
 6.7 -32.0 -32.7 -102.574018051
 6.7 -31.9 -32.6 -116.252386616
 6.6 -31.8 -32.5 -129.185844483
 6.6 -31.7 -32.4 -141.36917064
 6.6 -31.6 -32.3 -152.800588517
 6.6 -31.5 -32.2 -163.48172422
 6.6 -31.4 -32.1 -173.417541575
 6.5 -31.3 -32.0 -182.616254284
 6.5 -31.2 -31.9 -191.089215647
 6.5 -31.1 -31.8 -198.850786513
 6.5 -31.0 -31.7 -205.918182288
 6.5 -30.9 -31.6 -212.311300007
 6.4 -30.8 -31.5 -218.05252665
 6.4 -30.7 -31.4 -223.166530032
 6.4 -30.6 -31.3 -227.680033747
 6.4 -30.5 -31.2 -231.621577807
 6.4 -30.4 -31.1 -235.021266698
 6.3 -30.3 -31.0 -237.910506736
 6.3 -30.2 -30.9 -240.32173468
 6.3 -30.1 -30.8 -242.288139628
 6.3 -30.1 -30.7 -243.843380331
 6.3 -30.0 -30.6 -245.021300056
 6.2 -29.9 -30.5 -245.855641214
 6.2 -29.8 -30.4 -246.379761936
 6.2 -29.7 -30.3 -246.626356805
 6.2 -29.6 -30.2 -246.62718393
 6.2 -29.5 -30.1 -246.412800482
 6.1 -29.4 -30.0 -246.012308794
 6.1 -29.3 -29.9 -245.453115008
 6.1 -29.2 -29.8 -244.7607022
 6.1 -29.1 -29.7 -243.958419777
 6.1 -29.0 -29.6 -243.067290833
 6.0 -28.9 -29.5 -242.105839011
 6.0 -28.8 -29.4 -241.089936257
 6.0 -28.7 -29.3 -240.032672708
 6.0 -28.6 -29.2 -238.944249771
 6.0 -28.5 -29.1 -237.831897263
 5.9 -28.4 -29.0 -236.699815318
 5.9 -28.3 -28.9 -235.549141536
 5.9 -28.2 -28.8 -234.377943681
 5.9 -28.1 -28.7 -233.18123801
 5.8 -28.0 -28.6 -231.951033132
 5.8 -27.9 -28.5 -230.676399076
 5.8 -27.8 -28.4 -229.343561047
 5.8 -27.7 -28.3 -227.936017182
 5.8 -27.6 -28.2 -226.434679376
 5.7 -27.5 -28.1 -224.818036117
 5.7 -27.4 -28.0 -223.062336063
 5.7 -27.3 -27.9 -221.141790939
 5.7 -27.2 -27.8 -219.028796183
 5.7 -27.1 -27.7 -216.69416763
 5.6 -27.0 -27.6 -214.107392381
 5.6 -26.9 -27.5 -211.236891941
 5.6 -26.8 -27.4 -208.050295542
 5.6 -26.7 -27.3 -204.514721571
 5.6 -26.6 -27.2 -200.597064899
 5.5 -26.5 -27.1 -196.264287895
