x z dist ED
 49.7 -44.5 -50.0 -281.309555021
 49.8 -44.4 -49.9 -276.07579853
 49.8 -44.3 -49.8 -271.154279896
 49.9 -44.2 -49.7 -266.531876237
 49.9 -44.2 -49.6 -262.194696724
 50.0 -44.1 -49.5 -258.128180463
 50.0 -44.0 -49.4 -254.317195681
 50.0 -43.9 -49.3 -250.746139671
 50.1 -43.8 -49.2 -247.399038896
 50.1 -43.7 -49.1 -244.259648723
 50.2 -43.6 -49.0 -241.311552209
 50.2 -43.5 -48.9 -238.538257404
 50.3 -43.4 -48.8 -235.923292635
 50.3 -43.4 -48.7 -233.450299264
 50.4 -43.3 -48.6 -231.103121423
 50.4 -43.2 -48.5 -228.865892249
 50.5 -43.1 -48.4 -226.723116187
 50.5 -43.0 -48.3 -224.659746928
 50.5 -42.9 -48.2 -222.661260601
 50.6 -42.8 -48.1 -220.713723864
 50.6 -42.7 -48.0 -218.803856568
 50.7 -42.6 -47.9 -216.919088705
 50.7 -42.6 -47.8 -215.0476114
 50.8 -42.5 -47.7 -213.178421724
 50.8 -42.4 -47.6 -211.301361168
 50.9 -42.3 -47.5 -209.407147626
 50.9 -42.2 -47.4 -207.487400827
 51.0 -42.1 -47.3 -205.534661132
 51.0 -42.0 -47.2 -203.54240171
 51.0 -41.9 -47.1 -201.505034109
 51.1 -41.8 -47.0 -199.417907306
 51.1 -41.8 -46.9 -197.277300329
 51.2 -41.7 -46.8 -195.080408623
 51.2 -41.6 -46.7 -192.825324315
 51.3 -41.5 -46.6 -190.51101063
 51.3 -41.4 -46.5 -188.137270697
 51.4 -41.3 -46.4 -185.704711025
 51.4 -41.2 -46.3 -183.214699994
 51.5 -41.1 -46.2 -180.669321675
 51.5 -41.0 -46.1 -178.071325375
 51.5 -40.9 -46.0 -175.424071287
 51.6 -40.9 -45.9 -172.731472667
 51.6 -40.8 -45.8 -169.997934972
 51.7 -40.7 -45.7 -167.228292398
 51.7 -40.6 -45.6 -164.427742289
 51.8 -40.5 -45.5 -161.601777877
 51.8 -40.4 -45.4 -158.756119831
 51.9 -40.3 -45.3 -155.896647097
 51.9 -40.2 -45.2 -153.029327496
 52.0 -40.1 -45.1 -150.160148563
 52.0 -40.1 -45.0 -147.295049093
 52.0 -40.0 -44.9 -144.439851854
 52.1 -39.9 -44.8 -141.60019791
 52.1 -39.8 -44.7 -138.781482993
 52.2 -39.7 -44.6 -135.988796336
 52.2 -39.6 -44.5 -133.226862363
 52.3 -39.5 -44.4 -130.499985613
 52.3 -39.4 -44.3 -127.811999242
 52.4 -39.3 -44.2 -125.166217432
 52.4 -39.3 -44.1 -122.565391998
 52.5 -39.2 -44.0 -120.011673463
 52.5 -39.1 -43.9 -117.506576827
 52.5 -39.0 -43.8 -115.05095224
 52.6 -38.9 -43.7 -112.644960745
 52.6 -38.8 -43.6 -110.288055219
 52.7 -38.7 -43.5 -107.978966624
 52.7 -38.6 -43.4 -105.715695611
 52.8 -38.5 -43.3 -103.495509532
 52.8 -38.5 -43.2 -101.314944828
 52.9 -38.4 -43.1 -99.1698147687
 52.9 -38.3 -43.0 -97.0552224625
 53.0 -38.2 -42.9 -94.9655790253
 53.0 -38.1 -42.8 -92.8946267704
 53.0 -38.0 -42.7 -90.8354672451
 53.1 -37.9 -42.6 -88.7805939118
 53.1 -37.8 -42.5 -86.721929242
 53.2 -37.7 -42.4 -84.6508659678
 53.2 -37.7 -42.3 -82.5583122064
 53.3 -37.6 -42.2 -80.4347401562
 53.3 -37.5 -42.1 -78.2702380371
 53.4 -37.4 -42.0 -76.054564935
 53.4 -37.3 -41.9 -73.7772081896
 53.5 -37.2 -41.8 -71.4274429566
 53.5 -37.1 -41.7 -68.9943935601
 53.5 -37.0 -41.6 -66.4670962474
 53.6 -36.9 -41.5 -63.8345629485
 53.6 -36.9 -41.4 -61.0858456441
