x z ED
-150.0 -100.0  759.079831289
-150.0 -99.0  739.376125241
-150.0 -98.0  657.31203251
-150.0 -97.0  520.274257133
-150.0 -96.0  356.301008043
-150.0 -95.0  205.671947696
-150.0 -94.0  100.183697995
-150.0 -93.0  44.6573639651
-150.0 -92.0  15.7961007373
-150.0 -91.0 -18.6462421596
-150.0 -90.0 -73.1939514116
-150.0 -89.0 -130.064204632
-150.0 -88.0 -148.1918959
-150.0 -87.0 -90.2802846813
-150.0 -86.0  50.8709551788
-150.0 -85.0  244.787034205
-150.0 -84.0  438.756984945
-150.0 -83.0  584.503775239
-150.0 -82.0  657.935685736
-150.0 -81.0  661.080773181
-150.0 -80.0  609.458446583
-150.0 -79.0  517.762821894
-150.0 -78.0  394.977196944
-150.0 -77.0  249.726030452
-150.0 -76.0  97.2640465019
-150.0 -75.0 -41.1225318731
-150.0 -74.0 -147.526206149
-150.0 -73.0 -217.840570089
-150.0 -72.0 -263.570316728
-150.0 -71.0 -302.481172124
-150.0 -70.0 -345.319022421
-150.0 -69.0 -389.621371869
-150.0 -68.0 -425.842588711
-150.0 -67.0 -450.312283723
-150.0 -66.0 -473.091630479
-150.0 -65.0 -512.445875128
-150.0 -64.0 -578.858263081
-150.0 -63.0 -661.155682805
-150.0 -62.0 -727.140552658
-150.0 -61.0 -740.63882974
-150.0 -60.0 -684.041046691
-150.0 -59.0 -570.408861852
-150.0 -58.0 -436.273196034
-150.0 -57.0 -320.148255742
-150.0 -56.0 -241.906034428
-150.0 -55.0 -196.824134518
-150.0 -54.0 -166.611316388
-150.0 -53.0 -137.13304859
-150.0 -52.0 -108.55569127
-150.0 -51.0 -90.8406088575
-150.0 -50.0 -89.7345960514
-150.0 -49.0 -95.773072343
-150.0 -48.0 -85.7886588103
-150.0 -47.0 -35.9780389212
-150.0 -46.0  63.5279797947
-150.0 -45.0  203.207629243
-150.0 -44.0  360.53590728
-150.0 -43.0  511.619964158
-150.0 -42.0  638.528049173
-150.0 -41.0  728.21655191
-150.0 -40.0  767.550724507
-150.0 -39.0  742.732746819
-150.0 -38.0  646.902779785
-150.0 -37.0  490.721155667
-150.0 -36.0  305.590639342
-150.0 -35.0  133.191532883
-150.0 -34.0  5.73487714859
-150.0 -33.0 -69.8719896605
-150.0 -32.0 -111.75651604
-150.0 -31.0 -145.589829671
-150.0 -30.0 -181.825243361
-150.0 -29.0 -204.400982996
-150.0 -28.0 -179.887046049
-150.0 -27.0 -81.2284882818
-150.0 -26.0  90.519451083
-150.0 -25.0  301.601197246
-150.0 -24.0  500.798824486
-150.0 -23.0  643.358286762
-150.0 -22.0  707.635733339
-150.0 -21.0  695.670101829
-150.0 -20.0  621.635023236
-150.0 -19.0  500.081496014
-150.0 -18.0  343.242490257
-150.0 -17.0  166.654958405
-150.0 -16.0 -5.87478929365
-150.0 -15.0 -146.216821048
-150.0 -14.0 -234.246797566
-150.0 -13.0 -269.21253356
-150.0 -12.0 -270.062924738
-150.0 -11.0 -263.111829589
-150.0 -10.0 -265.979483905
-150.0 -9.0 -280.214163034
-150.0 -8.0 -297.946885181
-150.0 -7.0 -315.994924383
-150.0 -6.0 -344.138784466
-150.0 -5.0 -398.924405357
-150.0 -4.0 -486.891438339
-150.0 -3.0 -591.221047696
-150.0 -2.0 -674.606680459
-150.0 -1.0 -698.952544896
-150.0  0.0 -648.825457432
-150.0  1.0 -541.610542136
-150.0  2.0 -416.678093912
-150.0  3.0 -311.437810988
-150.0  4.0 -241.672931725
-150.0  5.0 -199.5146031
-150.0  6.0 -168.212643768
-150.0  7.0 -139.975922514
-150.0  8.0 -121.824587357
-150.0  9.0 -125.295309379
-150.0  10.0 -149.703341982
-150.0  11.0 -174.04938817
-150.0  12.0 -165.381932943
-150.0  13.0 -97.8409127074
-150.0  14.0  31.9039010081
-150.0  15.0  203.720656351
-150.0  16.0  386.509500516
-150.0  17.0  552.850234851
-150.0  18.0  684.609280206
-150.0  19.0  768.035227024
-150.0  20.0  787.205455881
-150.0  21.0  726.163192902
-150.0  22.0  581.181784241
-150.0  23.0  373.234293972
-150.0  24.0  147.520713835
-150.0  25.0 -44.2748774426
-150.0  26.0 -169.068209475
-150.0  27.0 -227.144764743
-150.0  28.0 -245.048799024
-150.0  29.0 -251.029298471
-150.0  30.0 -251.017072794
-150.0  31.0 -223.208261201
-150.0  32.0 -135.484825377
-150.0  33.0  27.2890229607
-150.0  34.0  246.281226674
-150.0  35.0  474.072475789
-150.0  36.0  657.697748718
-150.0  37.0  762.486161363
-150.0  38.0  781.290054014
-150.0  39.0  726.531347968
-150.0  40.0  615.588144702
-150.0  41.0  462.875621842
-150.0  42.0  283.238050981
-150.0  43.0  99.4781358367
-150.0  44.0 -57.330879935
-150.0  45.0 -159.114498597
-150.0  46.0 -196.323414784
-150.0  47.0 -184.72318969
-150.0  48.0 -156.315579144
-150.0  49.0 -140.027011711
-150.0  50.0 -146.55679004
-150.0  51.0 -168.70702866
-150.0  52.0 -195.78156236
-150.0  53.0 -228.806888375
-150.0  54.0 -282.528456368
-150.0  55.0 -371.404980929
-150.0  56.0 -490.973063502
-150.0  57.0 -611.076877372
-150.0  58.0 -688.873446289
-150.0  59.0 -693.853612977
-150.0  60.0 -627.002895182
-150.0  61.0 -519.995480201
-150.0  62.0 -415.131582749
-150.0  63.0 -340.870272643
-150.0  64.0 -300.197128156
-150.0  65.0 -278.186576986
-150.0  66.0 -260.055988753
-150.0  67.0 -243.853198256
-150.0  68.0 -237.924605638
-150.0  69.0 -246.88650733
-150.0  70.0 -259.492073666
-150.0  71.0 -249.797262947
