x z ED
-150.0 -100.0  759.756839912
-150.0 -99.0  735.815038788
-150.0 -98.0  636.325248959
-150.0 -97.0  474.679147896
-150.0 -96.0  288.236774666
-150.0 -95.0  125.947668329
-150.0 -94.0  23.9412824584
-150.0 -93.0 -14.7937262126
-150.0 -92.0 -20.7479966479
-150.0 -91.0 -35.6380130411
-150.0 -90.0 -81.6933641859
-150.0 -89.0 -143.80116496
-150.0 -88.0 -177.424338751
-150.0 -87.0 -137.173385884
-150.0 -86.0 -6.62409739071
-150.0 -85.0  190.141748577
-150.0 -84.0  401.232400478
-150.0 -83.0  573.256685853
-150.0 -82.0  673.242314302
-150.0 -81.0  694.329554131
-150.0 -80.0  646.886269788
-150.0 -79.0  546.325742407
-150.0 -78.0  407.846825393
-150.0 -77.0  249.075943874
-150.0 -76.0  93.176882885
-150.0 -75.0 -35.1393283079
-150.0 -74.0 -120.487984478
-150.0 -73.0 -166.157049064
-150.0 -72.0 -192.773989847
-150.0 -71.0 -225.093463098
-150.0 -70.0 -275.780162063
-150.0 -69.0 -338.450787609
-150.0 -68.0 -395.5087036
-150.0 -67.0 -434.547954923
-150.0 -66.0 -459.917016512
-150.0 -65.0 -489.585715888
-150.0 -64.0 -539.234600619
-150.0 -63.0 -606.122462762
-150.0 -62.0 -666.10175456
-150.0 -61.0 -687.235275218
-150.0 -60.0 -650.543766464
-150.0 -59.0 -562.703847111
-150.0 -58.0 -451.552966327
-150.0 -57.0 -348.262807381
-150.0 -56.0 -269.769675483
-150.0 -55.0 -213.987732372
-150.0 -54.0 -169.633812124
-150.0 -53.0 -130.915480749
-150.0 -52.0 -104.102064274
-150.0 -51.0 -100.425233287
-150.0 -50.0 -121.542440689
-150.0 -49.0 -150.283138911
-150.0 -48.0 -155.41329483
-150.0 -47.0 -108.08287289
-150.0 -46.0  1.52567685471
-150.0 -45.0  158.827382281
-150.0 -44.0  333.415614441
-150.0 -43.0  494.050878982
-150.0 -42.0  619.078620721
-150.0 -41.0  696.882667094
-150.0 -40.0  720.244166425
-150.0 -39.0  683.221994133
-150.0 -38.0  585.412762686
-150.0 -37.0  439.812459352
-150.0 -36.0  275.075513699
-150.0 -35.0  126.229269896
-150.0 -34.0  17.7297803989
-150.0 -33.0 -49.1416017927
-150.0 -32.0 -93.710138748
-150.0 -31.0 -138.002163266
-150.0 -30.0 -185.604645581
-150.0 -29.0 -213.320035612
-150.0 -28.0 -183.342794485
-150.0 -27.0 -68.8396075593
-150.0 -26.0  124.426204407
-150.0 -25.0  355.493077607
-150.0 -24.0  566.451086126
-150.0 -23.0  709.132008117
-150.0 -22.0  763.12009719
-150.0 -21.0  735.737956022
-150.0 -20.0  648.230618001
-150.0 -19.0  521.027333292
-150.0 -18.0  368.604813662
-150.0 -17.0  204.218309828
-150.0 -16.0  45.8776689264
-150.0 -15.0 -85.1317943754
-150.0 -14.0 -173.70190321
-150.0 -13.0 -220.184087251
-150.0 -12.0 -240.283468643
-150.0 -11.0 -254.09677434
-150.0 -10.0 -272.642601304
-150.0 -9.0 -293.196300864
