x z dist ED
 49.7 -44.5 -50.0 -275.016370541
 49.8 -44.4 -49.9 -270.402000969
 49.8 -44.3 -49.8 -266.157669876
 49.9 -44.2 -49.7 -262.271028438
 49.9 -44.2 -49.6 -258.728780493
 50.0 -44.1 -49.5 -255.516774815
 50.0 -44.0 -49.4 -252.620099311
 50.0 -43.9 -49.3 -250.023176565
 50.1 -43.8 -49.2 -247.709860202
 50.1 -43.7 -49.1 -245.663531514
 50.2 -43.6 -49.0 -243.867195805
 50.2 -43.5 -48.9 -242.303577938
 50.3 -43.4 -48.8 -240.955216537
 50.3 -43.4 -48.7 -239.804556363
 50.4 -43.3 -48.6 -238.834038355
 50.4 -43.2 -48.5 -238.026186887
 50.5 -43.1 -48.4 -237.363693771
 50.5 -43.0 -48.3 -236.829498608
 50.5 -42.9 -48.2 -236.406865081
 50.6 -42.8 -48.1 -236.07945283
 50.6 -42.7 -48.0 -235.831384579
 50.7 -42.6 -47.9 -235.64730821
 50.7 -42.6 -47.8 -235.512453536
 50.8 -42.5 -47.7 -235.412683523
 50.8 -42.4 -47.6 -235.334539791
 50.9 -42.3 -47.5 -235.265282228
 50.9 -42.2 -47.4 -235.192922616
 51.0 -42.1 -47.3 -235.106252177
 51.0 -42.0 -47.2 -234.99486302
 51.0 -41.9 -47.1 -234.84916348
 51.1 -41.8 -47.0 -234.660387396
 51.1 -41.8 -46.9 -234.420597407
 51.2 -41.7 -46.8 -234.12268237
 51.2 -41.6 -46.7 -233.760349075
 51.3 -41.5 -46.6 -233.328108419
 51.3 -41.4 -46.5 -232.821256266
 51.4 -41.3 -46.4 -232.235849253
 51.4 -41.2 -46.3 -231.568675804
 51.5 -41.1 -46.2 -230.817222671
 51.5 -41.0 -46.1 -229.979637326
 51.5 -40.9 -46.0 -229.054686565
 51.6 -40.9 -45.9 -228.041711691
 51.6 -40.8 -45.8 -226.940580673
 51.7 -40.7 -45.7 -225.75163768
 51.7 -40.6 -45.6 -224.475650419
 51.8 -40.5 -45.5 -223.113755697
 51.8 -40.4 -45.4 -221.667403637
 51.9 -40.3 -45.3 -220.138300999
 51.9 -40.2 -45.2 -218.528354024
 52.0 -40.1 -45.1 -216.839611257
 52.0 -40.1 -45.0 -215.074206762
 52.0 -40.0 -44.9 -213.234304155
 52.1 -39.9 -44.8 -211.322041878
 52.1 -39.8 -44.7 -209.339480086
 52.2 -39.7 -44.6 -207.28854956
 52.2 -39.6 -44.5 -205.171002982
 52.3 -39.5 -44.4 -202.988368934
 52.3 -39.4 -44.3 -200.741908925
 52.4 -39.3 -44.2 -198.43257776
 52.4 -39.3 -44.1 -196.060987501
 52.5 -39.2 -44.0 -193.62737528
 52.5 -39.1 -43.9 -191.131575158
 52.5 -39.0 -43.8 -188.572994228
 52.6 -38.9 -43.7 -185.950593103
 52.6 -38.8 -43.6 -183.262870905
 52.7 -38.7 -43.5 -180.507854856
 52.7 -38.6 -43.4 -177.683094502
 52.8 -38.5 -43.3 -174.785660605
 52.8 -38.5 -43.2 -171.812148691
 52.9 -38.4 -43.1 -168.758687199
 52.9 -38.3 -43.0 -165.620950155
 53.0 -38.2 -42.9 -162.394174277
 53.0 -38.1 -42.8 -159.073180351
 53.0 -38.0 -42.7 -155.652398731
 53.1 -37.9 -42.6 -152.125898752
 53.1 -37.8 -42.5 -148.487421848
 53.2 -37.7 -42.4 -144.730418124
 53.2 -37.7 -42.3 -140.848086117
 53.3 -37.6 -42.2 -136.833415455
 53.3 -37.5 -42.1 -132.67923212
 53.4 -37.4 -42.0 -128.378245974
 53.4 -37.3 -41.9 -123.923100234
 53.5 -37.2 -41.8 -119.306422538
 53.5 -37.1 -41.7 -114.520877249
 53.5 -37.0 -41.6 -109.559218635
 53.6 -36.9 -41.5 -104.41434457
 53.6 -36.9 -41.4 -99.0793503673
 53.7 -36.8 -41.3 -93.5475824135
 53.7 -36.7 -41.2 -87.8126912081
 53.8 -36.6 -41.1 -81.8686834787
 53.8 -36.5 -41.0 -75.7099730139
 53.9 -36.4 -40.9 -69.3314298828
 53.9 -36.3 -40.8 -62.728427717
 54.0 -36.2 -40.7 -55.8968887493
 54.0 -36.1 -40.6 -48.8333263188
 54.1 -36.1 -40.5 -41.5348845716
 54.1 -36.0 -40.4 -33.9993751064
 54.1 -35.9 -40.3 -26.225310337
 54.2 -35.8 -40.2 -18.2119333664
 54.2 -35.7 -40.1 -9.95924419351
 54.3 -35.6 -40.0 -1.46802209598
 54.3 -35.5 -39.9  7.26015593711
 54.4 -35.4 -39.8  16.2229008253
 54.4 -35.3 -39.7  25.4170011424
 54.5 -35.3 -39.6  34.8384170344
 54.5 -35.2 -39.5  44.4822783279
 54.6 -35.1 -39.4  54.3428868198
 54.6 -35.0 -39.3  64.4137227126
 54.6 -34.9 -39.2  74.6874551329
 54.7 -34.8 -39.1  85.1559566429
 54.7 -34.7 -39.0  95.8103216348
 54.8 -34.6 -38.9  106.640888467
 54.8 -34.5 -38.8  117.637265187
 54.9 -34.5 -38.7  128.788358655
 54.9 -34.4 -38.6  140.082406872
 55.0 -34.3 -38.5  151.507014291
 55.0 -34.2 -38.4  163.049189883
 55.1 -34.1 -38.3  174.695387692
 55.1 -34.0 -38.2  186.431549646
 55.1 -33.9 -38.1  198.243150319
 55.2 -33.8 -38.0  210.115243388
 55.2 -33.7 -37.9  222.032509496
 55.3 -33.7 -37.8  233.979305208
 55.3 -33.6 -37.7  245.939712805
 55.4 -33.5 -37.6  257.897590584
 55.4 -33.4 -37.5  269.836623408
 55.5 -33.3 -37.4  281.740373192
 55.5 -33.2 -37.3  293.592329061
 55.6 -33.1 -37.2  305.37595691
 55.6 -33.0 -37.1  317.074748091
