x z ED
-150.0  97.0  741.048534795
-150.0  98.0  720.790941031
-150.0  99.0  643.012125271
-150.0  100.0  522.093589513
-148.5 -100.0  712.822889363
-148.5 -99.0  712.98531173
-148.5 -98.0  652.436449171
-148.5 -97.0  531.85647232
-148.5 -96.0  371.56564347
-148.5 -95.0  208.626188302
-148.5 -94.0  79.8481938666
-148.5 -93.0  1.52301252603
-148.5 -92.0 -38.6187261775
-148.5 -91.0 -69.5988039041
-148.5 -90.0 -112.799235836
-148.5 -89.0 -162.532283217
-148.5 -88.0 -186.358667183
-148.5 -87.0 -145.812535975
-148.5 -86.0 -23.3097069619
-148.5 -85.0  163.371958647
-148.5 -84.0  368.437179473
-148.5 -83.0  541.119327078
-148.5 -82.0  648.243382144
-148.5 -81.0  682.524750277
-148.5 -80.0  654.789451289
-148.5 -79.0  579.87200161
-148.5 -78.0  468.348884834
-148.5 -77.0  328.735887451
-148.5 -76.0  174.582390111
-148.5 -75.0  26.8577641925
-148.5 -74.0 -92.8584895161
-148.5 -73.0 -173.623089476
-148.5 -72.0 -221.105647062
-148.5 -71.0 -252.443624809
-148.5 -70.0 -283.503570437
-148.5 -69.0 -318.789555678
-148.5 -68.0 -352.246539623
-148.5 -67.0 -377.899948466
-148.5 -66.0 -400.464591914
-148.5 -65.0 -435.453524188
-148.5 -64.0 -496.919265868
-148.5 -63.0 -581.939604823
-148.5 -62.0 -665.107531014
-148.5 -61.0 -709.623392159
-148.5 -60.0 -688.896377555
-148.5 -59.0 -603.7886885
-148.5 -58.0 -482.972596881
-148.5 -57.0 -365.876891049
-148.5 -56.0 -280.266390641
-148.5 -55.0 -229.978449827
-148.5 -54.0 -200.162438062
-148.5 -53.0 -174.042032319
-148.5 -52.0 -147.130011497
-148.5 -51.0 -128.00334172
-148.5 -50.0 -126.220242719
-148.5 -49.0 -138.343656311
-148.5 -48.0 -144.16600681
-148.5 -47.0 -116.635476086
-148.5 -46.0 -37.985303594
-148.5 -45.0  89.909563926
-148.5 -44.0  247.651625967
-148.5 -43.0  409.481183582
-148.5 -42.0  553.688945253
-148.5 -41.0  664.969757455
-148.5 -40.0  729.997972889
-148.5 -39.0  734.232508265
-148.5 -38.0  666.600423074
-148.5 -37.0  530.317056131
-148.5 -36.0  350.260865865
-148.5 -35.0  167.632298974
-148.5 -34.0  21.9055043942
-148.5 -33.0 -68.8487728573
-148.5 -32.0 -114.834009564
-148.5 -31.0 -142.31692681
-148.5 -30.0 -170.176437155
-148.5 -29.0 -192.209743042
-148.5 -28.0 -178.777992951
