x z dist ED
 49.7 -44.5 -50.0 -315.685609829
 49.8 -44.4 -49.9 -308.051074478
 49.8 -44.3 -49.8 -300.66441577
 49.9 -44.2 -49.7 -293.522898821
 49.9 -44.2 -49.6 -286.623537876
 50.0 -44.1 -49.5 -279.963130599
 50.0 -44.0 -49.4 -273.538289739
 50.0 -43.9 -49.3 -267.345472034
 50.1 -43.8 -49.2 -261.381004238
 50.1 -43.7 -49.1 -255.641106197
 50.2 -43.6 -49.0 -250.121910924
 50.2 -43.5 -48.9 -244.819481644
 50.3 -43.4 -48.8 -239.729825822
 50.3 -43.4 -48.7 -234.848906209
 50.4 -43.3 -48.6 -230.172648961
 50.4 -43.2 -48.5 -225.696948923
 50.5 -43.1 -48.4 -221.417672194
 50.5 -43.0 -48.3 -217.330656101
 50.5 -42.9 -48.2 -213.431706736
 50.6 -42.8 -48.1 -209.716594244
 50.6 -42.7 -48.0 -206.181046044
 50.7 -42.6 -47.9 -202.820738201
 50.7 -42.6 -47.8 -199.631285158
 50.8 -42.5 -47.7 -196.608228089
 50.8 -42.4 -47.6 -193.747022087
 50.9 -42.3 -47.5 -191.043022454
 50.9 -42.2 -47.4 -188.491470353
 51.0 -42.1 -47.3 -186.087478067
 51.0 -42.0 -47.2 -183.826014125
 51.0 -41.9 -47.1 -181.701888563
 51.1 -41.8 -47.0 -179.709738559
 51.1 -41.8 -46.9 -177.844014687
 51.2 -41.7 -46.8 -176.098968033
 51.2 -41.6 -46.7 -174.468638396
 51.3 -41.5 -46.6 -172.946843778
 51.3 -41.4 -46.5 -171.527171381
 51.4 -41.3 -46.4 -170.202970272
 51.4 -41.2 -46.3 -168.967345897
 51.5 -41.1 -46.2 -167.813156584
 51.5 -41.0 -46.1 -166.733012167
 51.5 -40.9 -46.0 -165.719274831
 51.6 -40.9 -45.9 -164.764062271
 51.6 -40.8 -45.8 -163.859253222
 51.7 -40.7 -45.7 -162.996495401
 51.7 -40.6 -45.6 -162.167215892
 51.8 -40.5 -45.5 -161.362633941
 51.8 -40.4 -45.4 -160.573776171
 51.9 -40.3 -45.3 -159.79149413
 51.9 -40.2 -45.2 -159.006484136
