x z dist ED
 10.2 -48.9 -50.0 -249.806050122
 10.2 -48.8 -49.9 -248.394527599
 10.2 -48.7 -49.8 -247.035366613
 10.2 -48.6 -49.7 -245.738708634
 10.1 -48.6 -49.6 -244.514270625
 10.1 -48.5 -49.5 -243.3711465
 10.1 -48.4 -49.4 -242.317614909
 10.1 -48.3 -49.3 -241.360955362
 10.1 -48.2 -49.2 -240.507274582
 10.0 -48.1 -49.1 -239.761344903
 10.0 -48.0 -49.0 -239.126456363
 10.0 -47.9 -48.9 -238.604284036
 10.0 -47.8 -48.8 -238.19477196
 10.0 -47.7 -48.7 -237.896034876
 9.9 -47.6 -48.6 -237.7042788
 9.9 -47.5 -48.5 -237.613741252
 9.9 -47.4 -48.4 -237.616651796
 9.9 -47.3 -48.3 -237.703213323
 9.9 -47.2 -48.2 -237.861604307
 9.8 -47.1 -48.1 -238.078002071
 9.8 -47.0 -48.0 -238.33662688
 9.8 -46.9 -47.9 -238.619806487
 9.8 -46.8 -47.8 -238.908060552
 9.8 -46.7 -47.7 -239.180204165
 9.7 -46.6 -47.6 -239.413469526
 9.7 -46.5 -47.5 -239.583644651
 9.7 -46.4 -47.4 -239.665227825
 9.7 -46.3 -47.3 -239.631596361
 9.7 -46.2 -47.2 -239.455188096
 9.6 -46.1 -47.1 -239.107693944
 9.6 -46.0 -47.0 -238.560259709
 9.6 -45.9 -46.9 -237.783695291
 9.6 -45.8 -46.8 -236.748689339
 9.5 -45.7 -46.7 -235.426027385
 9.5 -45.6 -46.6 -233.786811421
 9.5 -45.5 -46.5 -231.802678933
 9.5 -45.4 -46.4 -229.446019354
 9.5 -45.3 -46.3 -226.690185992
 9.4 -45.2 -46.2 -223.509701484
 9.4 -45.1 -46.1 -219.880454942
 9.4 -45.0 -46.0 -215.779889011
 9.4 -44.9 -45.9 -211.187175186
 9.4 -44.8 -45.8 -206.083375831
 9.3 -44.7 -45.7 -200.451591505
 9.3 -44.6 -45.6 -194.277092322
 9.3 -44.5 -45.5 -187.547432243
 9.3 -44.4 -45.4 -180.252545365
 9.3 -44.3 -45.3 -172.384823451
 9.2 -44.2 -45.2 -163.93917412
 9.2 -44.1 -45.1 -154.913059322
 9.2 -44.0 -45.0 -145.306513883
 9.2 -44.0 -44.9 -135.122144143
 9.2 -43.9 -44.8 -124.365106857
 9.1 -43.8 -44.7 -113.043068739
 9.1 -43.7 -44.6 -101.166147224
 9.1 -43.6 -44.5 -88.7468331649
 9.1 -43.5 -44.4 -75.7998963962
 9.1 -43.4 -44.3 -62.3422752148
 9.0 -43.3 -44.2 -48.3929510057
 9.0 -43.2 -44.1 -33.972809359
 9.0 -43.1 -44.0 -19.1044891539
 9.0 -43.0 -43.9 -3.81222118823
 9.0 -42.9 -43.8  11.8783419767
 8.9 -42.8 -43.7  27.9403032146
 8.9 -42.7 -43.6  44.3457032787
 8.9 -42.6 -43.5  61.0657066612
 8.9 -42.5 -43.4  78.0707890146
 8.9 -42.4 -43.3  95.3309242872
 8.8 -42.3 -43.2  112.815769742
 8.8 -42.2 -43.1  130.494847069
 8.8 -42.1 -43.0  148.337717853
 8.8 -42.0 -42.9  166.31415174
 8.8 -41.9 -42.8  184.394285727
 8.7 -41.8 -42.7  202.548773121
 8.7 -41.7 -42.6  220.748920809
 8.7 -41.6 -42.5  238.966813644
 8.7 -41.5 -42.4  257.175424888
 8.7 -41.4 -42.3  275.348711792
 8.6 -41.3 -42.2  293.461695592
 8.6 -41.2 -42.1  311.490525354
 8.6 -41.1 -42.0  329.412525271
 8.6 -41.0 -41.9  347.206225234
 8.5 -40.9 -41.8  364.851374638
 8.5 -40.8 -41.7  382.328939598
 8.5 -40.7 -41.6  399.62108394
 8.5 -40.6 -41.5  416.71113447
 8.5 -40.5 -41.4  433.583531255
 8.4 -40.4 -41.3  450.223763761
 8.4 -40.3 -41.2  466.618293892
 8.4 -40.2 -41.1  482.754467092
 8.4 -40.1 -41.0  498.620412832
 8.4 -40.0 -40.9  514.204935891
 8.3 -39.9 -40.8  529.497399988
 8.3 -39.8 -40.7  544.487605369
 8.3 -39.7 -40.6  559.165662063
 8.3 -39.6 -40.5  573.521860545
 8.3 -39.5 -40.4  587.546541607
 8.2 -39.4 -40.3  601.229967236
 8.2 -39.4 -40.2  614.56219431
 8.2 -39.3 -40.1  627.532952896
 8.2 -39.2 -40.0  640.131530896
 8.2 -39.1 -39.9  652.346666728
 8.1 -39.0 -39.8  664.166451663
 8.1 -38.9 -39.7  675.578243326
 8.1 -38.8 -39.6  686.568591771
 8.1 -38.7 -39.5  697.123179426
 8.1 -38.6 -39.4  707.226776031
 8.0 -38.5 -39.3  716.863209567
 8.0 -38.4 -39.2  726.015354003
 8.0 -38.3 -39.1  734.665134503
 8.0 -38.2 -39.0  742.793550553
 8.0 -38.1 -38.9  750.380717295
 7.9 -38.0 -38.8  757.405925136
 7.9 -37.9 -38.7  763.847717513
 7.9 -37.8 -38.6  769.683986506
 7.9 -37.7 -38.5  774.89208577
 7.9 -37.6 -38.4  779.448960084
 7.8 -37.5 -38.3  783.33129062
 7.8 -37.4 -38.2  786.515654839
 7.8 -37.3 -38.1  788.978699768
 7.8 -37.2 -38.0  790.697327233
 7.8 -37.1 -37.9  791.648889479
 7.7 -37.0 -37.8  791.811393469
 7.7 -36.9 -37.7  791.163712035
 7.7 -36.8 -37.6  789.685799939
 7.7 -36.7 -37.5  787.358912831
 7.6 -36.6 -37.4  784.165827007
 7.6 -36.5 -37.3  780.091057826
 7.6 -36.4 -37.2  775.121074625
 7.6 -36.3 -37.1  769.244509944
 7.6 -36.2 -37.0  762.452360907
 7.5 -36.1 -36.9  754.738180622
 7.5 -36.0 -36.8  746.098257527
 7.5 -35.9 -36.7  736.531780683
 7.5 -35.8 -36.6  726.04098911
 7.5 -35.7 -36.5  714.631303371
 7.4 -35.6 -36.4  702.31143775
 7.4 -35.5 -36.3  689.093491518
 7.4 -35.4 -36.2  674.99301795
 7.4 -35.3 -36.1  660.029069916
 7.4 -35.2 -36.0  644.224221107
 7.3 -35.1 -35.9  627.604562106
 7.3 -35.0 -35.8  610.199670778
 7.3 -34.9 -35.7  592.042556648
 7.3 -34.8 -35.6  573.169579161
 7.3 -34.7 -35.5  553.620339975
 7.2 -34.7 -35.4  533.437549635
 7.2 -34.6 -35.3  512.666869235
 7.2 -34.5 -35.2  491.356727898
 7.2 -34.4 -35.1  469.558117115
 7.2 -34.3 -35.0  447.324363205
 7.1 -34.2 -34.9  424.710879391
 7.1 -34.1 -34.8  401.774899135
 7.1 -34.0 -34.7  378.575192597
 7.1 -33.9 -34.6  355.171768243
 7.1 -33.8 -34.5  331.625561759
 7.0 -33.7 -34.4  307.998114587
 7.0 -33.6 -34.3  284.351244507
 7.0 -33.5 -34.2  260.746710761
 7.0 -33.4 -34.1  237.245876324
 7.0 -33.3 -34.0  213.909369951
 6.9 -33.2 -33.9  190.796750655
 6.9 -33.1 -33.8  167.966177302
 6.9 -33.0 -33.7  145.474085957
 6.9 -32.9 -33.6  123.374877588
 6.9 -32.8 -33.5  101.720618676
 6.8 -32.7 -33.4  80.5607571775
 6.8 -32.6 -33.3  59.9418561703
 6.8 -32.5 -33.2  39.9073474112
 6.8 -32.4 -33.1  20.4973068446
 6.7 -32.3 -33.0  1.7482539558
 6.7 -32.2 -32.9 -16.3070233355
 6.7 -32.1 -32.8 -33.6396167475
 6.7 -32.0 -32.7 -50.2246174007
 6.7 -31.9 -32.6 -66.0412062289
 6.6 -31.8 -32.5 -81.0727142344
 6.6 -31.7 -32.4 -95.3066520311
 6.6 -31.6 -32.3 -108.734708378
 6.6 -31.5 -32.2 -121.352717663
 6.6 -31.4 -32.1 -133.160596547
 6.5 -31.3 -32.0 -144.162250269
 6.5 -31.2 -31.9 -154.36544932
 6.5 -31.1 -31.8 -163.781677493
 6.5 -31.0 -31.7 -172.42595253
 6.5 -30.9 -31.6 -180.316620832
 6.4 -30.8 -31.5 -187.475127912
 6.4 -30.7 -31.4 -193.925766497
 6.4 -30.6 -31.3 -199.695404346
 6.4 -30.5 -31.2 -204.81319406
 6.4 -30.4 -31.1 -209.310267296
 6.3 -30.3 -31.0 -213.219415927
 6.3 -30.2 -30.9 -216.574762827
 6.3 -30.1 -30.8 -219.411425025
 6.3 -30.1 -30.7 -221.76517206
 6.3 -30.0 -30.6 -223.672082398
 6.2 -29.9 -30.5 -225.168200789
 6.2 -29.8 -30.4 -226.289199462
 6.2 -29.7 -30.3 -227.07004598
 6.2 -29.6 -30.2 -227.544680567
 6.2 -29.5 -30.1 -227.745705603
 6.1 -29.4 -30.0 -227.704089901
 6.1 -29.3 -29.9 -227.44889025
 6.1 -29.2 -29.8 -227.006992552
 6.1 -29.1 -29.7 -226.402874721
 6.1 -29.0 -29.6 -225.658393332
 6.0 -28.9 -29.5 -224.792595777
 6.0 -28.8 -29.4 -223.821559512
 6.0 -28.7 -29.3 -222.758259691
 6.0 -28.6 -29.2 -221.612466295
 6.0 -28.5 -29.1 -220.390671563
 5.9 -28.4 -29.0 -219.096048305
 5.9 -28.3 -28.9 -217.728439399
 5.9 -28.2 -28.8 -216.284378502
 5.9 -28.1 -28.7 -214.757141744
 5.8 -28.0 -28.6 -213.136829924
 5.8 -27.9 -28.5 -211.410480421
 5.8 -27.8 -28.4 -209.562207838
 5.8 -27.7 -28.3 -207.573372106
 5.8 -27.6 -28.2 -205.422772564
 5.7 -27.5 -28.1 -203.086866311
 5.7 -27.4 -28.0 -200.540008899
 5.7 -27.3 -27.9 -197.754715285
 5.7 -27.2 -27.8 -194.701938758
 5.7 -27.1 -27.7 -191.351365419
 5.6 -27.0 -27.6 -187.671721671
 5.6 -26.9 -27.5 -183.631092051
 5.6 -26.8 -27.4 -179.197244686
 5.6 -26.7 -27.3 -174.337961553
 5.6 -26.6 -27.2 -169.021370723
 5.5 -26.5 -27.1 -163.216277755
 5.5 -26.4 -27.0 -156.892493399
 5.5 -26.3 -26.9 -150.021154831
 5.5 -26.2 -26.8 -142.575037696
 5.5 -26.1 -26.7 -134.528856323
 5.4 -26.0 -26.6 -125.859549583
 5.4 -25.9 -26.5 -116.546549999
 5.4 -25.8 -26.4 -106.572033864
 5.4 -25.7 -26.3 -95.9211502853
 5.4 -25.6 -26.2 -84.5822272841
 5.3 -25.5 -26.1 -72.5469532551
 5.3 -25.5 -26.0 -59.8105323266
 5.3 -25.4 -25.9 -46.3718123831
 5.3 -25.3 -25.8 -32.233384753
 5.3 -25.2 -25.7 -17.4016548084
 5.2 -25.1 -25.6 -1.886882977
 5.2 -25.0 -25.5  14.2968040804
 5.2 -24.9 -25.4  31.1314321171
 5.2 -24.8 -25.3  48.5952275106
 5.2 -24.7 -25.2  66.6626945212
 5.1 -24.6 -25.1  85.3047208426
 5.1 -24.5 -25.0  104.488710451
 5.1 -24.4 -24.9  124.178742536
 5.1 -24.3 -24.8  144.335755072
 5.1 -24.2 -24.7  164.917751409
 5.0 -24.1 -24.6  185.880028058
 5.0 -24.0 -24.5  207.175421688
 5.0 -23.9 -24.4  228.7545732
 5.0 -23.8 -24.3  250.566206625
 4.9 -23.7 -24.2  272.55742047
 4.9 -23.6 -24.1  294.673989059
 4.9 -23.5 -24.0  316.860671353
 4.9 -23.4 -23.9  339.061524692
 4.9 -23.3 -23.8  361.220220875
 4.8 -23.2 -23.7  383.280362023
 4.8 -23.1 -23.6  405.185793664
 4.8 -23.0 -23.5  426.880912558
 4.8 -22.9 -23.4  448.310966854
 4.8 -22.8 -23.3  469.422346225
 4.7 -22.7 -23.2  490.162859804
 4.7 -22.6 -23.1  510.481999809
 4.7 -22.5 -23.0  530.331188953
 4.7 -22.4 -22.9  549.664009867
 4.7 -22.3 -22.8  568.43641494
 4.6 -22.2 -22.7  586.606915209
 4.6 -22.1 -22.6  604.1367471
 4.6 -22.0 -22.5  620.990016037
 4.6 -21.9 -22.4  637.133816186
 4.6 -21.8 -22.3  652.538325787
 4.5 -21.7 -22.2  667.176877765
 4.5 -21.6 -22.1  681.026005561
 4.5 -21.5 -22.0  694.065464315
 4.5 -21.4 -21.9  706.278227764
 4.5 -21.3 -21.8  717.650461464
 4.4 -21.2 -21.7  728.171473095
 4.4 -21.1 -21.6  737.833640861
 4.4 -21.0 -21.5  746.632321154
 4.4 -20.9 -21.4  754.565736823
 4.4 -20.8 -21.3  761.634847574
 4.3 -20.8 -21.2  767.843204125
 4.3 -20.7 -21.1  773.196787919
 4.3 -20.6 -21.0  777.703838254
 4.3 -20.5 -20.9  781.374668812
 4.3 -20.4 -20.8  784.221475625
 4.2 -20.3 -20.7  786.258138551
 4.2 -20.2 -20.6  787.500018387
 4.2 -20.1 -20.5  787.963751728
 4.2 -20.0 -20.4  787.667045662
 4.2 -19.9 -20.3  786.628474398
 4.1 -19.8 -20.2  784.867279805
 4.1 -19.7 -20.1  782.403177822
 4.1 -19.6 -20.0  779.256172566
 4.1 -19.5 -19.9  775.446379893
 4.0 -19.4 -19.8  770.993861994
 4.0 -19.3 -19.7  765.91847451
 4.0 -19.2 -19.6  760.239727473
 4.0 -19.1 -19.5  753.976661212
 4.0 -19.0 -19.4  747.147738211
 3.9 -18.9 -19.3  739.770751675
 3.9 -18.8 -19.2  731.862751436
 3.9 -18.7 -19.1  723.439987561
 3.9 -18.6 -19.0  714.517871895
 3.9 -18.5 -18.9  705.110957524
 3.8 -18.4 -18.8  695.232935972
 3.8 -18.3 -18.7  684.896651759
 3.8 -18.2 -18.6  674.114133723
 3.8 -18.1 -18.5  662.896642381
 3.8 -18.0 -18.4  651.254732384
 3.7 -17.9 -18.3  639.198329005
 3.7 -17.8 -18.2  626.736817399
 3.7 -17.7 -18.1  613.879143299
 3.7 -17.6 -18.0  600.633923641
 3.7 -17.5 -17.9  587.009565537
 3.6 -17.4 -17.8  573.01439192
 3.6 -17.3 -17.7  558.656772117
 3.6 -17.2 -17.6  543.94525555
 3.6 -17.1 -17.5  528.888706756
 3.6 -17.0 -17.4  513.496439865
 3.5 -16.9 -17.3  497.778350737
 3.5 -16.8 -17.2  481.745044926
 3.5 -16.7 -17.1  465.407959743
 3.5 -16.6 -17.0  448.779478704
 3.5 -16.5 -16.9  431.873036774
 3.4 -16.4 -16.8  414.703214873
 3.4 -16.3 -16.7  397.285822272
 3.4 -16.2 -16.6  379.637965596
 3.4 -16.2 -16.5  361.778103316
 3.4 -16.1 -16.4  343.726084762
 3.3 -16.0 -16.3  325.503172851
 3.3 -15.9 -16.2  307.132049897
 3.3 -15.8 -16.1  288.636806059
 3.3 -15.7 -16.0  270.042910156
 3.3 -15.6 -15.9  251.377162779
 3.2 -15.5 -15.8  232.66763181
 3.2 -15.4 -15.7  213.943570649
 3.2 -15.3 -15.6  195.235319658
 3.2 -15.2 -15.5  176.574191467
 3.1 -15.1 -15.4  157.992341016
 3.1 -15.0 -15.3  139.52262134
 3.1 -14.9 -15.2  121.198426277
 3.1 -14.8 -15.1  103.053521423
 3.1 -14.7 -15.0  85.1218647927
 3.0 -14.6 -14.9  67.4374187633
 3.0 -14.5 -14.8  50.0339549901
 3.0 -14.4 -14.7  32.9448540606
 3.0 -14.3 -14.6  16.2029017339
 3.0 -14.2 -14.5 -0.159916339571
 2.9 -14.1 -14.4 -16.1126194882
 2.9 -14.0 -14.3 -31.6254345339
 2.9 -13.9 -14.2 -46.6699940115
 2.9 -13.8 -14.1 -61.2195281758
 2.9 -13.7 -14.0 -75.2490489223
 2.8 -13.6 -13.9 -88.7355238107
 2.8 -13.5 -13.8 -101.658038459
 2.8 -13.4 -13.7 -113.997945671
 2.8 -13.3 -13.6 -125.738999786
 2.8 -13.2 -13.5 -136.867474843
