x z dist ED
 49.7 -44.5 -50.0 -298.883225385
 49.8 -44.4 -49.9 -294.507397901
 49.8 -44.3 -49.8 -290.377814419
 49.9 -44.2 -49.7 -286.484031574
 49.9 -44.2 -49.6 -282.815374656
 50.0 -44.1 -49.5 -279.361001363
 50.0 -44.0 -49.4 -276.109962987
 50.0 -43.9 -49.3 -273.051262751
 50.1 -43.8 -49.2 -270.173911061
 50.1 -43.7 -49.1 -267.46697746
 50.2 -43.6 -49.0 -264.919639096
 50.2 -43.5 -48.9 -262.521225554
 50.3 -43.4 -48.8 -260.261259918
 50.3 -43.4 -48.7 -258.129495995
 50.4 -43.3 -48.6 -256.115951599
 50.4 -43.2 -48.5 -254.210937904
 50.5 -43.1 -48.4 -252.405084822
 50.5 -43.0 -48.3 -250.689362457
 50.5 -42.9 -48.2 -249.055098668
 50.6 -42.8 -48.1 -247.49399282
 50.6 -42.7 -48.0 -245.998125824
 50.7 -42.6 -47.9 -244.559966587
 50.7 -42.6 -47.8 -243.172375009
 50.8 -42.5 -47.7 -241.828601695
 50.8 -42.4 -47.6 -240.52228456
 50.9 -42.3 -47.5 -239.247442517
 50.9 -42.2 -47.4 -237.998466456
 51.0 -42.1 -47.3 -236.770107748
 51.0 -42.0 -47.2 -235.55746447
 51.0 -41.9 -47.1 -234.35596563
 51.1 -41.8 -47.0 -233.161353592
 51.1 -41.8 -46.9 -231.969664976
 51.2 -41.7 -46.8 -230.77721026
 51.2 -41.6 -46.7 -229.580552338
 51.3 -41.5 -46.6 -228.376484276
 51.3 -41.4 -46.5 -227.162006497
 51.4 -41.3 -46.4 -225.934303638
 51.4 -41.2 -46.3 -224.690721291
 51.5 -41.1 -46.2 -223.428742852
 51.5 -41.0 -46.1 -222.145966679
 51.5 -40.9 -46.0 -220.840083749
 51.6 -40.9 -45.9 -219.508856
 51.6 -40.8 -45.8 -218.150095513
 51.7 -40.7 -45.7 -216.761644699
 51.7 -40.6 -45.6 -215.341357607
 51.8 -40.5 -45.5 -213.887082495
 51.8 -40.4 -45.4 -212.396645744
 51.9 -40.3 -45.3 -210.867837225
 51.9 -40.2 -45.2 -209.298397158
 52.0 -40.1 -45.1 -207.686004556
 52.0 -40.1 -45.0 -206.028267245
 52.0 -40.0 -44.9 -204.322713527
 52.1 -39.9 -44.8 -202.566785448
 52.1 -39.8 -44.7 -200.757833698
 52.2 -39.7 -44.6 -198.893114089
 52.2 -39.6 -44.5 -196.969785602
 52.3 -39.5 -44.4 -194.984909919
 52.3 -39.4 -44.3 -192.935452422
 52.4 -39.3 -44.2 -190.818284541
 52.4 -39.3 -44.1 -188.630187407
 52.5 -39.2 -44.0 -186.367856703
 52.5 -39.1 -43.9 -184.027908621
 52.5 -39.0 -43.8 -181.606886824
 52.6 -38.9 -43.7 -179.10127031
 52.6 -38.8 -43.6 -176.507482065
 52.7 -38.7 -43.5 -173.821898403
 52.7 -38.6 -43.4 -171.040858869
 52.8 -38.5 -43.3 -168.160676612
 52.8 -38.5 -43.2 -165.177649104
 52.9 -38.4 -43.1 -162.088069121
 52.9 -38.3 -43.0 -158.888235857
 53.0 -38.2 -42.9 -155.574466103
 53.0 -38.1 -42.8 -152.143105386
 53.0 -38.0 -42.7 -148.590538992
 53.1 -37.9 -42.6 -144.913202791
 53.1 -37.8 -42.5 -141.107593806
 53.2 -37.7 -42.4 -137.170280463
 53.2 -37.7 -42.3 -133.097912474
 53.3 -37.6 -42.2 -128.887230309
 53.3 -37.5 -42.1 -124.535074235
 53.4 -37.4 -42.0 -120.038392899
 53.4 -37.3 -41.9 -115.394251434
 53.5 -37.2 -41.8 -110.599839105
 53.5 -37.1 -41.7 -105.652476486
 53.5 -37.0 -41.6 -100.549622192
 53.6 -36.9 -41.5 -95.2888791973
 53.6 -36.9 -41.4 -89.8680007527
 53.7 -36.8 -41.3 -84.2848959671
 53.7 -36.7 -41.2 -78.5376350795
 53.8 -36.6 -41.1 -72.6244544837
 53.8 -36.5 -41.0 -66.5437615595
 53.9 -36.4 -40.9 -60.2941393699
 53.9 -36.3 -40.8 -53.8743512905
 54.0 -36.2 -40.7 -47.2833456328
 54.0 -36.1 -40.6 -40.5202603304
 54.1 -36.1 -40.5 -33.5844277526
 54.1 -36.0 -40.4 -26.4753797099
 54.1 -35.9 -40.3 -19.1928527146
 54.2 -35.8 -40.2 -11.7367935539
 54.2 -35.7 -40.1 -4.10736523274
 54.3 -35.6 -40.0  3.69504666782
 54.3 -35.5 -39.9  11.66982717
 54.4 -35.4 -39.8  19.8161245829
 54.4 -35.3 -39.7  28.1328426611
 54.5 -35.3 -39.6  36.6186322187
 54.5 -35.2 -39.5  45.2718821888
 54.6 -35.1 -39.4  54.0907101273
 54.6 -35.0 -39.3  63.0729521718
 54.6 -34.9 -39.2  72.2161524742
 54.7 -34.8 -39.1  81.5175521399
 54.7 -34.7 -39.0  90.9740777151
 54.8 -34.6 -38.9  100.582329274
 54.8 -34.5 -38.8  110.338568174
 54.9 -34.5 -38.7  120.238704549
 54.9 -34.4 -38.6  130.278284628
 55.0 -34.3 -38.5  140.452477979
 55.0 -34.2 -38.4  150.756064774
 55.1 -34.1 -38.3  161.183423198
 55.1 -34.0 -38.2  171.72851712
 55.1 -33.9 -38.1  182.384884151
 55.2 -33.8 -38.0  193.145624239
 55.2 -33.7 -37.9  204.003388921
 55.3 -33.7 -37.8  214.950371399
 55.3 -33.6 -37.7  225.978297573
 55.4 -33.5 -37.6  237.078418189
 55.4 -33.4 -37.5  248.241502253
 55.5 -33.3 -37.4  259.457831856
 55.5 -33.2 -37.3  270.717198569
 55.6 -33.1 -37.2  282.008901542
 55.6 -33.0 -37.1  293.321747456
 55.6 -32.9 -37.0  304.644052456
 55.7 -32.8 -36.9  315.963646198
 55.7 -32.8 -36.8  327.267878129
 55.8 -32.7 -36.7  338.543626098
 55.8 -32.6 -36.6  349.777307413
 55.9 -32.5 -36.5  360.954892408
 55.9 -32.4 -36.4  372.061920617
 56.0 -32.3 -36.3  383.08351958
 56.0 -32.2 -36.2  394.004426359
 56.1 -32.1 -36.1  404.809011756
 56.1 -32.0 -36.0  415.481307266
 56.1 -32.0 -35.9  426.005034743
 56.2 -31.9 -35.8  436.363638752
 56.2 -31.8 -35.7  446.540321574
 56.3 -31.7 -35.6  456.518080777
 56.3 -31.6 -35.5  466.279749298
 56.4 -31.5 -35.4  475.808037907
 56.4 -31.4 -35.3  485.085579956
 56.5 -31.3 -35.2  494.094978256
 56.5 -31.2 -35.1  502.818853939
 56.6 -31.2 -35.0  511.239897126
 56.6 -31.1 -34.9  519.34091921
 56.6 -31.0 -34.8  527.104906551
 56.7 -30.9 -34.7  534.515075362
 56.7 -30.8 -34.6  541.554927557
 56.8 -30.7 -34.5  548.208307307
 56.8 -30.6 -34.4  554.459458049
 56.9 -30.5 -34.3  560.293079693
 56.9 -30.4 -34.2  565.694385739
 57.0 -30.4 -34.1  570.649160029
 57.0 -30.3 -34.0  575.143812847
 57.1 -30.2 -33.9  579.165436087
 57.1 -30.1 -33.8  582.70185719
 57.1 -30.0 -33.7  585.741691557
 57.2 -29.9 -33.6  588.274393173
 57.2 -29.8 -33.5  590.290303135
 57.3 -29.7 -33.4  591.780695822
 57.3 -29.6 -33.3  592.737822439
 57.4 -29.6 -33.2  593.154951668
 57.4 -29.5 -33.1  593.026407188
 57.5 -29.4 -33.0  592.347601827
 57.5 -29.3 -32.9  591.115068126
 57.6 -29.2 -32.8  589.326485107
 57.6 -29.1 -32.7  586.98070108
 57.6 -29.0 -32.6  584.077752293
 57.7 -28.9 -32.5  580.618877306
 57.7 -28.8 -32.4  576.606526949
 57.8 -28.8 -32.3  572.044369773
 57.8 -28.7 -32.2  566.937292902
 57.9 -28.6 -32.1  561.291398251
 57.9 -28.5 -32.0  555.113994057
 58.0 -28.4 -31.9  548.413581743
 58.0 -28.3 -31.8  541.199838111
 58.1 -28.2 -31.7  533.483592934
 58.1 -28.1 -31.6  525.276801992
 58.2 -28.0 -31.5  516.592515677
 58.2 -28.0 -31.4  507.444843256
 58.2 -27.9 -31.3  497.848912969
 58.3 -27.8 -31.2  487.820828102
 58.3 -27.7 -31.1  477.377619244
 58.4 -27.6 -31.0  466.537192927
 58.4 -27.5 -30.9  455.318276895
 58.5 -27.4 -30.8  443.740362241
 58.5 -27.3 -30.7  431.823642682
 58.6 -27.2 -30.6  419.588951268
 58.6 -27.2 -30.5  407.057694806
 58.7 -27.1 -30.4  394.25178633
 58.7 -27.0 -30.3  381.193575923
 58.7 -26.9 -30.2  367.905780231
 58.8 -26.8 -30.1  354.41141101
 58.8 -26.7 -30.0  340.733703045
 58.9 -26.6 -29.9  326.896041779
 58.9 -26.5 -29.8  312.921891024
 59.0 -26.4 -29.7  298.834721071
 59.0 -26.4 -29.6  284.657937563
 59.1 -26.3 -29.5  270.41481146
 59.1 -26.2 -29.4  256.128410424
 59.2 -26.1 -29.3  241.821531957
 59.2 -26.0 -29.2  227.516638586
 59.2 -25.9 -29.1  213.235795403
 59.3 -25.8 -29.0  199.000610243
 59.3 -25.7 -28.9  184.832176758
 59.4 -25.6 -28.8  170.75102064
 59.4 -25.5 -28.7  156.777049231
 59.5 -25.5 -28.6  142.929504705
 59.5 -25.4 -28.5  129.226921039
 59.6 -25.3 -28.4  115.687084906
 59.6 -25.2 -28.3  102.32700066
 59.7 -25.1 -28.2  89.162859502
 59.7 -25.0 -28.1  76.210012941
 59.7 -24.9 -28.0  63.482950597
 59.8 -24.8 -27.9  50.9952823998
 59.8 -24.7 -27.8  38.7597251909
 59.9 -24.7 -27.7  26.7880937199
 59.9 -24.6 -27.6  15.0912959986
 60.0 -24.5 -27.5  3.67933295204
 60.0 -24.4 -27.4 -7.43869771859
 60.1 -24.3 -27.3 -18.2545935715
 60.1 -24.2 -27.2 -28.7610354885
 60.2 -24.1 -27.1 -38.9515719217
 60.2 -24.0 -27.0 -48.8205994977
 60.2 -23.9 -26.9 -58.3633401705
 60.3 -23.9 -26.8 -67.5758151359
 60.3 -23.8 -26.7 -76.4548157347
 60.4 -23.7 -26.6 -84.9978715865
 60.4 -23.6 -26.5 -93.2032162105
 60.5 -23.5 -26.4 -101.069750399
 60.5 -23.4 -26.3 -108.597003622
 60.6 -23.3 -26.2 -115.785093748
 60.6 -23.2 -26.1 -122.634685365
