x z dist ED
 10.2 -48.9 -50.0 -230.044428675
 10.2 -48.8 -49.9 -228.041174194
 10.2 -48.7 -49.8 -226.173076506
 10.2 -48.6 -49.7 -224.452317092
 10.1 -48.6 -49.6 -222.890308066
 10.1 -48.5 -49.5 -221.497486856
 10.1 -48.4 -49.4 -220.28311864
 10.1 -48.3 -49.3 -219.25510857
 10.1 -48.2 -49.2 -218.419825696
 10.0 -48.1 -49.1 -217.781940402
 10.0 -48.0 -49.0 -217.344277019
 10.0 -47.9 -48.9 -217.107683151
 10.0 -47.8 -48.8 -217.070917067
 10.0 -47.7 -48.7 -217.23055436
 9.9 -47.6 -48.6 -217.580914854
 9.9 -47.5 -48.5 -218.114010598
 9.9 -47.4 -48.4 -218.819515531
 9.9 -47.3 -48.3 -219.684757225
 9.9 -47.2 -48.2 -220.694730906
 9.8 -47.1 -48.1 -221.832135724
 9.8 -47.0 -48.0 -223.077433042
 9.8 -46.9 -47.9 -224.408926317
 9.8 -46.8 -47.8 -225.802861923
 9.8 -46.7 -47.7 -227.233550088
 9.7 -46.6 -47.6 -228.673504918
 9.7 -46.5 -47.5 -230.093602308
 9.7 -46.4 -47.4 -231.463254389
 9.7 -46.3 -47.3 -232.750598968
 9.7 -46.2 -47.2 -233.922702335
 9.6 -46.1 -47.1 -234.94577365
 9.6 -46.0 -47.0 -235.78538903
 9.6 -45.9 -46.9 -236.406723384
 9.6 -45.8 -46.8 -236.774787953
 9.5 -45.7 -46.7 -236.854671492
 9.5 -45.6 -46.6 -236.611782977
 9.5 -45.5 -46.5 -236.012093733
 9.5 -45.4 -46.4 -235.022376881
 9.5 -45.3 -46.3 -233.610442042
 9.4 -45.2 -46.2 -231.745363269
 9.4 -45.1 -46.1 -229.397698278
 9.4 -45.0 -46.0 -226.539697113
 9.4 -44.9 -45.9 -223.145498493
 9.4 -44.8 -45.8 -219.191312216
 9.3 -44.7 -45.7 -214.655586129
 9.3 -44.6 -45.6 -209.519156314
 9.3 -44.5 -45.5 -203.765379316
 9.3 -44.4 -45.4 -197.380245403
 9.3 -44.3 -45.3 -190.352472034
 9.2 -44.2 -45.2 -182.673576887
 9.2 -44.1 -45.1 -174.337930009
 9.2 -44.0 -45.0 -165.34278484
 9.2 -44.0 -44.9 -155.688288048
 9.2 -43.9 -44.8 -145.377468326
 9.1 -43.8 -44.7 -134.416204488
 9.1 -43.7 -44.6 -122.813173389
 9.1 -43.6 -44.5 -110.579778381
 9.1 -43.5 -44.4 -97.7300591957
 9.1 -43.4 -44.3 -84.2805842879
 9.0 -43.3 -44.2 -70.2503268705
 9.0 -43.2 -44.1 -55.6605259666
 9.0 -43.1 -44.0 -40.5345339617
 9.0 -43.0 -43.9 -24.8976522427
 9.0 -42.9 -43.8 -8.77695660162
 8.9 -42.8 -43.7  7.79888583268
 8.9 -42.7 -43.6  24.7998063158
 8.9 -42.6 -43.5  42.1945289986
 8.9 -42.5 -43.4  59.9507683414
 8.9 -42.4 -43.3  78.0354275417
 8.8 -42.3 -43.2  96.4147960989
 8.8 -42.2 -43.1  115.054744674
 8.8 -42.1 -43.0  133.92091545
 8.8 -42.0 -42.9  152.978906282
 8.8 -41.9 -42.8  172.194446985
 8.7 -41.8 -42.7  191.533566237
 8.7 -41.7 -42.6  210.962747687
 8.7 -41.6 -42.5  230.449073969
 8.7 -41.5 -42.4  249.960357492
 8.7 -41.4 -42.3  269.465257014
 8.6 -41.3 -42.2  288.93337918
 8.6 -41.2 -42.1  308.335364378
 8.6 -41.1 -42.0  327.642956421
 8.6 -41.0 -41.9  346.829055789
 8.5 -40.9 -41.8  365.867756297
 8.5 -40.8 -41.7  384.734365282
 8.5 -40.7 -41.6  403.405407559
 8.5 -40.6 -41.5  421.858613584
 8.5 -40.5 -41.4  440.072892435
 8.4 -40.4 -41.3  458.028290392
 8.4 -40.3 -41.2  475.705936048
 8.4 -40.2 -41.1  493.087973035
 8.4 -40.1 -41.0  510.157481595
 8.4 -40.0 -40.9  526.89839032
