x z ED
-150.0 -100.0  735.177905448
-150.0 -99.0  726.263235382
-150.0 -98.0  665.120183986
-150.0 -97.0  546.127265206
-150.0 -96.0  385.204378035
-150.0 -95.0  220.537911421
-150.0 -94.0  93.4583885509
-150.0 -93.0  22.7033457495
-150.0 -92.0 -6.90067264816
-150.0 -91.0 -30.2572935803
-150.0 -90.0 -71.6216972796
-150.0 -89.0 -121.445598449
-150.0 -88.0 -139.528795037
-150.0 -87.0 -83.5058202194
-150.0 -86.0  58.2521752369
-150.0 -85.0  254.014101127
-150.0 -84.0  445.533206139
-150.0 -83.0  581.20985335
-150.0 -82.0  641.030207324
-150.0 -81.0  636.876299523
-150.0 -80.0  592.084451096
-150.0 -79.0  519.662029118
-150.0 -78.0  417.107461124
-150.0 -77.0  279.632460191
-150.0 -76.0  117.16826356
-150.0 -75.0 -42.1654416079
-150.0 -74.0 -166.684821861
-150.0 -73.0 -241.792151541
-150.0 -72.0 -278.790356094
-150.0 -71.0 -304.056074258
-150.0 -70.0 -337.78437861
-150.0 -69.0 -380.522954081
-150.0 -68.0 -418.705985838
-150.0 -67.0 -443.38069559
-150.0 -66.0 -464.186443273
-150.0 -65.0 -504.298623634
-150.0 -64.0 -578.805673083
-150.0 -63.0 -674.601891315
-150.0 -62.0 -750.584537107
-150.0 -61.0 -761.328339978
-150.0 -60.0 -687.970224132
-150.0 -59.0 -552.936484312
-150.0 -58.0 -406.702587436
-150.0 -57.0 -296.026458939
-150.0 -56.0 -237.04438462
-150.0 -55.0 -212.176213466
-150.0 -54.0 -190.802063741
-150.0 -53.0 -155.608724026
-150.0 -52.0 -113.641410867
-150.0 -51.0 -84.9705750147
-150.0 -50.0 -80.4587701274
-150.0 -49.0 -88.1178100738
-150.0 -48.0 -79.1172042781
-150.0 -47.0 -27.590098733
-150.0 -46.0  72.4836710756
-150.0 -45.0  206.17805959
-150.0 -44.0  350.794494906
-150.0 -43.0  489.892053442
-150.0 -42.0  615.584687631
-150.0 -41.0  718.817824378
-150.0 -40.0  779.668960125
-150.0 -39.0  770.646203109
-150.0 -38.0  674.204163966
-150.0 -37.0  501.423368334
-150.0 -36.0  294.910824892
-150.0 -35.0  109.858353562
-150.0 -34.0 -15.4317971969
-150.0 -33.0 -78.6738755335
-150.0 -32.0 -108.136066707
-150.0 -31.0 -136.513158822
-150.0 -30.0 -173.58242735
-150.0 -29.0 -197.759394685
-150.0 -28.0 -172.087372226
-150.0 -27.0 -71.9628230227
-150.0 -26.0  95.8811211557
-150.0 -25.0  295.598758052
-150.0 -24.0  481.589489154
-150.0 -23.0  619.27717383
-150.0 -22.0  693.377475798
-150.0 -21.0  702.009276894
-150.0 -20.0  646.656454254
-150.0 -19.0  529.35946658
-150.0 -18.0  359.431446255
-150.0 -17.0  161.314366495
-150.0 -16.0 -27.2304923951
-150.0 -15.0 -169.316092512
-150.0 -14.0 -246.781405313
-150.0 -13.0 -268.385715468
-150.0 -12.0 -261.662721513
-150.0 -11.0 -254.322567834
-150.0 -10.0 -259.132883108
-150.0 -9.0 -272.959607686
-150.0 -8.0 -288.775099343
-150.0 -7.0 -308.821079996
-150.0 -6.0 -346.562872553
-150.0 -5.0 -414.999901584
-150.0 -4.0 -511.002126344
-150.0 -3.0 -609.518128744
-150.0 -2.0 -674.183315943
-150.0 -1.0 -677.907721497
-150.0  0.0 -618.876946521
-150.0  1.0 -520.565718737
-150.0  2.0 -416.254729396
-150.0  3.0 -329.734892037
-150.0  4.0 -265.783619729
-150.0  5.0 -215.590099327
-150.0  6.0 -170.636731855
-150.0  7.0 -132.802078127
-150.0  8.0 -112.652801519
-150.0  9.0 -118.040754031
-150.0  10.0 -142.856741184
-150.0  11.0 -165.260126415
-150.0  12.0 -156.981729718
-150.0  13.0 -97.0140946149
-150.0  14.0  19.3692932608
-150.0  15.0  180.621384887
-150.0  16.0  365.153797414
-150.0  17.0  547.509642941
-150.0  18.0  700.798236203
-150.0  19.0  797.31319759
-150.0  20.0  812.226886898
-150.0  21.0  732.502367967
-150.0  22.0  566.9235267
-150.0  23.0  349.15318104
-150.0  24.0  128.311378504
-150.0  25.0 -50.2773166368
-150.0  26.0 -163.706539402
-150.0  27.0 -217.879099484
-150.0  28.0 -237.249125201
